hotel_code_accor,hotel_code_norm,hotel_name,hotel_brand_code,hotel_brand,hotel_city,hotel_country,hotel_adresse,hotel_code_postal,url_hotel,source,source_query,hotel_name_norm,city_norm,country_slug,country_label,region,match_type
B8E6,B8E6,ibis Styles Barretos,IBS,IBIS STYLES,BARRETOS,Brésil,RUA LUIZ DURIGAN 1744,14783-075,https://all.accor.com/hotel/B8E6/index.fr.shtml,catalog_api,brazil,IBIS STYLES BARRETOS,BARRETOS,brazil,Brésil,americas,missing
B874,B874,ibis Styles Araxá,IBS,IBIS STYLES,ARAXA,Brésil,,38183390,https://all.accor.com/hotel/B874/index.fr.shtml,catalog_api,brazil,IBIS STYLES ARAXA,ARAXA,brazil,Brésil,americas,missing
C0S2,C0S2,ibis Styles Presidente Prudente Portal D'Oeste,IBS,IBIS STYLES,PRESIDENT PRUDENTE,Brésil,"Avenida Brasil, 1501, Vila São Jorge",19013000,https://all.accor.com/hotel/C0S2/index.fr.shtml,catalog_api,brazil,IBIS STYLES PRESIDENTE PRUDENTE PORTAL D OESTE,PRESIDENT PRUDENTE,brazil,Brésil,americas,missing
C0H2,C0H2,ibis Araguaina,IBH,IBIS,ARAGUAINA,Brésil,"Av Marginal Neblina, Lote 8 A",77817805,https://all.accor.com/hotel/C0H2/index.fr.shtml,catalog_api,brazil,IBIS ARAGUAINA,ARAGUAINA,brazil,Brésil,americas,missing
A1C8,A1C8,ibis budget Ribeirão Preto Vila do Golf,IBB,IBIS BUDGET,RIBEIRÃO PRETO,Brésil,,14027250,https://all.accor.com/hotel/A1C8/index.fr.shtml,catalog_api,brazil,IBIS BUDGET RIBEIRAO PRETO VILA DO GOLF,RIBEIRAO PRETO,brazil,Brésil,americas,missing
A1F2,A1F2,Ibis Ribeirão Preto Vila do Golf,IBH,IBIS,RIBEIRAO PRETO,Brésil,,14.027-250,https://all.accor.com/hotel/A1F2/index.fr.shtml,catalog_api,brazil,IBIS RIBEIRAO PRETO VILA DO GOLF,RIBEIRAO PRETO,brazil,Brésil,americas,missing
B8R6,B8R6,Hôtel Matão by Mercure,MER,MERCURE,MATÃO,Brésil,"Avenida Baldan, 1900, Res. Olivio Benassi",15993000,https://all.accor.com/hotel/B8R6/index.fr.shtml,catalog_api,brazil,HOTEL MATAO BY MERCURE,MATAO,brazil,Brésil,americas,missing
C5A9,C5A9,Ibis Styles Bonito (ouverture en octobre 2025).,IBS,IBIS STYLES,BONITO,Brésil,"RUA DEZENOVE DE NOVEMBRO 300, VILA JARAGUA",79290000,https://all.accor.com/hotel/C5A9/index.fr.shtml,catalog_api,brazil,IBIS STYLES BONITO OUVERTURE EN OCTOBRE 2025,BONITO,brazil,Brésil,americas,missing
B8R5,B8R5,Hotel Araraquara by Mercure,BME,BME,ARARAQUARA,Brésil,"Av. Rodrigo Grillo, 108, Jardim das Flores",14801-794,https://all.accor.com/hotel/B8R5/index.fr.shtml,catalog_api,brazil,HOTEL ARARAQUARA BY MERCURE,ARARAQUARA,brazil,Brésil,americas,missing
B304,B304,Ibis Styles Parauapebas,IBS,IBIS STYLES,PARAUAPEBAS,Brésil,"Rod Pa 275, Lote Zona De Servicos 03C, Nucleo Res E De Serv Carajas",68515000,https://all.accor.com/hotel/B304/index.fr.shtml,catalog_api,brazil,IBIS STYLES PARAUAPEBAS,PARAUAPEBAS,brazil,Brésil,americas,missing
A044,A044,Ibis Guaxupé,IBH,IBIS,GUAXUPE,Brésil,"Av. Conde Ribeiro do Valle, 543, Centro",37830026,https://all.accor.com/hotel/A044/index.fr.shtml,catalog_api,brazil,IBIS GUAXUPE,GUAXUPE,brazil,Brésil,americas,missing
3264,3264,ibis Sao Carlos,IBH,IBIS,SAO CARLOS,Brésil,"Avenida Passeio dos ipes 140, Parque Faber",13561-385,https://all.accor.com/hotel/3264/index.fr.shtml,catalog_api,brazil,IBIS SAO CARLOS,SAO CARLOS,brazil,Brésil,americas,missing
B8E2,B8E2,Ibis Jaú,IBH,IBIS,JAU,Brésil,Avenida Deputado Zien Nassif 470,17204-350,https://all.accor.com/hotel/B8E2/index.fr.shtml,catalog_api,brazil,IBIS JAU,JAU,brazil,Brésil,americas,missing
A0Y5,A0Y5,ibis Nova Serrana,IBH,IBIS,NOVA SERRANA,Brésil,,35519000,https://all.accor.com/hotel/A0Y5/index.fr.shtml,catalog_api,brazil,IBIS NOVA SERRANA,NOVA SERRANA,brazil,Brésil,americas,missing
B6V7,B6V7,Novotel Lencois Paulista,NOV,NOVOTEL,LENCOIS PAULISTA,Brésil,"Av Mal. Cast. Branco, 60, Jardim Ubirama",18683430,https://all.accor.com/hotel/B6V7/index.fr.shtml,catalog_api,brazil,NOVOTEL LENCOIS PAULISTA,LENCOIS PAULISTA,brazil,Brésil,americas,missing
B5R1,B5R1,ibis Styles Poços de Caldas,IBS,IBIS STYLES,POÇOS DE CALDAS,Brésil,Rua Pernambuco 280,37701021,https://all.accor.com/hotel/B5R1/index.fr.shtml,catalog_api,brazil,IBIS STYLES POCOS DE CALDAS,POCOS DE CALDAS,brazil,Brésil,americas,missing
A0G9,A0G9,ibis Styles Itauna,IBS,IBIS STYLES,ITAUNA,Brésil,"Rua Silvio De Matos 177, Bairro Cerqueira Lima",35680360,https://all.accor.com/hotel/A0G9/index.fr.shtml,catalog_api,brazil,IBIS STYLES ITAUNA,ITAUNA,brazil,Brésil,americas,missing
B681,B681,ibis Styles Confins Airport,IBS,IBIS STYLES,LAGOA SANTA,Brésil,,33400-000,https://all.accor.com/hotel/B681/index.fr.shtml,catalog_api,brazil,IBIS STYLES CONFINS AIRPORT,LAGOA SANTA,brazil,Brésil,americas,missing
C2T1,C2T1,ibis Mogi Guaçu Shopping,IBH,IBIS,MOGI GUACU,Brésil,"Avenida Mogi Mirim 211, Centro",13844-110,https://all.accor.com/hotel/C2T1/index.fr.shtml,catalog_api,brazil,IBIS MOGI GUACU SHOPPING,MOGI GUACU,brazil,Brésil,americas,missing
B9Y6,B9Y6,TRIBE Belo Horizonte Savassi,TRI,TRIBE,BELO HORIZONTE,Brésil,"Rua da Bahia 2200, Lourdes",30160-019,https://all.accor.com/hotel/B9Y6/index.fr.shtml,catalog_api,brazil,TRIBE BELO HORIZONTE SAVASSI,BELO HORIZONTE,brazil,Brésil,americas,missing
B544,B544,ibis Lavras,IBH,IBIS,LAVRAS,Brésil,"AV TOTONHO REZENDE 350, Serra Verde",37200000,https://all.accor.com/hotel/B544/index.fr.shtml,catalog_api,brazil,IBIS LAVRAS,LAVRAS,brazil,Brésil,americas,missing
C0V8,C0V8,ibis Styles Campinas Alphaville,IBS,IBIS STYLES,CAMPINAS,Brésil,,13098320,https://all.accor.com/hotel/C0V8/index.fr.shtml,catalog_api,brazil,IBIS STYLES CAMPINAS ALPHAVILLE,CAMPINAS,brazil,Brésil,americas,missing
9399,9399,Novotel Itu Terras de São José Golf & Resort,NOV,NOVOTEL,ITU,Brésil,"Al. São Paulo Golf, sans numéro, Terras De São Jose I",13306440,https://all.accor.com/hotel/9399/index.fr.shtml,catalog_api,brazil,NOVOTEL ITU TERRAS DE SAO JOSE GOLF RESORT,ITU,brazil,Brésil,americas,missing
B0V0,B0V0,ibis Styles Sorocaba Santa Rosalia,IBS,IBIS STYLES,SOROCABA,Brésil,"Avenida Dom Aguirre, 3065, Jardim Santa Rosalia",18081029,https://all.accor.com/hotel/B0V0/index.fr.shtml,catalog_api,brazil,IBIS STYLES SOROCABA SANTA ROSALIA,SOROCABA,brazil,Brésil,americas,missing
B2W0,B2W0,ibis budget Capão Bonito,IBB,IBIS BUDGET,CAPAO BONITO,Brésil,"Rua Yoiti Ikeda, 300",18305485,https://all.accor.com/hotel/B2W0/index.fr.shtml,catalog_api,brazil,IBIS BUDGET CAPAO BONITO,CAPAO BONITO,brazil,Brésil,americas,missing
