NOM BOUTIQUE,OPERATEUR,MACHINE,DATE,HEURE,STATUT,CODE EAN,NOM DU PRODUIT,QUANTITE,PRIX HT,VAT,PRIX TTC,TYPE,GAMME,MARQUE,FOURNISSEUR,ORDER ID (TICKET DE CAISSE),TEMPERATURE,METEO DU JOUR (MOYENNE),METEO DU MOIS (MOYENNE)
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,19:09:45,DONE,"",SCHWEPPES AGRUMS 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,SCHWEPPES,ASTORE,30791,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,19:11:01,DONE,"",CHIPS DE POULET ROTI 45g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SALEE, - , - ,30792,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2025-01-26,19:23:05.43,DONE,5000112604856,Coca-Cola Zero canette (33cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,566,5.1,"",""
Ibis budget Strasbourg Centre République,SELFLYSTORE,FRIGO STRASBOURG,2025-01-26,19:34:03.63,DONE,3790322850304,L'Eau Neuve (50cl),2,"",10.0000000000000000,5.0000000000000000,F&B,SANS ALCOOL,EAU NEUVE,ASTORE,3694,8.1,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,19:38:54,DONE,"",COCA COLA 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,30793,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,20:07:01,DONE,"",SALADE MANHATTAN 320g,1,"",0.10000000000000000000,9.0000000000000000,F&B,FOOD SALEE, - , - ,30794,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,20:27:51,DONE,"",SCHWEPPES AGRUMS 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,SCHWEPPES,ASTORE,30795,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,20:27:51,DONE,"",COCA COLA ZERO  33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,30795,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,20:27:51,DONE,"",PERRIER 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,PERRIER,ASTORE,30795,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,20:37:05,DONE,"",CREME BRULEE 100g,1,"",0.10000000000000000000,3.9000000000000000,F&B,FOOD SUCREE, - , - ,30796,,"",""
Novotel Megève Mont-Blanc,ADIPOS,BORNE MEGEVE,2025-01-26,20:40:12.607,DONE,"",Echarpe Mickey / Scarf ,1,"",20.0000000000000000,15.0000000000000000,NON-F&B,#REF!,DISNEY,DISNEY,2988,1.6,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,20:58:56,DONE,"",SALADE MANHATTAN 320g,1,"",0.10000000000000000000,9.0000000000000000,F&B,FOOD SALEE, - , - ,30800,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,21:01:20,DONE,"",ORANGINA   33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,ORANGINA,ASTORE,30797,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,21:04:50,DONE,"",PERRIER 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,PERRIER,ASTORE,30798,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,21:04:50,DONE,"",OASIS ORANGE 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,OASIS,ASTORE,30798,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,21:18:38,DONE,"",Nectar  abricot Alain Milliat 20cl,1,"",0.10000000000000000000,4.0000000000000000,F&B,SANS ALCOOL,ALAIN MILLIAT,ASTORE,30799,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,21:34:13,DONE,"",COCA COLA 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,30801,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,21:34:13,DONE,"",SCHWEPPES AGRUMS 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,SCHWEPPES,ASTORE,30801,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,21:34:13,DONE,"",ORANGINA   33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,ORANGINA,ASTORE,30801,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,21:34:13,DONE,"",ORANGINA   33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,ORANGINA,ASTORE,30801,,"",""
Novotel Megève Mont-Blanc,ADIPOS,BORNE MEGEVE,2025-01-26,21:40:54.375,DONE,3701198802663,Truffes Chocolats,1,"",20.0000000000000000,13.0000000000000000,F&B,FOOD SUCREE,MONOPRIX,MONOPRIX,2989,1.6,"",""
Novotel Megève Mont-Blanc,ADIPOS,BORNE MEGEVE,2025-01-26,21:40:54.375,DONE,3700422235956,Bonbon à l'ancienne Petit Pois Myrtille/Génépi,1,"",5.5000000000000000,4.0000000000000000,F&B,FOOD SUCREE,-,-,2989,1.6,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,21:45:40,DONE,"",TOBLERON LAIT 50G,1,"",0.10000000000000000000,3.5000000000000000,F&B,FOOD SUCREE,TOBLERONE,ASTORE,30802,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,21:45:40,DONE,"",TWIX 50g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,TWIX,ASTORE,30802,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,21:45:40,DONE,"",TWIX 50g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,TWIX,ASTORE,30802,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2025-01-26,22:01:28.216,DONE,3119780268801,Bière Heineken (25cl),1,"",5.5000000000000000,5.0000000000000000,F&B,ALCOOL,HEINEKEN,ASTORE,2184,5.1,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,22:22:41,DONE,"",COCA COLA 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,30803,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,22:43:50,DONE,"",COCA COLA ZERO  33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,30805,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,23:20:49,DONE,"",SCHWEPPES AGRUMS 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,SCHWEPPES,ASTORE,30804,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,23:31:52,DONE,"",COMP.POMME VANILLE 130g,1,"",0.10000000000000000000,3.9000000000000000,F&B,FOOD SUCREE, - , - ,30807,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,23:31:52,DONE,"",SANDWICH COMPLET POULET ROTI 125g,1,"",0.10000000000000000000,5.0000000000000000,F&B,FOOD SALEE, - , - ,30807,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-26,23:33:07,DONE,"",CHIPS NATURE SEL GUERANDE 90g,1,"",0.10000000000000000000,4.0000000000000000,F&B,FOOD SALEE, - , - ,30806,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2025-01-26,23:53:40.079,DONE,7613035356023,"Barre chocolatée (ex : Mars, Twix, Lion...)",2,"",5.5000000000000000,4.0000000000000000,F&B,FOOD SUCREE,-,ASTORE,567,5.1,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,00:25:59,DONE,"",OASIS ORANGE 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,OASIS,ASTORE,30808,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,00:25:59,DONE,"",EVIAN 33 CL,1,"",0.10000000000000000000,3.9000000000000000,F&B,SANS ALCOOL,EVIAN,ASTORE,30808,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,00:25:59,DONE,"",EVIAN 33 CL,1,"",0.10000000000000000000,3.9000000000000000,F&B,SANS ALCOOL,EVIAN,ASTORE,30808,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,00:25:59,DONE,"",FANTA ORANGE  33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,FANTA,ASTORE,30808,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,00:27:47,DONE,"",BISCUIT SUCRE PUR BEURRE 50G,1,"",0.10000000000000000000,4.5000000000000000,F&B,FOOD SUCREE, - , - ,30809,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,00:27:47,DONE,"",KINDER BUENO 43g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,KINDER,ASTORE,30809,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,00:27:47,DONE,"",TWIX 50g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,TWIX,ASTORE,30809,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,00:27:47,DONE,"",CHIPS NATURE SEL GUERANDE 90g,1,"",0.10000000000000000000,4.0000000000000000,F&B,FOOD SALEE, - , - ,30809,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,00:27:47,DONE,"",KINDER BUENO 43g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,KINDER,ASTORE,30809,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,00:27:47,DONE,"",SNICKERS 50g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,SNICKERS,ASTORE,30809,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,00:27:47,DONE,"",CHIPS NATURE SEL GUERANDE 90g,1,"",0.10000000000000000000,4.0000000000000000,F&B,FOOD SALEE, - , - ,30809,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,00:27:47,DONE,"",SNICKERS 50g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,SNICKERS,ASTORE,30809,,"",""
Ibis budget Strasbourg Centre République,SELFLYSTORE,FRIGO STRASBOURG,2025-01-27,00:43:37.312,DONE,3124480184207,Orangina (33cl),1,"",10.0000000000000000,2.5000000000000000,F&B,SANS ALCOOL,ORANGINA,ASTORE,3697,10.5,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,00:48:23,DONE,"",PERRIER 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,PERRIER,ASTORE,30810,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,00:49:56,DONE,"",CHIPS NATURE SEL GUERANDE 90g,1,"",0.10000000000000000000,4.0000000000000000,F&B,FOOD SALEE, - , - ,30811,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,00:51:14,DONE,"",COCA COLA 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,30812,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,00:52:08,DONE,"",COCA COLA 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,30813,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,00:52:08,DONE,"",EVIAN 33 CL,1,"",0.10000000000000000000,3.9000000000000000,F&B,SANS ALCOOL,EVIAN,ASTORE,30813,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,00:52:08,DONE,"",RED BULL REGULAR 25 CL,1,"",0.10000000000000000000,4.9000000000000000,F&B,SANS ALCOOL,RED BULL,ASTORE,30813,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,01:07:06,DONE,"",SANDWICH COMPLET THON OEUF 125g,1,"",0.10000000000000000000,5.0000000000000000,F&B,FOOD SALEE, - , - ,30814,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,01:48:10,DONE,"",COCA COLA 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,30815,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,01:56:59,DONE,"",EVIAN 33 CL,1,"",0.10000000000000000000,3.9000000000000000,F&B,SANS ALCOOL,EVIAN,ASTORE,30816,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,01:56:59,DONE,"",EVIAN 33 CL,1,"",0.10000000000000000000,3.9000000000000000,F&B,SANS ALCOOL,EVIAN,ASTORE,30816,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,02:09:00,DONE,"",FUZE TEA 33cl,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,FUZE TEA,ASTORE,30822,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,02:18:18,DONE,"",BADOIT VERTE 50 CL,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,BADOIT,ASTORE,30817,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,02:19:28,DONE,"",Kit Rasage,1,"",0.20000000000000000000,4.0000000000000000,NON-F&B,SOS, - , - ,30818,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,02:19:28,DONE,"",Kit Rasage,1,"",0.20000000000000000000,4.0000000000000000,NON-F&B,SOS, - , - ,30818,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,02:19:28,DONE,"",Kit Rasage,1,"",0.20000000000000000000,4.0000000000000000,NON-F&B,SOS, - , - ,30818,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,02:21:34,DONE,"",EVIAN 33 CL,1,"",0.10000000000000000000,3.9000000000000000,F&B,SANS ALCOOL,EVIAN,ASTORE,30819,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,02:21:34,DONE,"",EVIAN 33 CL,1,"",0.10000000000000000000,3.9000000000000000,F&B,SANS ALCOOL,EVIAN,ASTORE,30819,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,02:23:29,DONE,"",ORANGINA   33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,ORANGINA,ASTORE,30821,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,02:23:29,DONE,"",SCHWEPPES AGRUMS 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,SCHWEPPES,ASTORE,30821,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,02:27:03,DONE,"",Adaptateur Universel,1,"",0.20000000000000000000,14.0000000000000000,NON-F&B,SOS, - , - ,30820,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,03:36:43,DONE,"",Nectar  abricot Alain Milliat 20cl,1,"",0.10000000000000000000,4.0000000000000000,F&B,SANS ALCOOL,ALAIN MILLIAT,ASTORE,30823,,"",""
Ibis budget Strasbourg Centre République,SELFLYSTORE,FRIGO STRASBOURG,2025-01-27,04:45:18.837,DONE,7613036926461,Perrier bouteille (33cl),1,"",10.0000000000000000,2.5000000000000000,F&B,SANS ALCOOL,PERRIER,ASTORE,3698,10.5,"",""
Ibis budget Strasbourg Centre République,SELFLYSTORE,FRIGO STRASBOURG,2025-01-27,04:45:18.837,DONE,3124480184207,Orangina (33cl),1,"",10.0000000000000000,2.5000000000000000,F&B,SANS ALCOOL,ORANGINA,ASTORE,3698,10.5,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2025-01-27,05:05:48.758,DONE,3179732326911,Vittel en verre (50cl),3,"",5.5000000000000000,15.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,1421,9.6,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,05:42:05,DONE,"",SANDWICH COMPLET THON OEUF 125g,1,"",0.10000000000000000000,5.0000000000000000,F&B,FOOD SALEE, - , - ,30825,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,05:42:05,DONE,"",SALADE PASTA CHEVRE 250g,1,"",0.10000000000000000000,9.0000000000000000,F&B,FOOD SALEE, - , - ,30825,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,05:42:05,DONE,"",SALADE MANHATTAN 320g,1,"",0.10000000000000000000,9.0000000000000000,F&B,FOOD SALEE, - , - ,30825,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,05:43:02,DONE,"",EVIAN 33 CL,1,"",0.10000000000000000000,3.9000000000000000,F&B,SANS ALCOOL,EVIAN,ASTORE,30824,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,05:43:02,DONE,"",EVIAN 33 CL,1,"",0.10000000000000000000,3.9000000000000000,F&B,SANS ALCOOL,EVIAN,ASTORE,30824,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,05:44:44,DONE,"",BADOIT VERTE 50 CL,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,BADOIT,ASTORE,30826,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2025-01-27,07:05:34.507,DONE,3292060009803,Grand vin Mercure,1,"",5.5000000000000000,25.0000000000000000,F&B,ALCOOL,MERCURE,ASTORE,2185,9.6,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,07:43:30,DONE,"",Kit Dentaire Colgate,1,"",0.20000000000000000000,6.0000000000000000,NON-F&B,SOS,COLGATE,ASTORE,30827,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,08:07:32,DONE,"",PERRIER 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,PERRIER,ASTORE,30828,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2025-01-27,09:28:06.647,DONE,3760322850307,L'Eau Neuve (50cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,EAU NEUVE,ASTORE,1422,9.6,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-01-27,09:58:29,DONE,"",COCA COLA 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,30829,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2025-01-27,10:46:28.427,DONE,5449000214911,Coca-Cola canette (33cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,568,9.6,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2025-01-27,10:47:50.589,DONE,5449000214911,Coca-Cola canette (33cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,569,9.6,"",""
Ibis budget Nice,ADIPOS,SCANNER NICE,2025-01-27,10:56:34.085,DONE,5000159504355,M&M'S 82G,1,"",10.0000000000000000,2.0000000000000000,F&B,FOOD SUCREE,M&M'S,ASTORE,2617,10.9,"",""
