hotel_id,recap_column,row,etape,sous_etape,data_label,field_key,field_type_hint,raw_value,feature_column
ibis-styles-roissy-cdg,PARIS CDG,19,"1 - INFORMATIONS
GENERALES",DONNEES ADMIN,DERNIERE RENO HOTEL,1_informations_generales_donnees_admin_derniere_reno_hotel,categorical,2015.0,d_recap_generales_donnees_admin_derniere_reno_hotel
novotel-megeve,MEGEVE,19,"1 - INFORMATIONS
GENERALES",DONNEES ADMIN,DERNIERE RENO HOTEL,1_informations_generales_donnees_admin_derniere_reno_hotel,categorical,,d_recap_generales_donnees_admin_derniere_reno_hotel
novotel-paris-tour-eiffel,TOUR EIFFEL,19,"1 - INFORMATIONS
GENERALES",DONNEES ADMIN,DERNIERE RENO HOTEL,1_informations_generales_donnees_admin_derniere_reno_hotel,categorical,,d_recap_generales_donnees_admin_derniere_reno_hotel
mercure-montmartre,MONTMARTRE,19,"1 - INFORMATIONS
GENERALES",DONNEES ADMIN,DERNIERE RENO HOTEL,1_informations_generales_donnees_admin_derniere_reno_hotel,categorical,,d_recap_generales_donnees_admin_derniere_reno_hotel
mercure-boulogne,BOULOGNE,19,"1 - INFORMATIONS
GENERALES",DONNEES ADMIN,DERNIERE RENO HOTEL,1_informations_generales_donnees_admin_derniere_reno_hotel,categorical,,d_recap_generales_donnees_admin_derniere_reno_hotel
ibis-budget-nice,NICE,20,"1 - INFORMATIONS
GENERALES",DONNEES ADMIN,DERNIERE RENO LOBBY,1_informations_generales_donnees_admin_derniere_reno_lobby,categorical,,d_recap_generales_donnees_admin_derniere_reno_lobby
ibis-budget-strasbourg,STRASBOURG,20,"1 - INFORMATIONS
GENERALES",DONNEES ADMIN,DERNIERE RENO LOBBY,1_informations_generales_donnees_admin_derniere_reno_lobby,categorical,2025.0,d_recap_generales_donnees_admin_derniere_reno_lobby
ibis-styles-roissy-cdg,PARIS CDG,20,"1 - INFORMATIONS
GENERALES",DONNEES ADMIN,DERNIERE RENO LOBBY,1_informations_generales_donnees_admin_derniere_reno_lobby,categorical,2015.0,d_recap_generales_donnees_admin_derniere_reno_lobby
novotel-megeve,MEGEVE,20,"1 - INFORMATIONS
GENERALES",DONNEES ADMIN,DERNIERE RENO LOBBY,1_informations_generales_donnees_admin_derniere_reno_lobby,categorical,,d_recap_generales_donnees_admin_derniere_reno_lobby
novotel-paris-tour-eiffel,TOUR EIFFEL,20,"1 - INFORMATIONS
GENERALES",DONNEES ADMIN,DERNIERE RENO LOBBY,1_informations_generales_donnees_admin_derniere_reno_lobby,categorical,,d_recap_generales_donnees_admin_derniere_reno_lobby
mercure-montmartre,MONTMARTRE,20,"1 - INFORMATIONS
GENERALES",DONNEES ADMIN,DERNIERE RENO LOBBY,1_informations_generales_donnees_admin_derniere_reno_lobby,categorical,,d_recap_generales_donnees_admin_derniere_reno_lobby
mercure-boulogne,BOULOGNE,20,"1 - INFORMATIONS
GENERALES",DONNEES ADMIN,DERNIERE RENO LOBBY,1_informations_generales_donnees_admin_derniere_reno_lobby,categorical,,d_recap_generales_donnees_admin_derniere_reno_lobby
ibis-budget-nice,NICE,21,"1 - INFORMATIONS
GENERALES",DONNEES ADMIN,PMS,1_informations_generales_donnees_admin_pms,categorical,FOLS,d_recap_generales_donnees_admin_pms
ibis-budget-strasbourg,STRASBOURG,21,"1 - INFORMATIONS
GENERALES",DONNEES ADMIN,PMS,1_informations_generales_donnees_admin_pms,categorical,OPERA,d_recap_generales_donnees_admin_pms
ibis-styles-roissy-cdg,PARIS CDG,21,"1 - INFORMATIONS
GENERALES",DONNEES ADMIN,PMS,1_informations_generales_donnees_admin_pms,categorical,FOLS,d_recap_generales_donnees_admin_pms
novotel-megeve,MEGEVE,21,"1 - INFORMATIONS
GENERALES",DONNEES ADMIN,PMS,1_informations_generales_donnees_admin_pms,categorical,FOLS,d_recap_generales_donnees_admin_pms
novotel-paris-tour-eiffel,TOUR EIFFEL,21,"1 - INFORMATIONS
GENERALES",DONNEES ADMIN,PMS,1_informations_generales_donnees_admin_pms,categorical,OPERA,d_recap_generales_donnees_admin_pms
mercure-montmartre,MONTMARTRE,21,"1 - INFORMATIONS
GENERALES",DONNEES ADMIN,PMS,1_informations_generales_donnees_admin_pms,categorical,OPERA,d_recap_generales_donnees_admin_pms
mercure-boulogne,BOULOGNE,21,"1 - INFORMATIONS
GENERALES",DONNEES ADMIN,PMS,1_informations_generales_donnees_admin_pms,categorical,OPERA,d_recap_generales_donnees_admin_pms
ibis-budget-nice,NICE,22,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,# ADULTES PAR CHAMBRE,1_informations_generales_donnees_chiffrees_adultes_par_chambre,numeric,,d_recap_generales_donnees_chiffrees_adultes_par_chambre
ibis-budget-strasbourg,STRASBOURG,22,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,# ADULTES PAR CHAMBRE,1_informations_generales_donnees_chiffrees_adultes_par_chambre,numeric,,d_recap_generales_donnees_chiffrees_adultes_par_chambre
ibis-styles-roissy-cdg,PARIS CDG,22,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,# ADULTES PAR CHAMBRE,1_informations_generales_donnees_chiffrees_adultes_par_chambre,numeric,,d_recap_generales_donnees_chiffrees_adultes_par_chambre
novotel-megeve,MEGEVE,22,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,# ADULTES PAR CHAMBRE,1_informations_generales_donnees_chiffrees_adultes_par_chambre,numeric,,d_recap_generales_donnees_chiffrees_adultes_par_chambre
novotel-paris-tour-eiffel,TOUR EIFFEL,22,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,# ADULTES PAR CHAMBRE,1_informations_generales_donnees_chiffrees_adultes_par_chambre,numeric,,d_recap_generales_donnees_chiffrees_adultes_par_chambre
mercure-montmartre,MONTMARTRE,22,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,# ADULTES PAR CHAMBRE,1_informations_generales_donnees_chiffrees_adultes_par_chambre,numeric,,d_recap_generales_donnees_chiffrees_adultes_par_chambre
mercure-boulogne,BOULOGNE,22,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,# ADULTES PAR CHAMBRE,1_informations_generales_donnees_chiffrees_adultes_par_chambre,numeric,,d_recap_generales_donnees_chiffrees_adultes_par_chambre
ibis-budget-nice,NICE,23,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,# ENFANTS PAR CHAMBRE,1_informations_generales_donnees_chiffrees_enfants_par_chambre,numeric,,d_recap_generales_donnees_chiffrees_enfants_par_chambre
ibis-budget-strasbourg,STRASBOURG,23,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,# ENFANTS PAR CHAMBRE,1_informations_generales_donnees_chiffrees_enfants_par_chambre,numeric,,d_recap_generales_donnees_chiffrees_enfants_par_chambre
ibis-styles-roissy-cdg,PARIS CDG,23,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,# ENFANTS PAR CHAMBRE,1_informations_generales_donnees_chiffrees_enfants_par_chambre,numeric,,d_recap_generales_donnees_chiffrees_enfants_par_chambre
novotel-megeve,MEGEVE,23,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,# ENFANTS PAR CHAMBRE,1_informations_generales_donnees_chiffrees_enfants_par_chambre,numeric,,d_recap_generales_donnees_chiffrees_enfants_par_chambre
novotel-paris-tour-eiffel,TOUR EIFFEL,23,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,# ENFANTS PAR CHAMBRE,1_informations_generales_donnees_chiffrees_enfants_par_chambre,numeric,,d_recap_generales_donnees_chiffrees_enfants_par_chambre
mercure-montmartre,MONTMARTRE,23,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,# ENFANTS PAR CHAMBRE,1_informations_generales_donnees_chiffrees_enfants_par_chambre,numeric,,d_recap_generales_donnees_chiffrees_enfants_par_chambre
mercure-boulogne,BOULOGNE,23,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,# ENFANTS PAR CHAMBRE,1_informations_generales_donnees_chiffrees_enfants_par_chambre,numeric,,d_recap_generales_donnees_chiffrees_enfants_par_chambre
ibis-budget-nice,NICE,24,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,PANIER MOYEN,1_informations_generales_donnees_chiffrees_panier_moyen,numeric,,d_recap_generales_donnees_chiffrees_panier_moyen
ibis-budget-strasbourg,STRASBOURG,24,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,PANIER MOYEN,1_informations_generales_donnees_chiffrees_panier_moyen,numeric,,d_recap_generales_donnees_chiffrees_panier_moyen
ibis-styles-roissy-cdg,PARIS CDG,24,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,PANIER MOYEN,1_informations_generales_donnees_chiffrees_panier_moyen,numeric,,d_recap_generales_donnees_chiffrees_panier_moyen
novotel-megeve,MEGEVE,24,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,PANIER MOYEN,1_informations_generales_donnees_chiffrees_panier_moyen,numeric,,d_recap_generales_donnees_chiffrees_panier_moyen
novotel-paris-tour-eiffel,TOUR EIFFEL,24,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,PANIER MOYEN,1_informations_generales_donnees_chiffrees_panier_moyen,numeric,,d_recap_generales_donnees_chiffrees_panier_moyen
mercure-montmartre,MONTMARTRE,24,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,PANIER MOYEN,1_informations_generales_donnees_chiffrees_panier_moyen,numeric,,d_recap_generales_donnees_chiffrees_panier_moyen
mercure-boulogne,BOULOGNE,24,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,PANIER MOYEN,1_informations_generales_donnees_chiffrees_panier_moyen,numeric,,d_recap_generales_donnees_chiffrees_panier_moyen
ibis-budget-nice,NICE,25,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO ANNUEL,1_informations_generales_donnees_chiffrees_to_annuel,numeric,,d_recap_generales_donnees_chiffrees_to_annuel
ibis-budget-strasbourg,STRASBOURG,25,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO ANNUEL,1_informations_generales_donnees_chiffrees_to_annuel,numeric,0.7,d_recap_generales_donnees_chiffrees_to_annuel
ibis-styles-roissy-cdg,PARIS CDG,25,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO ANNUEL,1_informations_generales_donnees_chiffrees_to_annuel,numeric,0.95,d_recap_generales_donnees_chiffrees_to_annuel
novotel-megeve,MEGEVE,25,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO ANNUEL,1_informations_generales_donnees_chiffrees_to_annuel,numeric,,d_recap_generales_donnees_chiffrees_to_annuel
novotel-paris-tour-eiffel,TOUR EIFFEL,25,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO ANNUEL,1_informations_generales_donnees_chiffrees_to_annuel,numeric,,d_recap_generales_donnees_chiffrees_to_annuel
mercure-montmartre,MONTMARTRE,25,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO ANNUEL,1_informations_generales_donnees_chiffrees_to_annuel,numeric,,d_recap_generales_donnees_chiffrees_to_annuel
mercure-boulogne,BOULOGNE,25,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO ANNUEL,1_informations_generales_donnees_chiffrees_to_annuel,numeric,,d_recap_generales_donnees_chiffrees_to_annuel
ibis-budget-nice,NICE,26,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS BAS (MOIS),1_informations_generales_donnees_chiffrees_to_le_plus_bas_mois,numeric,,d_recap_generales_donnees_chiffrees_to_le_plus_bas_mois
ibis-budget-strasbourg,STRASBOURG,26,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS BAS (MOIS),1_informations_generales_donnees_chiffrees_to_le_plus_bas_mois,numeric,JANVIER,d_recap_generales_donnees_chiffrees_to_le_plus_bas_mois
ibis-styles-roissy-cdg,PARIS CDG,26,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS BAS (MOIS),1_informations_generales_donnees_chiffrees_to_le_plus_bas_mois,numeric,JANVIER,d_recap_generales_donnees_chiffrees_to_le_plus_bas_mois
novotel-megeve,MEGEVE,26,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS BAS (MOIS),1_informations_generales_donnees_chiffrees_to_le_plus_bas_mois,numeric,,d_recap_generales_donnees_chiffrees_to_le_plus_bas_mois
novotel-paris-tour-eiffel,TOUR EIFFEL,26,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS BAS (MOIS),1_informations_generales_donnees_chiffrees_to_le_plus_bas_mois,numeric,,d_recap_generales_donnees_chiffrees_to_le_plus_bas_mois
mercure-montmartre,MONTMARTRE,26,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS BAS (MOIS),1_informations_generales_donnees_chiffrees_to_le_plus_bas_mois,numeric,,d_recap_generales_donnees_chiffrees_to_le_plus_bas_mois
mercure-boulogne,BOULOGNE,26,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS BAS (MOIS),1_informations_generales_donnees_chiffrees_to_le_plus_bas_mois,numeric,,d_recap_generales_donnees_chiffrees_to_le_plus_bas_mois
ibis-budget-nice,NICE,27,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS BAS (TAUX),1_informations_generales_donnees_chiffrees_to_le_plus_bas_taux,numeric,,d_recap_generales_donnees_chiffrees_to_le_plus_bas_taux
ibis-budget-strasbourg,STRASBOURG,27,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS BAS (TAUX),1_informations_generales_donnees_chiffrees_to_le_plus_bas_taux,numeric,0.6,d_recap_generales_donnees_chiffrees_to_le_plus_bas_taux
ibis-styles-roissy-cdg,PARIS CDG,27,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS BAS (TAUX),1_informations_generales_donnees_chiffrees_to_le_plus_bas_taux,numeric,0.91,d_recap_generales_donnees_chiffrees_to_le_plus_bas_taux
novotel-megeve,MEGEVE,27,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS BAS (TAUX),1_informations_generales_donnees_chiffrees_to_le_plus_bas_taux,numeric,,d_recap_generales_donnees_chiffrees_to_le_plus_bas_taux
novotel-paris-tour-eiffel,TOUR EIFFEL,27,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS BAS (TAUX),1_informations_generales_donnees_chiffrees_to_le_plus_bas_taux,numeric,,d_recap_generales_donnees_chiffrees_to_le_plus_bas_taux
mercure-montmartre,MONTMARTRE,27,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS BAS (TAUX),1_informations_generales_donnees_chiffrees_to_le_plus_bas_taux,numeric,,d_recap_generales_donnees_chiffrees_to_le_plus_bas_taux
mercure-boulogne,BOULOGNE,27,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS BAS (TAUX),1_informations_generales_donnees_chiffrees_to_le_plus_bas_taux,numeric,,d_recap_generales_donnees_chiffrees_to_le_plus_bas_taux
ibis-budget-nice,NICE,28,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS HAUT (MOIS),1_informations_generales_donnees_chiffrees_to_le_plus_haut_mois,numeric,,d_recap_generales_donnees_chiffrees_to_le_plus_haut_mois
ibis-budget-strasbourg,STRASBOURG,28,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS HAUT (MOIS),1_informations_generales_donnees_chiffrees_to_le_plus_haut_mois,numeric,DECEMBRE,d_recap_generales_donnees_chiffrees_to_le_plus_haut_mois
ibis-styles-roissy-cdg,PARIS CDG,28,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS HAUT (MOIS),1_informations_generales_donnees_chiffrees_to_le_plus_haut_mois,numeric,AOUT,d_recap_generales_donnees_chiffrees_to_le_plus_haut_mois
novotel-megeve,MEGEVE,28,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS HAUT (MOIS),1_informations_generales_donnees_chiffrees_to_le_plus_haut_mois,numeric,,d_recap_generales_donnees_chiffrees_to_le_plus_haut_mois
novotel-paris-tour-eiffel,TOUR EIFFEL,28,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS HAUT (MOIS),1_informations_generales_donnees_chiffrees_to_le_plus_haut_mois,numeric,,d_recap_generales_donnees_chiffrees_to_le_plus_haut_mois
mercure-montmartre,MONTMARTRE,28,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS HAUT (MOIS),1_informations_generales_donnees_chiffrees_to_le_plus_haut_mois,numeric,,d_recap_generales_donnees_chiffrees_to_le_plus_haut_mois
mercure-boulogne,BOULOGNE,28,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS HAUT (MOIS),1_informations_generales_donnees_chiffrees_to_le_plus_haut_mois,numeric,,d_recap_generales_donnees_chiffrees_to_le_plus_haut_mois
ibis-budget-nice,NICE,29,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS HAUT (TAUX),1_informations_generales_donnees_chiffrees_to_le_plus_haut_taux,numeric,,d_recap_generales_donnees_chiffrees_to_le_plus_haut_taux
ibis-budget-strasbourg,STRASBOURG,29,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS HAUT (TAUX),1_informations_generales_donnees_chiffrees_to_le_plus_haut_taux,numeric,0.8,d_recap_generales_donnees_chiffrees_to_le_plus_haut_taux
ibis-styles-roissy-cdg,PARIS CDG,29,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS HAUT (TAUX),1_informations_generales_donnees_chiffrees_to_le_plus_haut_taux,numeric,0.98,d_recap_generales_donnees_chiffrees_to_le_plus_haut_taux
novotel-megeve,MEGEVE,29,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS HAUT (TAUX),1_informations_generales_donnees_chiffrees_to_le_plus_haut_taux,numeric,,d_recap_generales_donnees_chiffrees_to_le_plus_haut_taux
novotel-paris-tour-eiffel,TOUR EIFFEL,29,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS HAUT (TAUX),1_informations_generales_donnees_chiffrees_to_le_plus_haut_taux,numeric,,d_recap_generales_donnees_chiffrees_to_le_plus_haut_taux
mercure-montmartre,MONTMARTRE,29,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS HAUT (TAUX),1_informations_generales_donnees_chiffrees_to_le_plus_haut_taux,numeric,,d_recap_generales_donnees_chiffrees_to_le_plus_haut_taux
mercure-boulogne,BOULOGNE,29,"1 - INFORMATIONS
GENERALES",DONNEES CHIFFREES,TO LE PLUS HAUT (TAUX),1_informations_generales_donnees_chiffrees_to_le_plus_haut_taux,numeric,,d_recap_generales_donnees_chiffrees_to_le_plus_haut_taux
ibis-budget-nice,NICE,30,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",A PROXIMITE (A 100m),1_informations_generales_localisation_environnement_a_proximite_a_100m,categorical,,d_recap_generales_localisation_environnement_a_proximite_a_100m
ibis-budget-strasbourg,STRASBOURG,30,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",A PROXIMITE (A 100m),1_informations_generales_localisation_environnement_a_proximite_a_100m,categorical,,d_recap_generales_localisation_environnement_a_proximite_a_100m
ibis-styles-roissy-cdg,PARIS CDG,30,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",A PROXIMITE (A 100m),1_informations_generales_localisation_environnement_a_proximite_a_100m,categorical,,d_recap_generales_localisation_environnement_a_proximite_a_100m
novotel-megeve,MEGEVE,30,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",A PROXIMITE (A 100m),1_informations_generales_localisation_environnement_a_proximite_a_100m,categorical,,d_recap_generales_localisation_environnement_a_proximite_a_100m
novotel-paris-tour-eiffel,TOUR EIFFEL,30,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",A PROXIMITE (A 100m),1_informations_generales_localisation_environnement_a_proximite_a_100m,categorical,,d_recap_generales_localisation_environnement_a_proximite_a_100m
mercure-montmartre,MONTMARTRE,30,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",A PROXIMITE (A 100m),1_informations_generales_localisation_environnement_a_proximite_a_100m,categorical,,d_recap_generales_localisation_environnement_a_proximite_a_100m
mercure-boulogne,BOULOGNE,30,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",A PROXIMITE (A 100m),1_informations_generales_localisation_environnement_a_proximite_a_100m,categorical,,d_recap_generales_localisation_environnement_a_proximite_a_100m
ibis-budget-nice,NICE,31,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",NB. RESTAURATION…,1_informations_generales_localisation_environnement_nb_restauration,numeric,,d_recap_generales_localisation_environnement_nb_restauration
ibis-budget-strasbourg,STRASBOURG,31,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",NB. RESTAURATION…,1_informations_generales_localisation_environnement_nb_restauration,numeric,,d_recap_generales_localisation_environnement_nb_restauration
ibis-styles-roissy-cdg,PARIS CDG,31,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",NB. RESTAURATION…,1_informations_generales_localisation_environnement_nb_restauration,numeric,,d_recap_generales_localisation_environnement_nb_restauration
novotel-megeve,MEGEVE,31,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",NB. RESTAURATION…,1_informations_generales_localisation_environnement_nb_restauration,numeric,,d_recap_generales_localisation_environnement_nb_restauration
novotel-paris-tour-eiffel,TOUR EIFFEL,31,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",NB. RESTAURATION…,1_informations_generales_localisation_environnement_nb_restauration,numeric,,d_recap_generales_localisation_environnement_nb_restauration
mercure-montmartre,MONTMARTRE,31,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",NB. RESTAURATION…,1_informations_generales_localisation_environnement_nb_restauration,numeric,,d_recap_generales_localisation_environnement_nb_restauration
mercure-boulogne,BOULOGNE,31,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",NB. RESTAURATION…,1_informations_generales_localisation_environnement_nb_restauration,numeric,,d_recap_generales_localisation_environnement_nb_restauration
ibis-budget-nice,NICE,32,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",NB. SUPERMARCHÉS…,1_informations_generales_localisation_environnement_nb_supermarches,numeric,,d_recap_generales_localisation_environnement_nb_supermarches
ibis-budget-strasbourg,STRASBOURG,32,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",NB. SUPERMARCHÉS…,1_informations_generales_localisation_environnement_nb_supermarches,numeric,,d_recap_generales_localisation_environnement_nb_supermarches
ibis-styles-roissy-cdg,PARIS CDG,32,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",NB. SUPERMARCHÉS…,1_informations_generales_localisation_environnement_nb_supermarches,numeric,,d_recap_generales_localisation_environnement_nb_supermarches
novotel-megeve,MEGEVE,32,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",NB. SUPERMARCHÉS…,1_informations_generales_localisation_environnement_nb_supermarches,numeric,,d_recap_generales_localisation_environnement_nb_supermarches
novotel-paris-tour-eiffel,TOUR EIFFEL,32,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",NB. SUPERMARCHÉS…,1_informations_generales_localisation_environnement_nb_supermarches,numeric,,d_recap_generales_localisation_environnement_nb_supermarches
mercure-montmartre,MONTMARTRE,32,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",NB. SUPERMARCHÉS…,1_informations_generales_localisation_environnement_nb_supermarches,numeric,,d_recap_generales_localisation_environnement_nb_supermarches
mercure-boulogne,BOULOGNE,32,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",NB. SUPERMARCHÉS…,1_informations_generales_localisation_environnement_nb_supermarches,numeric,,d_recap_generales_localisation_environnement_nb_supermarches
ibis-budget-nice,NICE,33,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",NB. AUTRES COMMERCES…,1_informations_generales_localisation_environnement_nb_autres_commerces,numeric,,d_recap_generales_localisation_environnement_nb_autres_commerces
ibis-budget-strasbourg,STRASBOURG,33,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",NB. AUTRES COMMERCES…,1_informations_generales_localisation_environnement_nb_autres_commerces,numeric,,d_recap_generales_localisation_environnement_nb_autres_commerces
ibis-styles-roissy-cdg,PARIS CDG,33,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",NB. AUTRES COMMERCES…,1_informations_generales_localisation_environnement_nb_autres_commerces,numeric,,d_recap_generales_localisation_environnement_nb_autres_commerces
novotel-megeve,MEGEVE,33,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",NB. AUTRES COMMERCES…,1_informations_generales_localisation_environnement_nb_autres_commerces,numeric,,d_recap_generales_localisation_environnement_nb_autres_commerces
novotel-paris-tour-eiffel,TOUR EIFFEL,33,"1 - INFORMATIONS
GENERALES","LOCALISATION /
ENVIRONNEMENT",NB. AUTRES COMMERCES…,1_informations_generales_localisation_environnement_nb_autres_commerces,numeric,,d_recap_generales_localisation_environnement_nb_autres_commerces
