hotel_code_accor,hotel_code_norm,hotel_name,hotel_brand_code,hotel_brand,hotel_city,hotel_country,url_hotel,source_query,hotel_name_norm,city_norm,match_type
0785,785,Novotel Paris Les Halles,NOV,NOVOTEL,PARIS,France,https://all.accor.com/hotel/0785/index.fr.shtml,france,NOVOTEL PARIS LES HALLES,PARIS,missing
A7L5,A7L5,SO/ Paris Hotel,SO,SO/,PARIS,France,https://all.accor.com/hotel/A7L5/index.fr.shtml,france,SO PARIS HOTEL,PARIS,missing
A013,A013,ibis Paris Avenue de la République,IBH,IBIS,PARIS,France,https://all.accor.com/hotel/A013/index.fr.shtml,france,IBIS PARIS AVENUE DE LA REPUBLIQUE,PARIS,missing
0751,751,ibis Styles Paris République Le Marais,IBS,IBIS STYLES,PARIS,France,https://all.accor.com/hotel/0751/index.fr.shtml,france,IBIS STYLES PARIS REPUBLIQUE LE MARAIS,PARIS,missing
B625,B625,Ibis Styles Paris Gare De Lyon Bastille,IBS,IBIS STYLES,PARIS,France,https://all.accor.com/hotel/B625/index.fr.shtml,france,IBIS STYLES PARIS GARE DE LYON BASTILLE,PARIS,missing
B6F9,B6F9,Mercure Paris Gare de Lyon Opéra Bastille,MER,MERCURE,PARIS,France,https://all.accor.com/hotel/B6F9/index.fr.shtml,france,MERCURE PARIS GARE DE LYON OPERA BASTILLE,PARIS,missing
B8G7,B8G7,Ibis Styles Paris Opéra Lafayette,IBS,IBIS STYLES,PARIS,France,https://all.accor.com/hotel/B8G7/index.fr.shtml,france,IBIS STYLES PARIS OPERA LAFAYETTE,PARIS,missing
B8G5,B8G5,Mercure Paris Opéra Lafayette,MER,MERCURE,PARIS,France,https://all.accor.com/hotel/B8G5/index.fr.shtml,france,MERCURE PARIS OPERA LAFAYETTE,PARIS,missing
0981,981,Hôtel Mercure Paris Opéra Faubourg Montmartre,MER,MERCURE,PARIS,France,https://all.accor.com/hotel/0981/index.fr.shtml,france,HOTEL MERCURE PARIS OPERA FAUBOURG MONTMARTRE,PARIS,missing
B6W6,B6W6,ibis Styles Paris Gare de Lyon TGV,IBS,IBIS STYLES,PARIS,France,https://all.accor.com/hotel/B6W6/index.fr.shtml,france,IBIS STYLES PARIS GARE DE LYON TGV,PARIS,missing
B5D8,B5D8,ibis Styles Paris Gare de l'Est Magenta,IBS,IBIS STYLES,PARIS,France,https://all.accor.com/hotel/B5D8/index.fr.shtml,france,IBIS STYLES PARIS GARE DE L EST MAGENTA,PARIS,missing
A9V3,A9V3,ibis Paris Gare de L'Est 10ème,IBH,IBIS,PARIS,France,https://all.accor.com/hotel/A9V3/index.fr.shtml,france,IBIS PARIS GARE DE L EST 10EME,PARIS,missing
0663,663,Sofitel Le Scribe Paris Opéra,SOF,SOFITEL,PARIS,France,https://all.accor.com/hotel/0663/index.fr.shtml,france,SOFITEL LE SCRIBE PARIS OPERA,PARIS,missing
0351,351,Hôtel Mercure Paris Montparnasse Raspail,MER,MERCURE,PARIS,France,https://all.accor.com/hotel/0351/index.fr.shtml,france,HOTEL MERCURE PARIS MONTPARNASSE RASPAIL,PARIS,missing
A064,A064,Boutet Bastille Hotel Paris - MGallery Collection,MGA,MGALLERY,PARIS,France,https://all.accor.com/hotel/A064/index.fr.shtml,france,BOUTET BASTILLE HOTEL PARIS MGALLERY COLLECTION,PARIS,missing
0863,863,ibis Paris Gare du Nord La Fayette 10ème,IBH,IBIS,PARIS,France,https://all.accor.com/hotel/0863/index.fr.shtml,france,IBIS PARIS GARE DU NORD LA FAYETTE 10EME,PARIS,missing
B4F3,B4F3,Novotel Paris 20 Belleville,NOV,NOVOTEL,PARIS,France,https://all.accor.com/hotel/B4F3/index.fr.shtml,france,NOVOTEL PARIS 20 BELLEVILLE,PARIS,missing
B385,B385,25hours Hotel Paris Terminus Nord,TWF,25HOURS,PARIS,France,https://all.accor.com/hotel/B385/index.fr.shtml,france,25HOURS HOTEL PARIS TERMINUS NORD,PARIS,missing
0934,934,Hôtel Mercure Paris Bercy Bibliothèque,MER,MERCURE,PARIS,France,https://all.accor.com/hotel/0934/index.fr.shtml,france,HOTEL MERCURE PARIS BERCY BIBLIOTHEQUE,PARIS,missing
B8R1,B8R1,Maison Delano Paris,DEL,DELANO,PARIS,France,https://all.accor.com/hotel/B8R1/index.fr.shtml,france,MAISON DELANO PARIS,PARIS,missing
0900,900,ibis Paris Canal Saint-Martin,IBH,IBIS,PARIS,France,https://all.accor.com/hotel/0900/index.fr.shtml,france,IBIS PARIS CANAL SAINT MARTIN,PARIS,missing
0905,905,Mercure Paris Centre Gare Montparnasse,MER,MERCURE,PARIS,France,https://all.accor.com/hotel/0905/index.fr.shtml,france,MERCURE PARIS CENTRE GARE MONTPARNASSE,PARIS,missing
0935,935,Novotel Paris Centre Bercy,NOV,NOVOTEL,PARIS,France,https://all.accor.com/hotel/0935/index.fr.shtml,france,NOVOTEL PARIS CENTRE BERCY,PARIS,missing
0941,941,ibis Styles Paris Bercy,IBS,IBIS STYLES,PARIS,France,https://all.accor.com/hotel/0941/index.fr.shtml,france,IBIS STYLES PARIS BERCY,PARIS,missing
1191,1191,Hôtel Mercure Paris Place d'Italie,MER,MERCURE,PARIS,France,https://all.accor.com/hotel/1191/index.fr.shtml,france,HOTEL MERCURE PARIS PLACE D ITALIE,PARIS,missing
0694,694,Mercure Paris Butte Montmartre Basilique,MER,MERCURE,PARIS,France,https://all.accor.com/hotel/0694/index.fr.shtml,france,MERCURE PARIS BUTTE MONTMARTRE BASILIQUE,PARIS,missing
A025,A025,Mercure Paris Pigalle Sacre Coeur,MER,MERCURE,PARIS,France,https://all.accor.com/hotel/A025/index.fr.shtml,france,MERCURE PARIS PIGALLE SACRE COEUR,PARIS,missing
A4A6,A4A6,ibis Styles Paris Place d'Italie Butte-aux-Cailles,IBS,IBIS STYLES,PARIS,France,https://all.accor.com/hotel/A4A6/index.fr.shtml,france,IBIS STYLES PARIS PLACE D ITALIE BUTTE AUX CAILLES,PARIS,missing
B2Q8,B2Q8,ibis Paris Gare Montparnasse Catalogne,IBH,IBIS,PARIS,France,https://all.accor.com/hotel/B2Q8/index.fr.shtml,france,IBIS PARIS GARE MONTPARNASSE CATALOGNE,PARIS,missing
B8H6,B8H6,Hotel Mercure Paris Gare Montparnasse TGV,MER,MERCURE,PARIS,France,https://all.accor.com/hotel/B8H6/index.fr.shtml,france,HOTEL MERCURE PARIS GARE MONTPARNASSE TGV,PARIS,missing
0803,803,ibis Paris Maine Montparnasse 14ème,IBH,IBIS,PARIS,France,https://all.accor.com/hotel/0803/index.fr.shtml,france,IBIS PARIS MAINE MONTPARNASSE 14EME,PARIS,missing
0923,923,ibis Paris Italie Tolbiac 13ème,IBH,IBIS,PARIS,France,https://all.accor.com/hotel/0923/index.fr.shtml,france,IBIS PARIS ITALIE TOLBIAC 13EME,PARIS,missing
A8R1,A8R1,ibis Styles Paris Gare Saint-Lazare,IBS,IBIS STYLES,PARIS,France,https://all.accor.com/hotel/A8R1/index.fr.shtml,france,IBIS STYLES PARIS GARE SAINT LAZARE,PARIS,missing
0373,373,Hôtel Mercure Paris Montmartre Sacré-Coeur,MER,MERCURE,PARIS,France,https://all.accor.com/hotel/0373/index.fr.shtml,france,HOTEL MERCURE PARIS MONTMARTRE SACRE COEUR,PARIS,missing
C0T4,C0T4,ibis Styles Paris Montmartre Batignolles,IBS,IBIS STYLES,PARIS,France,https://all.accor.com/hotel/C0T4/index.fr.shtml,france,IBIS STYLES PARIS MONTMARTRE BATIGNOLLES,PARIS,missing
B431,B431,JO&JOE Paris Nation,JOE,JO&JOE,PARIS,France,https://all.accor.com/hotel/B431/index.fr.shtml,france,JO JOE PARIS NATION,PARIS,missing
A0X1,A0X1,Aparthotel Adagio Paris Nation,ADG,ADAGIO,PARIS,France,https://all.accor.com/hotel/A0X1/index.fr.shtml,france,APARTHOTEL ADAGIO PARIS NATION,PARIS,missing
A028,A028,ibis Styles Paris Eiffel Cambronne,IBS,IBIS STYLES,PARIS,France,https://all.accor.com/hotel/A028/index.fr.shtml,france,IBIS STYLES PARIS EIFFEL CAMBRONNE,PARIS,missing
0959,959,ibis Paris Alésia Montparnasse 14ème,IBH,IBIS,PARIS,France,https://all.accor.com/hotel/0959/index.fr.shtml,france,IBIS PARIS ALESIA MONTPARNASSE 14EME,PARIS,missing
B7S9,B7S9,Mercure Paris Montparnasse Pasteur,MER,MERCURE,PARIS,France,https://all.accor.com/hotel/B7S9/index.fr.shtml,france,MERCURE PARIS MONTPARNASSE PASTEUR,PARIS,missing
A0Y0,A0Y0,ibis Styles Paris Nation Porte de Montreuil,IBS,IBIS STYLES,PARIS,France,https://all.accor.com/hotel/A0Y0/index.fr.shtml,france,IBIS STYLES PARIS NATION PORTE DE MONTREUIL,PARIS,missing
B870,B870,Too Hotel & Spa Paris - MGallery Collection,MGA,MGALLERY,PARIS,France,https://all.accor.com/hotel/B870/index.fr.shtml,france,TOO HOTEL SPA PARIS MGALLERY COLLECTION,PARIS,missing
C099,C099,ibis Paris Nation Davout,IBH,IBIS,PARIS,France,https://all.accor.com/hotel/C099/index.fr.shtml,france,IBIS PARIS NATION DAVOUT,PARIS,missing
B1P0,B1P0,ibis Styles Paris Nation Cours de Vincennes,IBS,IBIS STYLES,PARIS,France,https://all.accor.com/hotel/B1P0/index.fr.shtml,france,IBIS STYLES PARIS NATION COURS DE VINCENNES,PARIS,missing
0634,634,ibis Paris Porte d'Italie,IBH,IBIS,GENTILLY,France,https://all.accor.com/hotel/0634/index.fr.shtml,france,IBIS PARIS PORTE D ITALIE,GENTILLY,missing
B9M1,B9M1,ibis Styles Paris Batignolles,IBS,IBIS STYLES,PARIS,France,https://all.accor.com/hotel/B9M1/index.fr.shtml,france,IBIS STYLES PARIS BATIGNOLLES,PARIS,missing
A5D5,A5D5,Le Royal Monceau - Raffles Paris,RAF,RAFFLES,PARIS,France,https://all.accor.com/hotel/A5D5/index.fr.shtml,france,LE ROYAL MONCEAU RAFFLES PARIS,PARIS,missing
B2U6,B2U6,ibis Styles Paris Météor Avenue d'Italie,IBS,IBIS STYLES,PARIS,France,https://all.accor.com/hotel/B2U6/index.fr.shtml,france,IBIS STYLES PARIS METEOR AVENUE D ITALIE,PARIS,missing
C2L2,C2L2,Hotel Maison Hamelin Paris - Handwritten Collection,SOU,SOU,PARIS,France,https://all.accor.com/hotel/C2L2/index.fr.shtml,france,HOTEL MAISON HAMELIN PARIS HANDWRITTEN COLLECTION,PARIS,missing
B6S4,B6S4,TRIBE Paris Batignolles,TRI,TRIBE,PARIS,France,https://all.accor.com/hotel/B6S4/index.fr.shtml,france,TRIBE PARIS BATIGNOLLES,PARIS,missing
3239,3239,Novotel Suites Paris Montreuil Vincennes,SUI,NOVOTEL SUITES,PARIS,France,https://all.accor.com/hotel/3239/index.fr.shtml,france,NOVOTEL SUITES PARIS MONTREUIL VINCENNES,PARIS,missing
C289,C289,greet Hotel Paris 13 Porte d'Italie,GRE,GREET,LE KREMLIN BICETRE,France,https://all.accor.com/hotel/C289/index.fr.shtml,france,GREET HOTEL PARIS 13 PORTE D ITALIE,LE KREMLIN BICETRE,missing
B2R6,B2R6,Aparthotel Adagio Paris 19eme Cité de la Musique,ADG,ADAGIO,PARIS,France,https://all.accor.com/hotel/B2R6/index.fr.shtml,france,APARTHOTEL ADAGIO PARIS 19EME CITE DE LA MUSIQUE,PARIS,missing
0374,374,Hôtel Mercure Paris Porte d'Orléans,MER,MERCURE,MONTROUGE,France,https://all.accor.com/hotel/0374/index.fr.shtml,france,HOTEL MERCURE PARIS PORTE D ORLEANS,MONTROUGE,missing
0380,380,Novotel Paris Est Centre de Conference,NOV,NOVOTEL,BAGNOLET,France,https://all.accor.com/hotel/0380/index.fr.shtml,france,NOVOTEL PARIS EST CENTRE DE CONFERENCE,BAGNOLET,missing
B0D0,B0D0,JO&JOE Paris Gentilly,JOE,JO&JOE,GENTILLY,France,https://all.accor.com/hotel/B0D0/index.fr.shtml,france,JO JOE PARIS GENTILLY,GENTILLY,missing
0635,635,ibis Paris Porte d'Orléans,IBH,IBIS,MONTROUGE,France,https://all.accor.com/hotel/0635/index.fr.shtml,france,IBIS PARIS PORTE D ORLEANS,MONTROUGE,missing
1936,1936,ibis Paris Brancion Parc des Expositions 15ème,IBH,IBIS,PARIS,France,https://all.accor.com/hotel/1936/index.fr.shtml,france,IBIS PARIS BRANCION PARC DES EXPOSITIONS 15EME,PARIS,missing
A6S7,A6S7,Hôtel Mercure Paris 17 Batignolles,MER,MERCURE,PARIS,France,https://all.accor.com/hotel/A6S7/index.fr.shtml,france,HOTEL MERCURE PARIS 17 BATIGNOLLES,PARIS,missing
0372,372,Hôtel Mercure Paris Arc de Triomphe Étoile,MER,MERCURE,PARIS,France,https://all.accor.com/hotel/0372/index.fr.shtml,france,HOTEL MERCURE PARIS ARC DE TRIOMPHE ETOILE,PARIS,missing
0633,633,ibis Paris Porte de Bagnolet,IBH,IBIS,BAGNOLET,France,https://all.accor.com/hotel/0633/index.fr.shtml,france,IBIS PARIS PORTE DE BAGNOLET,BAGNOLET,missing
0903,903,Hôtel Mercure Paris 15 Porte de Versailles,MER,MERCURE,PARIS,France,https://all.accor.com/hotel/0903/index.fr.shtml,france,HOTEL MERCURE PARIS 15 PORTE DE VERSAILLES,PARIS,missing
B9H3,B9H3,ibis Budget Paris porte de la Chapelle - Aréna,IBB,IBIS BUDGET,PARIS,France,https://all.accor.com/hotel/B9H3/index.fr.shtml,france,IBIS BUDGET PARIS PORTE DE LA CHAPELLE ARENA,PARIS,missing
C2M6,C2M6,ibis Styles Paris Porte de Pantin Philharmonie,IBS,IBIS STYLES,PANTIN,France,https://all.accor.com/hotel/C2M6/index.fr.shtml,france,IBIS STYLES PARIS PORTE DE PANTIN PHILHARMONIE,PANTIN,missing
A242,A242,Aparthotel Adagio Paris Malakoff Châtillon,ADG,ADAGIO,MALAKOFF,France,https://all.accor.com/hotel/A242/index.fr.shtml,france,APARTHOTEL ADAGIO PARIS MALAKOFF CHATILLON,MALAKOFF,missing
A7L6,A7L6,Novotel Paris Porte de Versailles,NOV,NOVOTEL,PARIS,France,https://all.accor.com/hotel/A7L6/index.fr.shtml,france,NOVOTEL PARIS PORTE DE VERSAILLES,PARIS,missing
C419,C419,ibis Paris Nord Porte de Saint Ouen,IBH,IBIS,SAINT OUEN,France,https://all.accor.com/hotel/C419/index.fr.shtml,france,IBIS PARIS NORD PORTE DE SAINT OUEN,SAINT OUEN,missing
B1C3,B1C3,Mama Shelter Paris West,MSH,MAMA SHELTER,PARIS,France,https://all.accor.com/hotel/B1C3/index.fr.shtml,france,MAMA SHELTER PARIS WEST,PARIS,missing
A780,A780,Hôtel Mercure Paris Saint-Ouen,MER,MERCURE,SAINT OUEN,France,https://all.accor.com/hotel/A780/index.fr.shtml,france,HOTEL MERCURE PARIS SAINT OUEN,SAINT OUEN,missing
0375,375,Hôtel Mercure Paris Porte de Versailles Expo,MER,MERCURE,VANVES,France,https://all.accor.com/hotel/0375/index.fr.shtml,france,HOTEL MERCURE PARIS PORTE DE VERSAILLES EXPO,VANVES,missing
B856,B856,TRIBE Paris Pantin,TRI,TRIBE,PANTIN,France,https://all.accor.com/hotel/B856/index.fr.shtml,france,TRIBE PARIS PANTIN,PANTIN,missing
A026,A026,Hôtel Mercure Paris Malakoff Parc des Expositions,MER,MERCURE,MALAKOFF,France,https://all.accor.com/hotel/A026/index.fr.shtml,france,HOTEL MERCURE PARIS MALAKOFF PARC DES EXPOSITIONS,MALAKOFF,missing
B0E4,B0E4,ibis budget Paris Clichy Mairie,IBB,IBIS BUDGET,CLICHY,France,https://all.accor.com/hotel/B0E4/index.fr.shtml,france,IBIS BUDGET PARIS CLICHY MAIRIE,CLICHY,missing
C5H9,C5H9,ibis Styles Paris Pont d'Ivry,IBS,IBIS STYLES,IVRY SUR SEINE,France,https://all.accor.com/hotel/C5H9/index.fr.shtml,france,IBIS STYLES PARIS PONT D IVRY,IVRY SUR SEINE,missing
C5J3,C5J3,Aparthotel Adagio Access Paris Pont D'Ivry,ADA,ADAGIO ACCESS,IVRY SUR SEINE,France,https://all.accor.com/hotel/C5J3/index.fr.shtml,france,APARTHOTEL ADAGIO ACCESS PARIS PONT D IVRY,IVRY SUR SEINE,missing
A3C7,A3C7,ibis Styles Paris Mairie de Clichy,IBS,IBIS STYLES,CLICHY,France,https://all.accor.com/hotel/A3C7/index.fr.shtml,france,IBIS STYLES PARIS MAIRIE DE CLICHY,CLICHY,missing
B2E6,B2E6,ibis Clichy Centre Mairie,IBH,IBIS,CLICHY,France,https://all.accor.com/hotel/B2E6/index.fr.shtml,france,IBIS CLICHY CENTRE MAIRIE,CLICHY,missing
B854,B854,TRIBE Paris Clichy,TRI,TRIBE,CLICHY,France,https://all.accor.com/hotel/B854/index.fr.shtml,france,TRIBE PARIS CLICHY,CLICHY,missing
B717,B717,TRIBE Paris Saint Ouen,TRI,TRIBE,SAINT OUEN,France,https://all.accor.com/hotel/B717/index.fr.shtml,france,TRIBE PARIS SAINT OUEN,SAINT OUEN,missing
B599,B599,Domaine Reine Margot Paris - Issy - MGallery Collection,MGA,MGALLERY,ISSY LES MOULINEAUX,France,https://all.accor.com/hotel/B599/index.fr.shtml,france,DOMAINE REINE MARGOT PARIS ISSY MGALLERY COLLECTION,ISSY LES MOULINEAUX,missing
B132,B132,Hôtel Mercure Paris Pont de Levallois Neuilly,MER,MERCURE,LEVALLOIS PERRET,France,https://all.accor.com/hotel/B132/index.fr.shtml,france,HOTEL MERCURE PARIS PONT DE LEVALLOIS NEUILLY,LEVALLOIS PERRET,missing
B5U8,B5U8,ibis Styles Paris Romainville,IBS,IBIS STYLES,ROMAINVILLE,France,https://all.accor.com/hotel/B5U8/index.fr.shtml,france,IBIS STYLES PARIS ROMAINVILLE,ROMAINVILLE,missing
C5H8,C5H8,Résidence Mercure Paris Sud Villejuif,MER,MERCURE,VILLEJUIF,France,https://all.accor.com/hotel/C5H8/index.fr.shtml,france,RESIDENCE MERCURE PARIS SUD VILLEJUIF,VILLEJUIF,missing
C5J1,C5J1,Aparthotel Adagio Access Paris Sud Villejuif,ADA,ADAGIO ACCESS,VILLEJUIF,France,https://all.accor.com/hotel/C5J1/index.fr.shtml,france,APARTHOTEL ADAGIO ACCESS PARIS SUD VILLEJUIF,VILLEJUIF,missing
A6Q1,A6Q1,ibis Styles Clamart Gare Grand Paris,IBS,IBIS STYLES,CLAMART,France,https://all.accor.com/hotel/A6Q1/index.fr.shtml,france,IBIS STYLES CLAMART GARE GRAND PARIS,CLAMART,missing
A5H4,A5H4,ibis budget Bobigny Pantin,IBB,IBIS BUDGET,BOBIGNY,France,https://all.accor.com/hotel/A5H4/index.fr.shtml,france,IBIS BUDGET BOBIGNY PANTIN,BOBIGNY,missing
B045,B045,ibis Styles Paris 16 Boulogne,IBS,IBIS STYLES,PARIS,France,https://all.accor.com/hotel/B045/index.fr.shtml,france,IBIS STYLES PARIS 16 BOULOGNE,PARIS,missing
B9Q7,B9Q7,ibis Styles Paris Villejuif,IBS,IBIS STYLES,VILLEJUIF,France,https://all.accor.com/hotel/B9Q7/index.fr.shtml,france,IBIS STYLES PARIS VILLEJUIF,VILLEJUIF,missing
0747,747,Novotel Paris la Défense Esplanade,NOV,NOVOTEL,PARIS LA DEFENSE,France,https://all.accor.com/hotel/0747/index.fr.shtml,france,NOVOTEL PARIS LA DEFENSE ESPLANADE,PARIS LA DEFENSE,missing
B879,B879,TRIBE Paris La Défense Esplanade,TRI,TRIBE,COURBEVOIE,France,https://all.accor.com/hotel/B879/index.fr.shtml,france,TRIBE PARIS LA DEFENSE ESPLANADE,COURBEVOIE,missing
C1V8,C1V8,ibis Styles Paris Saint Denis Pleyel,IBS,IBIS STYLES,SAINT DENIS,France,https://all.accor.com/hotel/C1V8/index.fr.shtml,france,IBIS STYLES PARIS SAINT DENIS PLEYEL,SAINT DENIS,missing
0771,771,ibis Paris La Défense Esplanade,IBH,IBIS,PARIS LA DEFENSE,France,https://all.accor.com/hotel/0771/index.fr.shtml,france,IBIS PARIS LA DEFENSE ESPLANADE,PARIS LA DEFENSE,missing
B5K2,B5K2,Mama Shelter Paris La Défense,MSH,MAMA SHELTER,PUTEAUX,France,https://all.accor.com/hotel/B5K2/index.fr.shtml,france,MAMA SHELTER PARIS LA DEFENSE,PUTEAUX,missing
A039,A039,ibis Styles Paris Boulogne Marcel Sembat,IBS,IBIS STYLES,BOULOGNE BILLANCOURT,France,https://all.accor.com/hotel/A039/index.fr.shtml,france,IBIS STYLES PARIS BOULOGNE MARCEL SEMBAT,BOULOGNE BILLANCOURT,missing
B917,B917,greet Hotel Boulogne Billancourt Paris,GRE,GREET,BOULOGNE BILLANCOURT,France,https://all.accor.com/hotel/B917/index.fr.shtml,france,GREET HOTEL BOULOGNE BILLANCOURT PARIS,BOULOGNE BILLANCOURT,missing
0912,912,Nest Hotel Paris la Défense - MGallery Collection,MGA,MGALLERY,PARIS LA DEFENSE,France,https://all.accor.com/hotel/0912/index.fr.shtml,france,NEST HOTEL PARIS LA DEFENSE MGALLERY COLLECTION,PARIS LA DEFENSE,missing
1546,1546,Hôtel Mercure Paris La Defense,MER,MERCURE,COURBEVOIE,France,https://all.accor.com/hotel/1546/index.fr.shtml,france,HOTEL MERCURE PARIS LA DEFENSE,COURBEVOIE,missing
C191,C191,TRIBE Paris Suresnes (ouverture prochaine),TRI,TRIBE,SURESNES,France,https://all.accor.com/hotel/C191/index.fr.shtml,france,TRIBE PARIS SURESNES OUVERTURE PROCHAINE,SURESNES,missing
C034,C034,ibis Styles Bourg La Reine,IBS,IBIS STYLES,BOURG LA REINE,France,https://all.accor.com/hotel/C034/index.fr.shtml,france,IBIS STYLES BOURG LA REINE,BOURG LA REINE,missing
B8K9,B8K9,Aparthotel Adagio Paris Boulogne,ADG,ADAGIO,BOULOGNE BILLANCOURT,France,https://all.accor.com/hotel/B8K9/index.fr.shtml,france,APARTHOTEL ADAGIO PARIS BOULOGNE,BOULOGNE BILLANCOURT,missing
B2W4,B2W4,Aparthotel Adagio Paris Suresnes Longchamp,ADG,ADAGIO,SURESNES,France,https://all.accor.com/hotel/B2W4/index.fr.shtml,france,APARTHOTEL ADAGIO PARIS SURESNES LONGCHAMP,SURESNES,missing
C3Y5,C3Y5,Hôtel Mercure Paris Boulogne Pont de Saint Cloud,MER,MERCURE,BOULOGNE BILLANCOURT,France,https://all.accor.com/hotel/C3Y5/index.fr.shtml,france,HOTEL MERCURE PARIS BOULOGNE PONT DE SAINT CLOUD,BOULOGNE BILLANCOURT,missing
B7A3,B7A3,ibis Styles Paris Hippodrome de Vincennes,IBS,IBIS STYLES,JOINVILLE LE PONT,France,https://all.accor.com/hotel/B7A3/index.fr.shtml,france,IBIS STYLES PARIS HIPPODROME DE VINCENNES,JOINVILLE LE PONT,missing
B5Z6,B5Z6,ibis Styles Paris Gennevilliers,IBS,IBIS STYLES,GENNEVILLIERS,France,https://all.accor.com/hotel/B5Z6/index.fr.shtml,france,IBIS STYLES PARIS GENNEVILLIERS,GENNEVILLIERS,missing
0716,716,ibis Paris Pont de Suresnes,IBH,IBIS,SURESNES,France,https://all.accor.com/hotel/0716/index.fr.shtml,france,IBIS PARIS PONT DE SURESNES,SURESNES,missing
B5Z7,B5Z7,ibis Styles Bobigny Centre Préfecture,IBS,IBIS STYLES,BOBIGNY,France,https://all.accor.com/hotel/B5Z7/index.fr.shtml,france,IBIS STYLES BOBIGNY CENTRE PREFECTURE,BOBIGNY,missing
B096,B096,Hôtel Mercure Paris Suresnes Longchamp,MER,MERCURE,SURESNES,France,https://all.accor.com/hotel/B096/index.fr.shtml,france,HOTEL MERCURE PARIS SURESNES LONGCHAMP,SURESNES,missing
A9I7,A9I7,ibis Styles Puteaux Paris La Défense,IBS,IBIS STYLES,PUTEAUX,France,https://all.accor.com/hotel/A9I7/index.fr.shtml,france,IBIS STYLES PUTEAUX PARIS LA DEFENSE,PUTEAUX,missing
B9N6,B9N6,greet Hotel Villeneuve La Garenne,GRE,GREET,VILLENEUVE LA GARENNE,France,https://all.accor.com/hotel/B9N6/index.fr.shtml,france,GREET HOTEL VILLENEUVE LA GARENNE,VILLENEUVE LA GARENNE,missing
B2X1,B2X1,ibis Styles Sceaux Paris Sud,IBS,IBIS STYLES,SCEAUX,France,https://all.accor.com/hotel/B2X1/index.fr.shtml,france,IBIS STYLES SCEAUX PARIS SUD,SCEAUX,missing
B6S6,B6S6,Novotel Paris Val de Fontenay,NOV,NOVOTEL,FONTENAY SOUS BOIS,France,https://all.accor.com/hotel/B6S6/index.fr.shtml,france,NOVOTEL PARIS VAL DE FONTENAY,FONTENAY SOUS BOIS,missing
A5T2,A5T2,Hôtel Mercure Paris Gennevilliers,MER,MERCURE,GENNEVILLIERS,France,https://all.accor.com/hotel/A5T2/index.fr.shtml,france,HOTEL MERCURE PARIS GENNEVILLIERS,GENNEVILLIERS,missing
A5T5,A5T5,ibis budget Paris Gennevilliers,IBB,IBIS BUDGET,GENNEVILLIERS,France,https://all.accor.com/hotel/A5T5/index.fr.shtml,france,IBIS BUDGET PARIS GENNEVILLIERS,GENNEVILLIERS,missing
B4A3,B4A3,Résidence Mercure Paris La Défense Grande Arche,MER,MERCURE,NANTERRE,France,https://all.accor.com/hotel/B4A3/index.fr.shtml,france,RESIDENCE MERCURE PARIS LA DEFENSE GRANDE ARCHE,NANTERRE,missing
A027,A027,Hôtel Mercure Paris Saint Cloud Hippodrome,MER,MERCURE,SAINT CLOUD,France,https://all.accor.com/hotel/A027/index.fr.shtml,france,HOTEL MERCURE PARIS SAINT CLOUD HIPPODROME,SAINT CLOUD,missing
B6T8,B6T8,Novotel Paris La Défense Nanterre,NOV,NOVOTEL,NANTERRE,France,https://all.accor.com/hotel/B6T8/index.fr.shtml,france,NOVOTEL PARIS LA DEFENSE NANTERRE,NANTERRE,missing
0382,382,Novotel Paris Créteil Le Lac,NOV,NOVOTEL,CRETEIL,France,https://all.accor.com/hotel/0382/index.fr.shtml,france,NOVOTEL PARIS CRETEIL LE LAC,CRETEIL,missing
C3U4,C3U4,ibis Styles Colombes Paris Ouest,IBS,IBIS STYLES,COLOMBES,France,https://all.accor.com/hotel/C3U4/index.fr.shtml,france,IBIS STYLES COLOMBES PARIS OUEST,COLOMBES,missing
B3A8,B3A8,ibis budget Fresnes,IBB,IBIS BUDGET,FRESNES,France,https://all.accor.com/hotel/B3A8/index.fr.shtml,france,IBIS BUDGET FRESNES,FRESNES,missing
1298,1298,Mercure Paris Orly Rungis Aéroport,MER,MERCURE,RUNGIS,France,https://all.accor.com/hotel/1298/index.fr.shtml,france,MERCURE PARIS ORLY RUNGIS AEROPORT,RUNGIS,missing
0851,851,ibis Créteil,IBH,IBIS,CRETEIL,France,https://all.accor.com/hotel/0851/index.fr.shtml,france,IBIS CRETEIL,CRETEIL,missing
C5M7,C5M7,Mercure Le Plessis Robinson (Ouverture Septembre 2026),MER,MERCURE,LE PLESSIS ROBINSON,France,https://all.accor.com/hotel/C5M7/index.fr.shtml,france,MERCURE LE PLESSIS ROBINSON OUVERTURE SEPTEMBRE 2026,LE PLESSIS ROBINSON,missing
0733,733,ibis Epinay sur seine Gennevilliers,IBH,IBIS,EPINAY SUR SEINE,France,https://all.accor.com/hotel/0733/index.fr.shtml,france,IBIS EPINAY SUR SEINE GENNEVILLIERS,EPINAY SUR SEINE,missing
B7B5,B7B5,Ibis Clamart Paris Vélizy,IBH,IBIS,CLAMART,France,https://all.accor.com/hotel/B7B5/index.fr.shtml,france,IBIS CLAMART PARIS VELIZY,CLAMART,missing
