nom_hotel,annee,mois,categorie,sous_categorie,is_weekend,nombre_ventes,montant_ventes,nombre_paniers,nombre_produits,hotel_code
Novotel Megève Mont-Blanc,2025,3,N_F_B,COSMETIQUE,0,2,19.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2025,3,N_F_B,JEUX / ENFANTS,0,15,133.6,9,9,HB5I0
Novotel Megève Mont-Blanc,2025,3,N_F_B,JEUX / ENFANTS,1,17,160.15,14,8,HB5I0
Novotel Megève Mont-Blanc,2025,3,N_F_B,PAP,0,2,80.0,2,1,HB5I0
Novotel Megève Mont-Blanc,2025,3,N_F_B,PAP,1,10,295.0,8,2,HB5I0
Novotel Megève Mont-Blanc,2025,3,N_F_B,SOS,0,5,49.0,5,4,HB5I0
Novotel Megève Mont-Blanc,2025,3,N_F_B,SOS,1,6,40.0,5,2,HB5I0
Novotel Megève Mont-Blanc,2025,3,N_F_B,SOUVENIRS,0,4,2.0,3,1,HB5I0
Novotel Megève Mont-Blanc,2025,3,N_F_B,SOUVENIRS,1,6,3.0,2,1,HB5I0
Novotel Megève Mont-Blanc,2025,4,F_B,FOOD SALEE,0,5,21.0,4,3,HB5I0
Novotel Megève Mont-Blanc,2025,4,F_B,FOOD SALEE,1,1,3.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2025,4,F_B,FOOD SUCREE,0,18,55.0,11,9,HB5I0
Novotel Megève Mont-Blanc,2025,4,F_B,FOOD SUCREE,1,13,67.5,7,7,HB5I0
Novotel Megève Mont-Blanc,2025,4,F_B,SANS ALCOOL,0,13,33.5,9,3,HB5I0
Novotel Megève Mont-Blanc,2025,4,F_B,SANS ALCOOL,1,4,10.0,3,1,HB5I0
Novotel Megève Mont-Blanc,2025,4,N_F_B,#REF!,0,2,24.0,2,1,HB5I0
Novotel Megève Mont-Blanc,2025,4,N_F_B,#REF!,1,1,9.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2025,4,N_F_B,ACCESSOIRES,0,7,197.0,6,3,HB5I0
Novotel Megève Mont-Blanc,2025,4,N_F_B,ACCESSOIRES,1,2,32.0,1,0,HB5I0
Novotel Megève Mont-Blanc,2025,4,N_F_B,COSMETIQUE,0,3,16.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2025,4,N_F_B,COSMETIQUE,1,1,15.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2025,4,N_F_B,JEUX / ENFANTS,0,13,117.15,11,8,HB5I0
Novotel Megève Mont-Blanc,2025,4,N_F_B,PAP,0,4,105.0,3,1,HB5I0
Novotel Megève Mont-Blanc,2025,4,N_F_B,SOS,0,3,21.0,2,3,HB5I0
Novotel Megève Mont-Blanc,2025,4,N_F_B,SOS,1,1,12.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2025,5,F_B,FOOD SALEE,0,8,24.0,5,3,HB5I0
Novotel Megève Mont-Blanc,2025,5,F_B,FOOD SALEE,1,3,24.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2025,5,F_B,FOOD SUCREE,0,10,42.9,6,8,HB5I0
Novotel Megève Mont-Blanc,2025,5,F_B,FOOD SUCREE,1,5,15.0,4,4,HB5I0
Novotel Megève Mont-Blanc,2025,5,F_B,SANS ALCOOL,0,3,7.5,3,1,HB5I0
Novotel Megève Mont-Blanc,2025,5,F_B,SANS ALCOOL,1,7,18.5,7,3,HB5I0
Novotel Megève Mont-Blanc,2025,5,N_F_B,#REF!,0,4,60.0,4,1,HB5I0
Novotel Megève Mont-Blanc,2025,5,N_F_B,ACCESSOIRES,0,3,32.0,2,1,HB5I0
Novotel Megève Mont-Blanc,2025,5,N_F_B,ACCESSOIRES,1,1,18.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2025,5,N_F_B,COSMETIQUE,0,1,20.9,1,0,HB5I0
Novotel Megève Mont-Blanc,2025,5,N_F_B,COSMETIQUE,1,2,75.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2025,5,N_F_B,JEUX / ENFANTS,0,7,72.65,5,5,HB5I0
Novotel Megève Mont-Blanc,2025,5,N_F_B,JEUX / ENFANTS,1,3,36.75,3,2,HB5I0
Novotel Megève Mont-Blanc,2025,5,N_F_B,PAP,0,3,75.0,3,0,HB5I0
Novotel Megève Mont-Blanc,2025,5,N_F_B,PAP,1,2,70.0,1,0,HB5I0
Novotel Megève Mont-Blanc,2025,5,N_F_B,SOS,0,1,4.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2025,6,F_B,FOOD SALEE,0,11,33.0,7,3,HB5I0
Novotel Megève Mont-Blanc,2025,6,F_B,FOOD SALEE,1,5,15.0,3,4,HB5I0
Novotel Megève Mont-Blanc,2025,6,F_B,FOOD SUCREE,0,32,152.5,13,11,HB5I0
Novotel Megève Mont-Blanc,2025,6,F_B,FOOD SUCREE,1,13,43.5,9,8,HB5I0
Novotel Megève Mont-Blanc,2025,6,F_B,SANS ALCOOL,0,13,32.5,7,3,HB5I0
Novotel Megève Mont-Blanc,2025,6,F_B,SANS ALCOOL,1,2,5.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2025,6,N_F_B,#REF!,0,8,79.5,6,4,HB5I0
Novotel Megève Mont-Blanc,2025,6,N_F_B,#REF!,1,7,117.0,7,4,HB5I0
Novotel Megève Mont-Blanc,2025,6,N_F_B,ACCESSOIRES,0,4,142.0,4,4,HB5I0
Novotel Megève Mont-Blanc,2025,6,N_F_B,ACCESSOIRES,1,5,204.0,4,4,HB5I0
Novotel Megève Mont-Blanc,2025,6,N_F_B,COSMETIQUE,0,5,36.0,3,3,HB5I0
Novotel Megève Mont-Blanc,2025,6,N_F_B,COSMETIQUE,1,2,68.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2025,6,N_F_B,JEUX / ENFANTS,0,8,63.3,6,6,HB5I0
Novotel Megève Mont-Blanc,2025,6,N_F_B,JEUX / ENFANTS,1,7,67.75,6,6,HB5I0
Novotel Megève Mont-Blanc,2025,6,N_F_B,PAP,0,1,35.0,1,0,HB5I0
Novotel Megève Mont-Blanc,2025,6,N_F_B,PAP,1,1,20.0,1,0,HB5I0
Novotel Megève Mont-Blanc,2025,6,N_F_B,SOS,0,6,51.0,5,2,HB5I0
Novotel Megève Mont-Blanc,2025,6,N_F_B,SOS,1,1,12.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2025,6,N_F_B,SOUVENIRS,0,13,6.5,3,1,HB5I0
Novotel Megève Mont-Blanc,2025,7,F_B,ALCOOL,0,1,8.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2025,7,F_B,FOOD SALEE,0,33,95.0,22,5,HB5I0
Novotel Megève Mont-Blanc,2025,7,F_B,FOOD SALEE,1,13,33.5,6,2,HB5I0
Novotel Megève Mont-Blanc,2025,7,F_B,FOOD SUCREE,0,59,215.5,38,13,HB5I0
Novotel Megève Mont-Blanc,2025,7,F_B,FOOD SUCREE,1,36,143.5,21,14,HB5I0
Novotel Megève Mont-Blanc,2025,7,F_B,SANS ALCOOL,0,26,65.0,19,4,HB5I0
Novotel Megève Mont-Blanc,2025,7,F_B,SANS ALCOOL,1,13,32.5,7,5,HB5I0
Novotel Megève Mont-Blanc,2025,7,N_F_B,#REF!,0,17,234.0,14,8,HB5I0
Novotel Megève Mont-Blanc,2025,7,N_F_B,#REF!,1,8,120.5,8,5,HB5I0
Novotel Megève Mont-Blanc,2025,7,N_F_B,ACCESSOIRES,0,5,172.0,5,2,HB5I0
Novotel Megève Mont-Blanc,2025,7,N_F_B,ACCESSOIRES,1,2,18.0,2,1,HB5I0
Novotel Megève Mont-Blanc,2025,7,N_F_B,COSMETIQUE,0,8,100.0,5,3,HB5I0
Novotel Megève Mont-Blanc,2025,7,N_F_B,COSMETIQUE,1,1,9.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2025,7,N_F_B,JEUX / ENFANTS,0,18,155.95,10,10,HB5I0
Novotel Megève Mont-Blanc,2025,7,N_F_B,JEUX / ENFANTS,1,6,59.75,4,4,HB5I0
Novotel Megève Mont-Blanc,2025,7,N_F_B,PAP,0,4,140.0,3,0,HB5I0
Novotel Megève Mont-Blanc,2025,7,N_F_B,PAP,1,2,70.0,2,0,HB5I0
Novotel Megève Mont-Blanc,2025,7,N_F_B,SOS,0,12,131.0,11,3,HB5I0
Novotel Megève Mont-Blanc,2025,7,N_F_B,SOS,1,4,32.0,3,2,HB5I0
Novotel Megève Mont-Blanc,2025,8,F_B,FOOD SALEE,0,17,55.0,11,5,HB5I0
Novotel Megève Mont-Blanc,2025,8,F_B,FOOD SALEE,1,19,55.0,12,4,HB5I0
Novotel Megève Mont-Blanc,2025,8,F_B,FOOD SUCREE,0,65,240.5,31,13,HB5I0
Novotel Megève Mont-Blanc,2025,8,F_B,FOOD SUCREE,1,28,103.0,18,11,HB5I0
Novotel Megève Mont-Blanc,2025,8,F_B,SANS ALCOOL,0,39,97.5,27,5,HB5I0
Novotel Megève Mont-Blanc,2025,8,F_B,SANS ALCOOL,1,29,72.5,17,5,HB5I0
Novotel Megève Mont-Blanc,2025,8,N_F_B,#REF!,0,40,612.95,36,17,HB5I0
Novotel Megève Mont-Blanc,2025,8,N_F_B,#REF!,1,16,305.0,14,8,HB5I0
Novotel Megève Mont-Blanc,2025,8,N_F_B,ACCESSOIRES,0,6,79.0,4,1,HB5I0
Novotel Megève Mont-Blanc,2025,8,N_F_B,ACCESSOIRES,1,5,112.0,4,3,HB5I0
Novotel Megève Mont-Blanc,2025,8,N_F_B,COSMETIQUE,0,1,4.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2025,8,N_F_B,JEUX / ENFANTS,0,26,255.3,17,11,HB5I0
Novotel Megève Mont-Blanc,2025,8,N_F_B,JEUX / ENFANTS,1,13,118.8,10,6,HB5I0
Novotel Megève Mont-Blanc,2025,8,N_F_B,PAP,0,8,250.0,7,0,HB5I0
Novotel Megève Mont-Blanc,2025,8,N_F_B,PAP,1,4,110.0,4,0,HB5I0
Novotel Megève Mont-Blanc,2025,8,N_F_B,SOS,0,22,248.0,19,4,HB5I0
Novotel Megève Mont-Blanc,2025,8,N_F_B,SOS,1,14,151.0,13,3,HB5I0
Novotel Megève Mont-Blanc,2025,8,N_F_B,SOUVENIRS,0,4,4.0,2,1,HB5I0
Novotel Megève Mont-Blanc,2025,9,F_B,FOOD SALEE,0,16,44.0,8,5,HB5I0
Novotel Megève Mont-Blanc,2025,9,F_B,FOOD SALEE,1,3,8.5,3,2,HB5I0
Novotel Megève Mont-Blanc,2025,9,F_B,FOOD SUCREE,0,19,67.0,15,5,HB5I0
Novotel Megève Mont-Blanc,2025,9,F_B,FOOD SUCREE,1,6,28.0,4,5,HB5I0
Novotel Megève Mont-Blanc,2025,9,F_B,SANS ALCOOL,0,34,85.0,15,5,HB5I0
Novotel Megève Mont-Blanc,2025,9,F_B,SANS ALCOOL,1,2,5.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2025,9,N_F_B,#REF!,0,18,253.5,17,7,HB5I0
Novotel Megève Mont-Blanc,2025,9,N_F_B,#REF!,1,10,136.0,8,3,HB5I0
Novotel Megève Mont-Blanc,2025,9,N_F_B,ACCESSOIRES,0,3,37.0,3,1,HB5I0
Novotel Megève Mont-Blanc,2025,9,N_F_B,ACCESSOIRES,1,3,33.0,3,1,HB5I0
Novotel Megève Mont-Blanc,2025,9,N_F_B,COSMETIQUE,0,6,34.0,5,2,HB5I0
Novotel Megève Mont-Blanc,2025,9,N_F_B,JEUX / ENFANTS,0,6,33.0,5,2,HB5I0
Novotel Megève Mont-Blanc,2025,9,N_F_B,JEUX / ENFANTS,1,13,117.8,8,6,HB5I0
Novotel Megève Mont-Blanc,2025,9,N_F_B,PAP,0,2,70.0,2,0,HB5I0
Novotel Megève Mont-Blanc,2025,9,N_F_B,PAP,1,4,110.0,2,0,HB5I0
Novotel Megève Mont-Blanc,2025,9,N_F_B,SOS,0,15,155.0,14,2,HB5I0
Novotel Megève Mont-Blanc,2025,9,N_F_B,SOUVENIRS,0,1,1.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2025,9,N_F_B,SOUVENIRS,1,3,3.0,2,1,HB5I0
Novotel Megève Mont-Blanc,2025,10,F_B,FOOD SALEE,0,8,37.5,4,4,HB5I0
Novotel Megève Mont-Blanc,2025,10,F_B,FOOD SUCREE,0,8,48.0,5,4,HB5I0
Novotel Megève Mont-Blanc,2025,10,F_B,FOOD SUCREE,1,2,10.5,2,2,HB5I0
Novotel Megève Mont-Blanc,2025,10,F_B,SANS ALCOOL,0,5,12.5,4,2,HB5I0
Novotel Megève Mont-Blanc,2025,10,F_B,SANS ALCOOL,1,5,12.5,4,3,HB5I0
Novotel Megève Mont-Blanc,2025,10,N_F_B,#REF!,0,3,23.95,3,2,HB5I0
Novotel Megève Mont-Blanc,2025,10,N_F_B,#REF!,1,2,48.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2025,10,N_F_B,COSMETIQUE,0,4,46.5,3,4,HB5I0
Novotel Megève Mont-Blanc,2025,10,N_F_B,COSMETIQUE,1,6,73.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2025,10,N_F_B,JEUX / ENFANTS,0,9,70.4,5,6,HB5I0
Novotel Megève Mont-Blanc,2025,10,N_F_B,JEUX / ENFANTS,1,2,25.8,1,2,HB5I0
Novotel Megève Mont-Blanc,2025,10,N_F_B,PAP,0,1,20.0,1,0,HB5I0
Novotel Megève Mont-Blanc,2025,10,N_F_B,SOS,0,2,8.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2025,10,N_F_B,SOS,1,1,10.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2025,10,N_F_B,SOUVENIRS,0,12,12.0,3,1,HB5I0
Novotel Megève Mont-Blanc,2025,11,F_B,FOOD SALEE,0,17,42.5,9,1,HB5I0
Novotel Megève Mont-Blanc,2025,11,F_B,FOOD SALEE,1,20,50.5,10,2,HB5I0
Novotel Megève Mont-Blanc,2025,11,F_B,FOOD SUCREE,0,2,15.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2025,11,F_B,FOOD SUCREE,1,6,28.0,3,3,HB5I0
Novotel Megève Mont-Blanc,2025,11,F_B,SANS ALCOOL,0,14,35.0,10,1,HB5I0
Novotel Megève Mont-Blanc,2025,11,F_B,SANS ALCOOL,1,13,32.5,6,1,HB5I0
Novotel Megève Mont-Blanc,2025,11,NAN,nan,0,3,38.0,3,2,HB5I0
Novotel Megève Mont-Blanc,2025,11,NAN,nan,1,9,114.0,5,4,HB5I0
Novotel Megève Mont-Blanc,2025,11,N_F_B,#REF!,0,8,85.0,7,3,HB5I0
Novotel Megève Mont-Blanc,2025,11,N_F_B,#REF!,1,8,54.0,6,2,HB5I0
Novotel Megève Mont-Blanc,2025,11,N_F_B,ACCESSOIRES,0,5,99.0,3,1,HB5I0
Novotel Megève Mont-Blanc,2025,11,N_F_B,ACCESSOIRES,1,1,5.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2025,11,N_F_B,COSMETIQUE,0,1,8.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2025,11,N_F_B,COSMETIQUE,1,5,63.5,3,2,HB5I0
Novotel Megève Mont-Blanc,2025,11,N_F_B,JEUX / ENFANTS,0,6,46.5,4,4,HB5I0
Novotel Megève Mont-Blanc,2025,11,N_F_B,JEUX / ENFANTS,1,5,49.35,3,4,HB5I0
Novotel Megève Mont-Blanc,2025,11,N_F_B,PAP,0,3,90.0,3,0,HB5I0
Novotel Megève Mont-Blanc,2025,11,N_F_B,PAP,1,2,70.0,1,0,HB5I0
Novotel Megève Mont-Blanc,2025,11,N_F_B,SOS,0,16,164.0,15,3,HB5I0
Novotel Megève Mont-Blanc,2025,11,N_F_B,SOS,1,9,107.0,9,2,HB5I0
Novotel Megève Mont-Blanc,2025,11,N_F_B,SOUVENIRS,0,2,2.0,2,1,HB5I0
Novotel Megève Mont-Blanc,2025,11,N_F_B,SOUVENIRS,1,3,3.0,2,1,HB5I0
Novotel Megève Mont-Blanc,2025,12,F_B,FOOD SALEE,0,25,63.0,16,2,HB5I0
Novotel Megève Mont-Blanc,2025,12,F_B,FOOD SALEE,1,14,35.0,9,1,HB5I0
Novotel Megève Mont-Blanc,2025,12,F_B,FOOD SUCREE,0,82,250.5,52,6,HB5I0
Novotel Megève Mont-Blanc,2025,12,F_B,FOOD SUCREE,1,33,108.0,24,7,HB5I0
Novotel Megève Mont-Blanc,2025,12,F_B,SANS ALCOOL,0,52,130.0,29,4,HB5I0
Novotel Megève Mont-Blanc,2025,12,F_B,SANS ALCOOL,1,23,57.5,16,4,HB5I0
Novotel Megève Mont-Blanc,2025,12,F_B,SOUVENIRS,0,4,80.0,4,1,HB5I0
Novotel Megève Mont-Blanc,2025,12,F_B,SOUVENIRS,1,1,20.0,1,1,HB5I0
Novotel Megève Mont-Blanc,2025,12,NAN,nan,0,76,834.85,52,26,HB5I0
Novotel Megève Mont-Blanc,2025,12,NAN,nan,1,37,435.55,28,20,HB5I0
Novotel Megève Mont-Blanc,2025,12,N_F_B,#REF!,0,14,119.0,13,1,HB5I0
Novotel Megève Mont-Blanc,2025,12,N_F_B,#REF!,1,2,16.0,2,2,HB5I0
Novotel Megève Mont-Blanc,2025,12,N_F_B,ACCESSOIRES,0,5,178.0,5,4,HB5I0
Novotel Megève Mont-Blanc,2025,12,N_F_B,ACCESSOIRES,1,2,28.0,2,0,HB5I0
Novotel Megève Mont-Blanc,2025,12,N_F_B,COSMETIQUE,0,3,12.0,2,1,HB5I0
Novotel Megève Mont-Blanc,2025,12,N_F_B,COSMETIQUE,1,5,45.5,5,3,HB5I0
Novotel Megève Mont-Blanc,2025,12,N_F_B,JEUX / ENFANTS,0,8,74.45,6,5,HB5I0
Novotel Megève Mont-Blanc,2025,12,N_F_B,JEUX / ENFANTS,1,10,97.15,7,5,HB5I0
Novotel Megève Mont-Blanc,2025,12,N_F_B,PAP,0,9,255.0,7,0,HB5I0
Novotel Megève Mont-Blanc,2025,12,N_F_B,PAP,1,4,95.0,4,0,HB5I0
Novotel Megève Mont-Blanc,2025,12,N_F_B,SOS,0,26,294.0,22,2,HB5I0
Novotel Megève Mont-Blanc,2025,12,N_F_B,SOS,1,10,103.0,7,3,HB5I0
Novotel Megève Mont-Blanc,2025,12,N_F_B,SOUVENIRS,0,3,3.0,2,1,HB5I0
Novotel Paris Tour Eiffel,2024,5,N_F_B,SOS,0,1,3.0,1,0,H3546
Novotel Paris Tour Eiffel,2024,6,F_B,FOOD SALEE,0,42,310.0,34,0,H3546
Novotel Paris Tour Eiffel,2024,6,F_B,FOOD SUCREE,0,59,391.5,37,0,H3546
Novotel Paris Tour Eiffel,2024,6,F_B,SANS ALCOOL,0,185,2376.0,99,0,H3546
Novotel Paris Tour Eiffel,2024,6,N_F_B,SOS,0,49,605.0,38,0,H3546
Novotel Paris Tour Eiffel,2024,7,F_B,FOOD SALEE,0,55,502.0,41,0,H3546
Novotel Paris Tour Eiffel,2024,7,F_B,FOOD SUCREE,0,95,550.9,46,0,H3546
Novotel Paris Tour Eiffel,2024,7,F_B,FOOD SUCREE,1,2,5.8,2,0,H3546
Novotel Paris Tour Eiffel,2024,7,F_B,SANS ALCOOL,0,183,1347.27,90,0,H3546
Novotel Paris Tour Eiffel,2024,7,F_B,SANS ALCOOL,1,1,4.2,1,0,H3546
Novotel Paris Tour Eiffel,2024,7,N_F_B,SOS,0,45,397.0,39,0,H3546
Novotel Paris Tour Eiffel,2024,7,N_F_B,SOUVENIRS,0,1,18.5,1,0,H3546
Novotel Paris Tour Eiffel,2024,9,F_B,FOOD SALEE,0,7,49.7,5,0,H3546
Novotel Paris Tour Eiffel,2024,9,F_B,FOOD SALEE,1,47,264.9,34,0,H3546
Novotel Paris Tour Eiffel,2024,9,F_B,FOOD SUCREE,0,22,66.0,11,0,H3546
Novotel Paris Tour Eiffel,2024,9,F_B,FOOD SUCREE,1,65,203.4,37,0,H3546
Novotel Paris Tour Eiffel,2024,9,F_B,SANS ALCOOL,0,25,86.6,16,0,H3546
Novotel Paris Tour Eiffel,2024,9,F_B,SANS ALCOOL,1,113,408.9,53,0,H3546
Novotel Paris Tour Eiffel,2024,9,N_F_B,COSMETIQUE,1,1,8.0,1,0,H3546
Novotel Paris Tour Eiffel,2024,9,N_F_B,SOS,0,26,174.0,22,0,H3546
Novotel Paris Tour Eiffel,2024,9,N_F_B,SOS,1,59,457.0,45,0,H3546
Novotel Paris Tour Eiffel,2024,10,F_B,FOOD SALEE,0,311,1763.5,235,0,H3546
Novotel Paris Tour Eiffel,2024,10,F_B,FOOD SALEE,1,132,782.2,104,0,H3546
Novotel Paris Tour Eiffel,2024,10,F_B,FOOD SUCREE,0,458,1435.2,266,0,H3546
Novotel Paris Tour Eiffel,2024,10,F_B,FOOD SUCREE,1,156,483.2,90,0,H3546
Novotel Paris Tour Eiffel,2024,10,F_B,SANS ALCOOL,0,912,3108.2,502,0,H3546
Novotel Paris Tour Eiffel,2024,10,F_B,SANS ALCOOL,1,410,1423.7,218,0,H3546
Novotel Paris Tour Eiffel,2024,10,N_F_B,COSMETIQUE,0,5,40.0,3,0,H3546
Novotel Paris Tour Eiffel,2024,10,N_F_B,COSMETIQUE,1,1,8.0,1,0,H3546
Novotel Paris Tour Eiffel,2024,10,N_F_B,SOS,0,382,3049.0,302,0,H3546
Novotel Paris Tour Eiffel,2024,10,N_F_B,SOS,1,160,1197.0,121,0,H3546
Novotel Paris Tour Eiffel,2024,11,F_B,FOOD SALEE,0,281,1801.7,202,0,H3546
Novotel Paris Tour Eiffel,2024,11,F_B,FOOD SALEE,1,156,951.0,111,0,H3546
Novotel Paris Tour Eiffel,2024,11,F_B,FOOD SUCREE,0,294,931.0,174,0,H3546
Novotel Paris Tour Eiffel,2024,11,F_B,FOOD SUCREE,1,185,580.5,110,0,H3546
Novotel Paris Tour Eiffel,2024,11,F_B,SANS ALCOOL,0,701,2449.7,398,0,H3546
Novotel Paris Tour Eiffel,2024,11,F_B,SANS ALCOOL,1,384,1316.8999999999999,203,0,H3546
Novotel Paris Tour Eiffel,2024,11,N_F_B,COSMETIQUE,0,2,16.0,1,0,H3546
Novotel Paris Tour Eiffel,2024,11,N_F_B,SOS,0,309,2456.0,248,0,H3546
Novotel Paris Tour Eiffel,2024,11,N_F_B,SOS,1,176,1372.0,143,0,H3546
Novotel Paris Tour Eiffel,2024,12,F_B,FOOD SALEE,0,348,2226.2,228,0,H3546
Novotel Paris Tour Eiffel,2024,12,F_B,FOOD SALEE,1,134,797.6,100,0,H3546
Novotel Paris Tour Eiffel,2024,12,F_B,FOOD SUCREE,0,476,1537.3999999999999,274,0,H3546
Novotel Paris Tour Eiffel,2024,12,F_B,FOOD SUCREE,1,208,659.1,116,0,H3546
Novotel Paris Tour Eiffel,2024,12,F_B,SANS ALCOOL,0,969,3374.1,518,0,H3546
Novotel Paris Tour Eiffel,2024,12,F_B,SANS ALCOOL,1,477,1631.6,225,0,H3546
Novotel Paris Tour Eiffel,2024,12,N_F_B,COSMETIQUE,0,3,24.0,3,0,H3546
Novotel Paris Tour Eiffel,2024,12,N_F_B,COSMETIQUE,1,4,32.0,3,0,H3546
Novotel Paris Tour Eiffel,2024,12,N_F_B,SOS,0,359,2668.0,289,0,H3546
Novotel Paris Tour Eiffel,2024,12,N_F_B,SOS,1,156,1163.0,113,0,H3546
Novotel Paris Tour Eiffel,2025,1,F_B,FOOD SALEE,0,306,1925.7,214,0,H3546
Novotel Paris Tour Eiffel,2025,1,F_B,FOOD SALEE,1,141,916.9,99,0,H3546
Novotel Paris Tour Eiffel,2025,1,F_B,FOOD SUCREE,0,386,1356.5,221,0,H3546
Novotel Paris Tour Eiffel,2025,1,F_B,FOOD SUCREE,1,122,407.0,69,0,H3546
Novotel Paris Tour Eiffel,2025,1,F_B,SANS ALCOOL,0,805,2832.9,446,0,H3546
Novotel Paris Tour Eiffel,2025,1,F_B,SANS ALCOOL,1,292,1031.6,162,0,H3546
Novotel Paris Tour Eiffel,2025,1,N_F_B,SOS,0,235,1841.0,182,0,H3546
Novotel Paris Tour Eiffel,2025,1,N_F_B,SOS,1,70,578.0,56,0,H3546
Novotel Paris Tour Eiffel,2025,2,F_B,FOOD SALEE,0,308,2056.5,217,0,H3546
Novotel Paris Tour Eiffel,2025,2,F_B,FOOD SALEE,1,121,835.6,93,0,H3546
Novotel Paris Tour Eiffel,2025,2,F_B,FOOD SUCREE,0,381,1355.9,217,0,H3546
Novotel Paris Tour Eiffel,2025,2,F_B,FOOD SUCREE,1,133,497.3,82,0,H3546
Novotel Paris Tour Eiffel,2025,2,F_B,SANS ALCOOL,0,779,2786.4,445,0,H3546
Novotel Paris Tour Eiffel,2025,2,F_B,SANS ALCOOL,1,407,1414.9,204,0,H3546
Novotel Paris Tour Eiffel,2025,2,N_F_B,COSMETIQUE,0,2,16.0,2,0,H3546
Novotel Paris Tour Eiffel,2025,2,N_F_B,COSMETIQUE,1,1,8.0,1,0,H3546
Novotel Paris Tour Eiffel,2025,2,N_F_B,SOS,0,313,2449.0,248,0,H3546
Novotel Paris Tour Eiffel,2025,2,N_F_B,SOS,1,124,983.0,103,0,H3546
Novotel Paris Tour Eiffel,2025,3,F_B,FOOD SALEE,0,290,2078.3,205,0,H3546
Novotel Paris Tour Eiffel,2025,3,F_B,FOOD SALEE,1,220,1574.7,140,0,H3546
Novotel Paris Tour Eiffel,2025,3,F_B,FOOD SUCREE,0,387,1397.4,228,0,H3546
Novotel Paris Tour Eiffel,2025,3,F_B,FOOD SUCREE,1,189,711.8,115,0,H3546
Novotel Paris Tour Eiffel,2025,3,F_B,SANS ALCOOL,0,755,2719.4,456,0,H3546
Novotel Paris Tour Eiffel,2025,3,F_B,SANS ALCOOL,1,502,1776.4,292,0,H3546
Novotel Paris Tour Eiffel,2025,3,N_F_B,COSMETIQUE,0,4,32.0,4,0,H3546
Novotel Paris Tour Eiffel,2025,3,N_F_B,COSMETIQUE,1,2,16.0,1,0,H3546
Novotel Paris Tour Eiffel,2025,3,N_F_B,SOS,0,287,2035.0,233,0,H3546
Novotel Paris Tour Eiffel,2025,3,N_F_B,SOS,1,154,1077.0,113,0,H3546
Novotel Paris Tour Eiffel,2025,4,F_B,FOOD SALEE,0,464,3436.5,342,0,H3546
Novotel Paris Tour Eiffel,2025,4,F_B,FOOD SALEE,1,184,1390.9,117,0,H3546
Novotel Paris Tour Eiffel,2025,4,F_B,FOOD SUCREE,0,438,1563.2,255,0,H3546
Novotel Paris Tour Eiffel,2025,4,F_B,FOOD SUCREE,1,223,767.1,118,0,H3546
Novotel Paris Tour Eiffel,2025,4,F_B,SANS ALCOOL,0,1086,3902.1,670,0,H3546
Novotel Paris Tour Eiffel,2025,4,F_B,SANS ALCOOL,1,407,1429.2,248,0,H3546
Novotel Paris Tour Eiffel,2025,4,NAN,nan,0,5,20.0,4,0,H3546
Novotel Paris Tour Eiffel,2025,4,NAN,nan,1,2,8.0,1,0,H3546
Novotel Paris Tour Eiffel,2025,4,N_F_B,COSMETIQUE,0,1,8.0,1,0,H3546
Novotel Paris Tour Eiffel,2025,4,N_F_B,COSMETIQUE,1,1,8.0,1,0,H3546
Novotel Paris Tour Eiffel,2025,4,N_F_B,SOS,0,213,1628.0,187,0,H3546
Novotel Paris Tour Eiffel,2025,4,N_F_B,SOS,1,94,694.0,69,0,H3546
Novotel Paris Tour Eiffel,2025,5,F_B,FOOD SALEE,0,455,3046.0,327,0,H3546
Novotel Paris Tour Eiffel,2025,5,F_B,FOOD SALEE,1,220,1612.0,160,0,H3546
Novotel Paris Tour Eiffel,2025,5,F_B,FOOD SUCREE,0,429,1484.7,262,0,H3546
Novotel Paris Tour Eiffel,2025,5,F_B,FOOD SUCREE,1,161,547.0,97,0,H3546
