nom_hotel,annee,mois,cat_f_b_nombre_ventes,cat_nan_nombre_ventes,cat_n_f_b_nombre_ventes,cat_f_b_montant_ventes,cat_nan_montant_ventes,cat_n_f_b_montant_ventes,cat_f_b_nombre_paniers,cat_nan_nombre_paniers,cat_n_f_b_nombre_paniers,cat_f_b_nombre_produits,cat_nan_nombre_produits,cat_n_f_b_nombre_produits,sous_cat_ref_nombre_ventes,sous_cat_accessoires_nombre_ventes,sous_cat_alcool_nombre_ventes,sous_cat_cosmetique_nombre_ventes,sous_cat_food_salee_nombre_ventes,sous_cat_food_sucree_nombre_ventes,sous_cat_jeux_enfants_nombre_ventes,sous_cat_pap_nombre_ventes,sous_cat_sans_alcool_nombre_ventes,sous_cat_sos_nombre_ventes,sous_cat_souvenirs_nombre_ventes,sous_cat_ref_montant_ventes,sous_cat_accessoires_montant_ventes,sous_cat_alcool_montant_ventes,sous_cat_cosmetique_montant_ventes,sous_cat_food_salee_montant_ventes,sous_cat_food_sucree_montant_ventes,sous_cat_jeux_enfants_montant_ventes,sous_cat_pap_montant_ventes,sous_cat_sans_alcool_montant_ventes,sous_cat_sos_montant_ventes,sous_cat_souvenirs_montant_ventes,sous_cat_ref_nombre_paniers,sous_cat_accessoires_nombre_paniers,sous_cat_alcool_nombre_paniers,sous_cat_cosmetique_nombre_paniers,sous_cat_food_salee_nombre_paniers,sous_cat_food_sucree_nombre_paniers,sous_cat_jeux_enfants_nombre_paniers,sous_cat_pap_nombre_paniers,sous_cat_sans_alcool_nombre_paniers,sous_cat_sos_nombre_paniers,sous_cat_souvenirs_nombre_paniers,sous_cat_ref_nombre_produits,sous_cat_accessoires_nombre_produits,sous_cat_alcool_nombre_produits,sous_cat_cosmetique_nombre_produits,sous_cat_food_salee_nombre_produits,sous_cat_food_sucree_nombre_produits,sous_cat_jeux_enfants_nombre_produits,sous_cat_pap_nombre_produits,sous_cat_sans_alcool_nombre_produits,sous_cat_sos_nombre_produits,sous_cat_souvenirs_nombre_produits,pct_cat_f_b_nombre_ventes,pct_cat_n_f_b_nombre_ventes,pct_cat_f_b_montant_ventes,pct_cat_n_f_b_montant_ventes,pct_cat_f_b_nombre_paniers,pct_cat_n_f_b_nombre_paniers,pct_cat_f_b_nombre_produits,pct_cat_n_f_b_nombre_produits,pct_sous_cat_ref_nombre_ventes,pct_sous_cat_accessoires_nombre_ventes,pct_sous_cat_alcool_nombre_ventes,pct_sous_cat_cosmetique_nombre_ventes,pct_sous_cat_food_salee_nombre_ventes,pct_sous_cat_food_sucree_nombre_ventes,pct_sous_cat_jeux_enfants_nombre_ventes,pct_sous_cat_pap_nombre_ventes,pct_sous_cat_sans_alcool_nombre_ventes,pct_sous_cat_sos_nombre_ventes,pct_sous_cat_souvenirs_nombre_ventes,pct_sous_cat_ref_montant_ventes,pct_sous_cat_accessoires_montant_ventes,pct_sous_cat_alcool_montant_ventes,pct_sous_cat_cosmetique_montant_ventes,pct_sous_cat_food_salee_montant_ventes,pct_sous_cat_food_sucree_montant_ventes,pct_sous_cat_jeux_enfants_montant_ventes,pct_sous_cat_pap_montant_ventes,pct_sous_cat_sans_alcool_montant_ventes,pct_sous_cat_sos_montant_ventes,pct_sous_cat_souvenirs_montant_ventes,pct_sous_cat_ref_nombre_paniers,pct_sous_cat_accessoires_nombre_paniers,pct_sous_cat_alcool_nombre_paniers,pct_sous_cat_cosmetique_nombre_paniers,pct_sous_cat_food_salee_nombre_paniers,pct_sous_cat_food_sucree_nombre_paniers,pct_sous_cat_jeux_enfants_nombre_paniers,pct_sous_cat_pap_nombre_paniers,pct_sous_cat_sans_alcool_nombre_paniers,pct_sous_cat_sos_nombre_paniers,pct_sous_cat_souvenirs_nombre_paniers,pct_sous_cat_ref_nombre_produits,pct_sous_cat_accessoires_nombre_produits,pct_sous_cat_alcool_nombre_produits,pct_sous_cat_cosmetique_nombre_produits,pct_sous_cat_food_salee_nombre_produits,pct_sous_cat_food_sucree_nombre_produits,pct_sous_cat_jeux_enfants_nombre_produits,pct_sous_cat_pap_nombre_produits,pct_sous_cat_sans_alcool_nombre_produits,pct_sous_cat_sos_nombre_produits,pct_sous_cat_souvenirs_nombre_produits,hotel_code
Ibis budget Strasbourg Centre République,2025,4,293.0,0.0,0.0,1078.0,0.0,0.0,221.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,67.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,202.5,231.0,0.0,0.0,644.5,0.0,0.0,0.0,0.0,0.0,0.0,22.0,50.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08532423208191127,0.22866894197952217,0.0,0.0,0.6860068259385665,0.0,0.0,0.0,0.0,0.0,0.0,0.187847866419295,0.21428571428571427,0.0,0.0,0.5978664192949907,0.0,0.0,0.0,0.0,0.0,0.0,0.09954751131221719,0.22624434389140272,0.0,0.0,0.6742081447963801,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.36,0.0,0.0,0.44,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2025,5,213.0,0.0,0.0,654.0,0.0,0.0,166.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,123.0,0.0,0.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.056338028169014086,0.19248826291079812,0.0,0.0,0.7511737089201878,0.0,0.0,0.0,0.0,0.0,0.0,0.06880733944954129,0.18807339449541285,0.0,0.0,0.7431192660550459,0.0,0.0,0.0,0.0,0.0,0.0,0.06626506024096386,0.18674698795180722,0.0,0.0,0.7469879518072289,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.391304347826087,0.0,0.0,0.43478260869565216,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2025,6,480.0,0.0,0.0,1709.0,0.0,0.0,358.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,87.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,163.5,235.5,0.0,0.0,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,74.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08541666666666667,0.18125,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.09566998244587478,0.13779988297249854,0.0,0.0,0.7665301345816267,0.0,0.0,0.0,0.0,0.0,0.0,0.09217877094972067,0.20670391061452514,0.0,0.0,0.7011173184357542,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.4,0.0,0.0,0.44,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2025,7,410.0,0.0,0.0,1475.5,0.0,0.0,285.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,96.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,270.5,309.5,0.0,0.0,895.5,0.0,0.0,0.0,0.0,0.0,0.0,30.0,63.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11463414634146342,0.23414634146341465,0.0,0.0,0.651219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.18332768553032872,0.2097594035920027,0.0,0.0,0.6069129108776686,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.22105263157894736,0.0,0.0,0.6736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.34782608695652173,0.0,0.0,0.4782608695652174,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2025,8,546.0,0.0,0.0,1768.5,0.0,0.0,391.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,80.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,205.5,222.5,0.0,0.0,1340.5,0.0,0.0,0.0,0.0,0.0,0.0,34.0,61.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07509157509157509,0.14652014652014653,0.0,0.0,0.7783882783882784,0.0,0.0,0.0,0.0,0.0,0.0,0.11620016963528414,0.12581283573649985,0.0,0.0,0.757986994628216,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.15601023017902813,0.0,0.0,0.7570332480818415,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.34782608695652173,0.0,0.0,0.4782608695652174,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2025,9,207.0,0.0,0.0,639.0,0.0,0.0,178.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,130.5,0.0,0.0,428.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,40.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0821256038647343,0.22705314009661837,0.0,0.0,0.6908212560386473,0.0,0.0,0.0,0.0,0.0,0.0,0.12519561815336464,0.20422535211267606,0.0,0.0,0.6705790297339593,0.0,0.0,0.0,0.0,0.0,0.0,0.07865168539325842,0.2247191011235955,0.0,0.0,0.6966292134831461,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.36363636363636365,0.0,0.0,0.5,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2025,10,309.0,0.0,0.0,990.5,0.0,0.0,246.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,66.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,198.0,0.0,0.0,667.5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,52.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10355987055016182,0.21359223300970873,0.0,0.0,0.6828478964401294,0.0,0.0,0.0,0.0,0.0,0.0,0.12619888944977284,0.19989904088844018,0.0,0.0,0.673902069661787,0.0,0.0,0.0,0.0,0.0,0.0,0.1016260162601626,0.21138211382113822,0.0,0.0,0.6869918699186992,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.391304347826087,0.0,0.0,0.4782608695652174,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2025,11,354.0,0.0,0.0,1192.5,0.0,0.0,262.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,93.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,287.0,0.0,0.0,720.5,0.0,0.0,0.0,0.0,0.0,0.0,34.0,64.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12429378531073447,0.2627118644067797,0.0,0.0,0.6129943502824858,0.0,0.0,0.0,0.0,0.0,0.0,0.15513626834381553,0.24067085953878406,0.0,0.0,0.6041928721174005,0.0,0.0,0.0,0.0,0.0,0.0,0.1297709923664122,0.24427480916030533,0.0,0.0,0.6259541984732825,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.36363636363636365,0.0,0.0,0.5,0.0,0.0,HB6A3
Ibis budget Strasbourg Centre République,2025,12,627.0,0.0,0.0,2114.5,0.0,0.0,465.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,143.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,407.0,0.0,0.0,1507.5,0.0,0.0,0.0,0.0,0.0,0.0,40.0,101.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08133971291866028,0.22807017543859648,0.0,0.0,0.6905901116427432,0.0,0.0,0.0,0.0,0.0,0.0,0.09458500827618822,0.19248049184204305,0.0,0.0,0.7129344998817687,0.0,0.0,0.0,0.0,0.0,0.0,0.08602150537634409,0.2172043010752688,0.0,0.0,0.6967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.36363636363636365,0.0,0.0,0.5,0.0,0.0,HB6A3
Mercure Paris Montmartre Sacré-Cœur,2024,1,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H0373
Mercure Paris Montmartre Sacré-Cœur,2024,2,365.0,0.0,11.0,2604.5,0.0,378.0,277.0,0.0,8.0,40.0,0.0,7.0,0.0,0.0,46.0,7.0,45.0,31.0,0.0,0.0,243.0,4.0,0.0,0.0,0.0,435.0,290.0,208.0,170.0,0.0,0.0,1791.5,88.0,0.0,0.0,0.0,37.0,4.0,35.0,28.0,0.0,0.0,177.0,4.0,0.0,0.0,0.0,8.0,5.0,11.0,13.0,0.0,0.0,8.0,2.0,0.0,0.9707446808510638,0.02925531914893617,0.8732606873428332,0.1267393126571668,0.9719298245614035,0.028070175438596492,0.851063829787234,0.14893617021276595,0.0,0.0,0.12602739726027398,0.6363636363636364,0.1232876712328767,0.08493150684931507,0.0,0.0,0.6657534246575343,0.36363636363636365,0.0,0.0,0.0,0.1670186216164331,0.7671957671957672,0.07986177769245537,0.06527164522941063,0.0,0.0,0.6878479554617009,0.2328042328042328,0.0,0.0,0.0,0.13357400722021662,0.5,0.1263537906137184,0.10108303249097472,0.0,0.0,0.6389891696750902,0.5,0.0,0.0,0.0,0.2,0.7142857142857143,0.275,0.325,0.0,0.0,0.2,0.2857142857142857,0.0,H0373
Mercure Paris Montmartre Sacré-Cœur,2024,3,632.0,0.0,21.0,3935.0,0.0,622.0,488.0,0.0,17.0,35.0,0.0,10.0,0.0,0.0,71.0,7.0,31.0,107.0,0.0,0.0,423.0,12.0,2.0,0.0,0.0,584.0,160.0,189.0,397.0,0.0,0.0,2765.0,418.0,44.0,0.0,0.0,57.0,6.0,26.0,85.0,0.0,0.0,320.0,9.0,2.0,0.0,0.0,9.0,6.0,7.0,11.0,0.0,0.0,8.0,3.0,1.0,0.9678407350689127,0.03215926493108729,0.8635066929997806,0.13649330700021944,0.9663366336633663,0.033663366336633666,0.7777777777777778,0.2222222222222222,0.0,0.0,0.11234177215189874,0.3333333333333333,0.0490506329113924,0.16930379746835442,0.0,0.0,0.6693037974683544,0.5714285714285714,0.09523809523809523,0.0,0.0,0.14841168996188056,0.2572347266881029,0.048030495552731894,0.10088945362134688,0.0,0.0,0.7026683608640406,0.6720257234726688,0.0707395498392283,0.0,0.0,0.1168032786885246,0.35294117647058826,0.05327868852459016,0.17418032786885246,0.0,0.0,0.6557377049180327,0.5294117647058824,0.11764705882352941,0.0,0.0,0.2571428571428571,0.6,0.2,0.3142857142857143,0.0,0.0,0.22857142857142856,0.3,0.1,H0373
Mercure Paris Montmartre Sacré-Cœur,2024,4,722.0,0.0,27.0,4870.0,0.0,801.0,556.0,0.0,21.0,40.0,0.0,14.0,0.0,0.0,113.0,13.0,55.0,86.0,0.0,0.0,462.0,9.0,11.0,0.0,0.0,1054.0,341.0,279.0,366.0,0.0,0.0,3003.0,236.0,392.0,0.0,0.0,87.0,10.0,54.0,59.0,0.0,0.0,352.0,7.0,8.0,0.0,0.0,9.0,8.0,11.0,8.0,0.0,0.0,11.0,5.0,2.0,0.9639519359145527,0.036048064085447265,0.8587550696526186,0.14124493034738142,0.9636048526863085,0.036395147313691506,0.7407407407407407,0.25925925925925924,0.0,0.0,0.15650969529085873,0.48148148148148145,0.07617728531855955,0.11911357340720222,0.0,0.0,0.6398891966759003,0.3333333333333333,0.1934954344926644,0.0,0.0,0.2164271047227926,0.4257178526841448,0.05728952772073922,0.07515400410677618,0.0,0.0,0.6166324435318276,0.29463171036204744,0.3141473568716722,0.0,0.0,0.1564748201438849,0.47619047619047616,0.09712230215827339,0.10611510791366907,0.0,0.0,0.6330935251798561,0.3333333333333333,0.19767043508050702,0.0,0.0,0.225,0.5714285714285714,0.275,0.2,0.0,0.0,0.275,0.35714285714285715,0.09642857142857142,H0373
Mercure Paris Montmartre Sacré-Cœur,2024,5,618.0,0.0,22.0,4529.0,0.0,319.0,446.0,0.0,17.0,29.0,0.0,12.0,0.0,0.0,99.0,7.0,68.0,67.0,0.0,0.0,384.0,14.0,1.0,0.0,0.0,1039.0,163.0,431.0,299.0,0.0,0.0,2760.0,124.0,32.0,0.0,0.0,68.0,6.0,60.0,45.0,0.0,0.0,273.0,10.0,1.0,0.0,0.0,4.0,5.0,10.0,6.0,0.0,0.0,9.0,6.0,1.0,0.965625,0.034375,0.9341996699669967,0.0658003300330033,0.9632829373650108,0.0367170626349892,0.7073170731707317,0.2926829268292683,0.0,0.0,0.16019417475728157,0.3181818181818182,0.11003236245954692,0.10841423948220065,0.0,0.0,0.6213592233009708,0.6363636363636364,0.045454545454545456,0.0,0.0,0.22941046588650915,0.5109717868338558,0.09516449547361448,0.06601898873923603,0.0,0.0,0.6094060499006403,0.3887147335423197,0.10031347962382445,0.0,0.0,0.15246636771300448,0.35294117647058826,0.13452914798206278,0.10089686098654709,0.0,0.0,0.6121076233183856,0.5882352941176471,0.058823529411764705,0.0,0.0,0.13793103448275862,0.4166666666666667,0.3448275862068966,0.20689655172413793,0.0,0.0,0.3103448275862069,0.5,0.08333333333333333,H0373
Mercure Paris Montmartre Sacré-Cœur,2024,6,800.0,0.0,7.0,5730.0,0.0,207.0,575.0,0.0,5.0,29.0,0.0,4.0,0.0,0.0,71.0,5.0,56.0,107.0,0.0,0.0,563.0,1.0,4.0,0.0,0.0,674.0,157.0,296.0,391.0,0.0,0.0,4324.0,8.0,87.0,0.0,0.0,49.0,3.0,49.0,80.0,0.0,0.0,394.0,1.0,4.0,0.0,0.0,4.0,2.0,10.0,4.0,0.0,0.0,10.0,1.0,2.0,0.9913258983890955,0.008674101610904586,0.965133906013138,0.03486609398686205,0.9913793103448276,0.008620689655172414,0.8787878787878788,0.12121212121212122,0.0,0.0,0.08875,0.7142857142857143,0.07,0.13375,0.0,0.0,0.70375,0.14285714285714285,0.14660714285714285,0.0,0.0,0.11762652705061082,0.7584541062801933,0.05165794066317626,0.06823734729493892,0.0,0.0,0.7546247818499128,0.03864734299516908,0.21075195386599896,0.0,0.0,0.08521739130434783,0.6,0.08521739130434783,0.1391304347826087,0.0,0.0,0.6852173913043478,0.2,0.20521739130434785,0.0,0.0,0.13793103448275862,0.5,0.3448275862068966,0.13793103448275862,0.0,0.0,0.3448275862068966,0.25,0.28448275862068967,H0373
Mercure Paris Montmartre Sacré-Cœur,2024,7,646.0,0.0,8.0,6662.0,0.0,164.0,433.0,0.0,6.0,27.0,0.0,7.0,0.0,0.0,96.0,4.0,58.0,128.0,0.0,0.0,363.0,3.0,2.0,0.0,0.0,1221.0,108.0,340.0,451.0,0.0,0.0,4635.0,34.0,37.0,0.0,0.0,63.0,2.0,49.0,91.0,0.0,0.0,229.0,3.0,2.0,0.0,0.0,5.0,4.0,6.0,6.0,0.0,0.0,9.0,2.0,2.0,0.9877675840978594,0.012232415902140673,0.9759742162320539,0.024025783767946087,0.9863325740318907,0.01366742596810934,0.7941176470588235,0.20588235294117646,0.0,0.0,0.14860681114551083,0.5,0.08978328173374613,0.19814241486068113,0.0,0.0,0.5619195046439629,0.375,0.12654798761609906,0.0,0.0,0.18327829480636446,0.6585365853658537,0.05103572500750525,0.0676973881717202,0.0,0.0,0.6957370159111378,0.2073170731707317,0.13639791756668693,0.0,0.0,0.14549653579676675,0.3333333333333333,0.11316397228637413,0.21016166281755197,0.0,0.0,0.5288683602771362,0.5,0.16897613548883755,0.0,0.0,0.18518518518518517,0.5714285714285714,0.2222222222222222,0.2222222222222222,0.0,0.0,0.3333333333333333,0.2857142857142857,0.17989417989417988,H0373
Mercure Paris Montmartre Sacré-Cœur,2024,8,615.0,0.0,6.0,5182.0,0.0,103.0,398.0,0.0,5.0,22.0,0.0,3.0,0.0,0.0,98.0,0.0,53.0,122.0,0.0,0.0,342.0,5.0,1.0,0.0,0.0,1321.0,0.0,293.0,568.0,0.0,0.0,3000.0,61.0,42.0,0.0,0.0,67.0,0.0,46.0,72.0,0.0,0.0,213.0,4.0,1.0,0.0,0.0,4.0,0.0,3.0,6.0,0.0,0.0,9.0,2.0,1.0,0.9903381642512077,0.00966183574879227,0.9805108798486282,0.019489120151371806,0.9875930521091811,0.01240694789081886,0.88,0.12,0.0,0.0,0.15934959349593497,0.0,0.08617886178861789,0.1983739837398374,0.0,0.0,0.5560975609756098,0.8333333333333334,0.16666666666666666,0.0,0.0,0.2549208799691239,0.0,0.05654187572365882,0.10961018911617136,0.0,0.0,0.5789270551910459,0.5922330097087378,0.4077669902912621,0.0,0.0,0.16834170854271358,0.0,0.11557788944723618,0.18090452261306533,0.0,0.0,0.535175879396985,0.8,0.2,0.0,0.0,0.18181818181818182,0.0,0.13636363636363635,0.2727272727272727,0.0,0.0,0.4090909090909091,0.6666666666666666,0.3333333333333333,H0373
Mercure Paris Montmartre Sacré-Cœur,2024,9,900.0,0.0,3.0,7938.0,0.0,54.0,626.0,0.0,3.0,23.0,0.0,3.0,0.0,0.0,185.0,0.0,96.0,107.0,0.0,0.0,512.0,2.0,1.0,0.0,0.0,2750.0,0.0,564.0,494.0,0.0,0.0,4130.0,12.0,42.0,0.0,0.0,135.0,0.0,83.0,75.0,0.0,0.0,333.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,7.0,0.0,0.0,9.0,2.0,1.0,0.9966777408637874,0.0033222591362126247,0.9932432432432432,0.006756756756756757,0.9952305246422893,0.0047694753577106515,0.8846153846153846,0.11538461538461539,0.0,0.0,0.20555555555555555,0.0,0.10666666666666667,0.11888888888888889,0.0,0.0,0.5688888888888889,0.6666666666666666,0.3333333333333333,0.0,0.0,0.34643487024439407,0.0,0.0710506424792139,0.062232300327538424,0.0,0.0,0.5202821869488536,0.2222222222222222,0.7777777777777778,0.0,0.0,0.21565495207667731,0.0,0.13258785942492013,0.11980830670926518,0.0,0.0,0.5319488817891374,0.6666666666666666,0.3333333333333333,0.0,0.0,0.17391304347826086,0.0,0.13043478260869565,0.30434782608695654,0.0,0.0,0.391304347826087,0.6666666666666666,0.3333333333333333,H0373
Mercure Paris Montmartre Sacré-Cœur,2024,10,1046.0,0.0,12.0,9208.0,0.0,310.0,688.0,0.0,7.0,20.0,0.0,7.0,0.0,0.0,182.0,0.0,116.0,98.0,0.0,0.0,650.0,7.0,5.0,0.0,0.0,2857.0,0.0,742.0,499.0,0.0,0.0,5110.0,91.0,219.0,0.0,0.0,123.0,0.0,96.0,69.0,0.0,0.0,400.0,5.0,2.0,0.0,0.0,4.0,0.0,3.0,4.0,0.0,0.0,9.0,3.0,4.0,0.9886578449905482,0.011342155009451797,0.9674301323807523,0.03256986761924774,0.9899280575539569,0.010071942446043165,0.7407407407407407,0.25925925925925924,0.0,0.0,0.1739961759082218,0.0,0.11089866156787763,0.09369024856596558,0.0,0.0,0.621414913957935,0.5833333333333334,0.4166666666666667,0.0,0.0,0.31027367506516074,0.0,0.08058210251954821,0.05419200695047784,0.0,0.0,0.5549522154648132,0.29354838709677417,0.7064516129032258,0.0,0.0,0.17877906976744187,0.0,0.13953488372093023,0.1002906976744186,0.0,0.0,0.5813953488372093,0.7142857142857143,0.2857142857142857,0.0,0.0,0.2,0.0,0.15,0.2,0.0,0.0,0.45,0.42857142857142855,0.5714285714285714,H0373
Mercure Paris Montmartre Sacré-Cœur,2024,11,705.0,0.0,3.0,5673.0,0.0,33.0,466.0,0.0,3.0,23.0,0.0,3.0,0.0,0.0,96.0,2.0,77.0,94.0,0.0,0.0,437.0,1.0,1.0,0.0,0.0,1458.0,25.0,539.0,386.0,0.0,0.0,3275.0,8.0,15.0,0.0,0.0,66.0,2.0,57.0,65.0,0.0,0.0,277.0,1.0,1.0,0.0,0.0,5.0,2.0,4.0,4.0,0.0,0.0,9.0,1.0,1.0,0.9957627118644068,0.00423728813559322,0.9942166140904312,0.0057833859095688745,0.9936034115138592,0.006396588486140725,0.8846153846153846,0.11538461538461539,0.0,0.0,0.13617021276595745,0.6666666666666666,0.10921985815602837,0.13333333333333333,0.0,0.0,0.6198581560283688,0.3333333333333333,0.0014184397163120568,0.0,0.0,0.257006874669487,0.7575757575757576,0.09501145778247841,0.06804160056407545,0.0,0.0,0.577295963335096,0.24242424242424243,0.0026441036488630354,0.0,0.0,0.14163090128755365,0.6666666666666666,0.1223175965665236,0.13948497854077252,0.0,0.0,0.5944206008583691,0.3333333333333333,0.002145922746781116,0.0,0.0,0.21739130434782608,0.6666666666666666,0.17391304347826086,0.17391304347826086,0.0,0.0,0.391304347826087,0.3333333333333333,0.043478260869565216,H0373
Mercure Paris Montmartre Sacré-Cœur,2024,12,613.0,0.0,5.0,5429.0,0.0,80.0,423.0,0.0,4.0,21.0,0.0,3.0,0.0,0.0,113.0,5.0,58.0,98.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,2039.0,80.0,338.0,432.0,0.0,0.0,2620.0,0.0,0.0,0.0,0.0,76.0,4.0,47.0,60.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0,9.0,0.0,0.0,0.9919093851132686,0.008090614886731391,0.9854783082229079,0.014521691777092031,0.990632318501171,0.00936768149882904,0.875,0.125,0.0,0.0,0.18433931484502447,1.0,0.09461663947797716,0.1598694942903752,0.0,0.0,0.5611745513866232,0.0,0.0,0.0,0.0,0.37557561245164856,1.0,0.06225824277030761,0.07957266531589612,0.0,0.0,0.4825934794621477,0.0,0.0,0.0,0.0,0.17966903073286053,1.0,0.1111111111111111,0.14184397163120568,0.0,0.0,0.5673758865248227,0.0,0.0,0.0,0.0,0.19047619047619047,1.0,0.19047619047619047,0.19047619047619047,0.0,0.0,0.42857142857142855,0.0,0.0,H0373
