HOTEL_NAME,HOTEL_CITY,HOTEL_LAT,HOTEL_LON,RAYON_KM,OSM_TYPE,OSM_ID,NAME,SHOP_TYPE,BRAND,ADDRESS_STREET,ADDRESS_POSTCODE,ADDRESS_CITY,LAT,LON,DIST_KM
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2193372766,Le Repaire de Bacchus,alcohol,,,,,48.8255819,2.346847,1.171417139370726
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2193378395,La Gourmandine,bakery,,,,,48.825702,2.3460018,1.2285734468660272
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2194776650,Carrefour Express,convenience,Carrefour Express,,,,48.8277071,2.3292942,2.4052555420147192
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2194937703,Nicolas,alcohol,Nicolas,,,,48.827945,2.328656,2.458659705643892
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2201768852,Franprix,convenience,Franprix,,,,48.8299567,2.3699297,1.4364220524668871
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2201769767,Marché Franprix,convenience,Franprix,,,,48.8319856,2.3680947,1.5723389916861
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2206035003,Boulangerie Belazi,bakery,,,,,48.8142227,2.3495762,0.8980880956150912
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2206967422,Biérocratie,alcohol,,,,,48.8254475,2.3469307,1.1573753625217327
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2207032840,Intermarché,supermarket,Intermarché,,,,48.8233115,2.345251,1.1393019162894955
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2207119457,Thipika Supermarché,convenience,,,,,48.8256693,2.3417705,1.4859179465888628
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2216203026,Stoeckel,bakery,,,,,48.8344269,2.3672465,1.8031824345776204
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2216215922,Nicolas,alcohol,Nicolas,,,,48.8289442,2.3692706,1.315672763335899
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2216218499,Moisan,bakery,,,,,48.8284513,2.3703729,1.3177731733582965
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2217482596,Amasia,convenience,,,,,48.8210232,2.3645538,0.43590515061523105
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2217482597,Europasie,convenience,,,,,48.820754,2.3639149,0.38043057792949037
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2217482606,Weng Se,convenience,,,,,48.8217923,2.3643222,0.47146793598854286
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2217523030,Poly China,gift,,,,,48.8238459,2.3627617,0.5867574212580541
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2217523032,Wa Quan bazar,gift,,,,,48.8237568,2.3624452,0.5683085695854287
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2217575848,Thai Shop,convenience,,,,,48.8242547,2.3620693,0.6102876815609921
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2217674165,L'Heure du Pain,bakery,,Avenue d'Ivry,75013,Paris,48.8258079,2.3604332,0.7547581001157541
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2219805354,Maison Pereira,bakery,,,,,48.8232771,2.3262574,2.4718608556829422
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2220107483,Diagonal,convenience,Diagonal,Boulevard Brune,75014,,48.824803,2.3195016,2.9905310531361593
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2225340693,VR LANKA,convenience,,Rue Saint-Just,94200,Ivry-sur-Seine,48.8116909,2.3909189,2.448370013465344
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2225522403,Le Marché d'à côté,supermarket,,Rue Jean Perrin,,,48.8126383,2.3760478,1.4120076327325206
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2225526230,Boulangerie de la Cité,bakery,,Rue Jean Perrin,,,48.8124687,2.3763161,1.4385046545790163
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2231065750,Franprix,convenience,Franprix,,,,48.8332008,2.3374165,2.250699924888762
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2231085173,Bonjour Bakery,bakery,,,75014,,48.830154,2.3336686,2.2524090249775264
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2231089476,Délices,bakery,,,,,48.8327495,2.3363992,2.2705979114535824
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2232018458,Paul,bakery,Paul,,,,48.833314,2.3324627,2.5306923192541677
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2247904338,Les 2 amis,bakery,Festival des Pains,Rue Raspail,94200,,48.8112634,2.3874881,2.2312518486385176
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2256024146,La Tradition de Tolbiac,bakery,,Rue de Tolbiac,75013,Paris,48.8260379,2.3594607,0.7765847249787492
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2256024159,Maison Chenib,bakery,,,,,48.8267913,2.3745093,1.4010161324214458
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2256024160,Boulangerie de Tolbiac,bakery,,Rue Jean Colly,,,48.8276966,2.3706449,1.2651370997779094
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2261515119,La Saveur du Pain,bakery,,,,,48.8317316,2.3684804,1.5583784505339078
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2265632275,Sacrés Vins Dieux,alcohol,,Rue Montbrun,75014,,48.8281022,2.3301702,2.364965437525816
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2273112665,,bakery,,Rue du Père Corentin,75014,,48.8243823,2.3283563,2.349100672620452
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2282384920,Le kiosque de Paris,kiosk,,,,,48.8276388,2.3716013,1.307052192719921
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2282385388,Sitis Market,convenience,Sitis,,,,48.8272451,2.3664841,1.047909807486404
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2286779136,Le Moulin des Prés,bakery,,,,,48.8258804,2.3538465,0.8612829376269743
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2286779149,Le Monde,kiosk,,,,,48.8261304,2.3540388,0.8795004960733832
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2295269476,Franprix,supermarket,Franprix,,,,48.8146109,2.3482772,0.9528848483851918
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2297972961,Eric Kayser,bakery,Eric Kayser,Quai Panhard et Levassor,75013,Paris,48.8310989,2.380801,2.0608339719288002
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2301379539,Boulangerie Olivier Mekerbeche,bakery,,,,,48.8325943,2.3626569,1.5243094355704512
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2301459173,Le Tabaclub,tobacco,,,,,48.8271713,2.3572826,0.9158863161573918
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2301882927,Cadeaux Montres Maroquinerie,gift,,,,,48.8276987,2.3564802,0.9848157264930212
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2301882945,Le Grenier à Pain,bakery,,,75013,,48.8276596,2.3564922,0.9803810320722557
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2301882946,Eonni,cosmetics,,,,,48.8278539,2.3564434,1.0022465991146539
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2301882966,Fraîcheur Market,convenience,,,,,48.8273054,2.3566133,0.9400105500021785
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2321883004,La Baguettine d'Or,bakery,,,,,48.8014072,2.3789919,2.4305311390711193
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2322905385,Franprix,convenience,Franprix,,,,48.8143893,2.3205626,2.890938669715562
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2327299562,La Cabane à Presse,tobacco,,,,,48.8286349,2.3818151,1.9561166382998112
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2330595623,,convenience,,,,,48.816605,2.32123,2.8083326542257683
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2365811674,Le Gallia,tobacco,,,,,48.8137588,2.3477625,1.036066453399404
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2365826970,Boulangerie Ben's,bakery,,Place de la Victoire du 8 Mai 1945,94250,Gentilly,48.8162139,2.3506485,0.7147249270711667
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2365827883,Aldi,supermarket,Aldi,Avenue Raspail,94250,Gentilly,48.8149182,2.3523297,0.6927486693372896
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2365865369,Boulangerie du Marché,bakery,,,,,48.8157633,2.3498872,0.7871327022538208
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2371814660,Carrefour Express,convenience,Carrefour Express,,,,48.8312955,2.3665904,1.459277792942531
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2371814681,Vival,convenience,Vival,,,,48.8303223,2.3673369,1.3809704836443593
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2378416370,Berthe,bakery,,,,,48.8293862,2.3761036,1.6775738686923312
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2378416452,Mini Market,convenience,,,,,48.8296275,2.3747463,1.6259037958762763
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2379019114,La Tonnelle,convenience,,Avenue Paul Vaillant-Couturier,94250,Gentilly,48.8155855,2.3441358,1.1826725404303027
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2379040873,Sabbah Oriental,supermarket,,,,,48.809835,2.3616345,1.0380163589115676
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2435592297,Yanam,convenience,,Rue Lénine,94200,Ivry-sur-Seine,48.8157514,2.3938426,2.547994154521757
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2435592299,Kana,convenience,,Rue Lénine,94200,Ivry-sur-Seine,48.8157798,2.3938981,2.551562149074484
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2435592309,,convenience,,Rue Lénine,94200,Ivry-sur-Seine,48.8164392,2.3951148,2.630637931168373
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2435687392,Coccinelle Supermarché,convenience,Coccinelle Supermarché,,94200,Ivry-sur-Seine,48.8170406,2.3962351,2.705807489957116
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2435687417,La Bonne Fortune,tobacco,,,,,48.8168702,2.3992281,2.925766051673647
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2435687428,Grand Ciel,convenience,,,,,48.817394,2.3986087,2.8762353177860858
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2435687442,Le Blé d'Or,bakery,,,,,48.8175765,2.3983956,2.8594223773013963
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2435687450,Alimentation Générale,convenience,,,,,48.8178781,2.3977495,2.8104286250299184
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2445444742,Biocoop,supermarket,Biocoop,,,,48.8390536,2.349477,2.3396011788232913
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2445450648,Palais de l'alimentation,convenience,,,,,48.8414296,2.343302,2.7531603662176867
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2454244742,La Treille D'Or,alcohol,,,,,48.8321626,2.3355613,2.274096957975234
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2462236398,Votre Marché,convenience,Votre Marché,,,,48.8167849,2.3327162,1.9703330819832496
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2466418383,G20,supermarket,G20,,,,48.8021617,2.3561478,1.8934267606895916
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2477815570,Le Chant du Pain,bakery,,,,,48.8158488,2.3678112,0.711185257383365
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2479013144,Franprix,convenience,Franprix,,,,48.814661,2.340719,1.452785808783978
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2479127866,Aldi,supermarket,Aldi,Avenue Paul Vaillant-Couturier,,,48.8023773,2.338015,2.4273852724113927
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2479137114,La Folie du Pain,bakery,,,,,48.8071251,2.3536965,1.39074946969897
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2483357178,Farinez'vous,bakery,,,,,48.8298841,2.3654662,1.2833841158365822
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2489097396,Sephora,cosmetics,Sephora,Avenue de France,75013,Paris,48.8306321,2.3763012,1.785304848995411
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2489603983,Josh,gift,,Avenue d'Italie,75013,Paris,48.8251624,2.3579062,0.6880362668201999
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2489604141,Monop',convenience,Monop',,,,48.8258431,2.3570589,0.7742159682290692
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2490877147,,kiosk,,,,,48.8428795,2.3520297,2.7037284186980424
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2501585181,Exotic Market,supermarket,,,,,48.8230567,2.3244032,2.6009660331944873
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2503349473,Franprix,convenience,Franprix,,,,48.826909,2.3681972,1.0849640403310052
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2510238678,B. Beaudet,bakery,,,,,48.8409479,2.3520733,2.492952166374323
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2522405261,Les saveurs de l'Orient,convenience,,,,,48.8131026,2.3194747,2.99767615411651
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2522426084,Gastonvino,alcohol,,,,,48.816716,2.3210036,2.823665083338201
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2532558781,Le Fournil,bakery,Le Fournil,,,,48.8116376,2.3579828,0.8312203000663836
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2532564729,Le Duc,bakery,,,,,48.8100129,2.3589179,1.0059584844497786
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2533738701,EG Alimentation Générale,convenience,,,,,48.8060184,2.3652804,1.5119800184875902
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2533856370,EVA,bakery,,,,,48.8224684,2.3258627,2.484938031657097
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2533856403,Super Orléans,convenience,,,,,48.8222944,2.3258218,2.4850225261644967
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2537258530,Lidl,supermarket,Lidl,,,,48.8246925,2.3645687,0.7321033523867494
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2542388510,Carrefour City,convenience,Carrefour City,,,,48.8267406,2.3574342,0.8668105440565359
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2575130825,B&B - Bio indépendant,convenience,,,,,48.8292123,2.3688488,1.3243120901834393
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2595977808,Leader Supermarket,convenience,,,,,48.8274113,2.3423612,1.5558251889443526
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2597595680,Aux Délices de Kenza,bakery,,,,,48.825914,2.3418063,1.4973154169973053
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2599975604,Cocci Market,supermarket,,Avenue du Fort,92120,Montrouge,48.8118207,2.3232721,2.7652635826782754
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2606386068,Carrefour Market,convenience,Carrefour Market,,,,48.8181101,2.3248137,2.5348470422656666
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2619549044,Carrefour City,convenience,Carrefour City,,,,48.8275294,2.345679,1.3776796290386457
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2623496212,Akiko & Philippe Bruere,bakery,,,,,48.8341151,2.3450094,1.97871239201344
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2624452980,Monoprix,supermarket,Monoprix,Rue d'Alésia,75014,Paris,48.829403,2.3220607,2.9662440320529107
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2627569966,Rapid Market,supermarket,,Avenue Aristide Briand,92120,Montrouge,48.8184872,2.3258565,2.4571229796491405
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2639430500,Boulangerie de la place,bakery,,,,,48.8187399,2.3747942,1.1272226167243204
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2650968885,Monoprix,supermarket,Monoprix,Boulevard de l'Hôpital,75013,,48.8385663,2.3603627,2.1707996307873447
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2659871686,,bakery,,Rue Molière,94400,Vitry-sur-Seine,48.8006693,2.3781472,2.4622425692492635
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2670774927,Fresh,supermarket,Fresh,,,,48.8237995,2.3254184,2.543594170453714
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2683241607,Carrefour Express,convenience,Carrefour Express,Rue de la Sablière,75014,,48.8316905,2.3246037,2.9094912730237255
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2696259256,Cyrico Artisan,bakery,,,,,48.8363328,2.3511469,2.014184815468194
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2696259264,Boulanger Pascal,bakery,,Rue Corvisart,,,48.8308328,2.3481234,1.5484143851764383
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2696259266,,bakery,,,,,48.8328106,2.3467883,1.786897262650982
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2696651709,Festival des Pains,bakery,Festival des Pains,,,,48.81898,2.361966,0.18764058138177658
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2750304034,Cave des Gobelins,alcohol,,,,,48.8336598,2.3536791,1.6773205106944107
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2750304094,Florent Toupin,bakery,,,,,48.8338586,2.3542335,1.6891760239474543
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2756370628,Franprix,convenience,Franprix,,,,48.8415632,2.3749443,2.7492287351244533
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2763429843,Intermarché Hyper,supermarket,Intermarché Hyper,,,,48.8215623,2.3662137,0.5711712405350616
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2770625324,Nicolas,alcohol,Nicolas,,,,48.8361294,2.3526603,1.9618526879667095
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2788471595,Franprix,convenience,Franprix,,,,48.8400648,2.3497188,2.441526886086008
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2788471597,Maison Morange,bakery,,,,,48.8401916,2.349822,2.452850676515804
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2788471608,Maison Morange,bakery,,,,,48.8405286,2.3497872,2.4894997437236888
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2788471612,Nicolas,alcohol,Nicolas,,,,48.8404953,2.3496256,2.4893244314226513
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2788471618,Le Comptoir Belge,bakery,,,,,48.840594,2.349616,2.5000388586841265
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2788471622,Le Repaire de Bacchus,alcohol,,,,,48.8407382,2.349601,2.5157172985380662
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2788471644,Naturalia,supermarket,Naturalia,,,,48.8415554,2.3495472,2.6040256606425642
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2788471658,Poppin',gift,,,,,48.8419812,2.3496543,2.647425426637512
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2788471686,Korean Beauty,cosmetics,,,,,48.8429222,2.3495646,2.750040704368467
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2818007286,La Tradition,bakery,,,,,48.8109848,2.3846382,2.053905559246039
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2818682751,La Cave d'Ivry,alcohol,,,,,48.8083606,2.3877341,2.3909296411722734
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2818682762,,convenience,,,,,48.8079315,2.3883708,2.4551808327198716
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2819393278,Tabac Le Bercy,tobacco,,,,,48.8400181,2.3802823,2.7873532048717946
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2819491388,France Liquide,tobacco,,Promenée Marat,94200,Ivry-sur-Seine,48.8107939,2.3842914,2.040563203217398
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2823230601,Franprix,convenience,Franprix,,75013,Paris,48.8261201,2.3742971,1.343836261701635
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2827723501,Nicolas,alcohol,Nicolas,,,,48.8256721,2.3571109,0.75483115357639
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2833390915,Carrefour,supermarket,Carrefour,,,,48.8259246,2.3941419,2.655324602969429
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2847610701,Ashwin exotique,convenience,,,,,48.8245812,2.3759299,1.3569274082954663
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2848303201,Ben's Market,convenience,,Rue du Chevaleret,75013,Paris,48.8307838,2.3744709,1.708076157869612
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2850721778,,kiosk,,,,,48.8331631,2.3362413,2.310162204134284
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2853024593,Cave Peret,alcohol,,,,,48.8335443,2.3309743,2.6320956051116875
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2853978788,Nicolas,alcohol,Nicolas,,,,48.8337061,2.3305217,2.6693122770388813
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2861116407,Boulangerie Gana,bakery,,,,,48.8341484,2.3292935,2.7705883136350162
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2861797588,Le Pain au Naturel,bakery,,,,,48.8334811,2.3314144,2.602357783331197
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2862158544,Franprix,convenience,Franprix,,,,48.8338837,2.3295878,2.735641133104449
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2872113865,Thevenin,bakery,,,,,48.8339036,2.3299751,2.714417801552645
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2872707879,G20,convenience,G20,,,,48.8282497,2.3458867,1.4230379709113101
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2885930975,Merci Jérôme !,bakery,,Boulevard Auguste Blanqui,75013,Paris,48.8294976,2.3479899,1.4307267994375026
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2889832261,Banette,bakery,Banette,,,,48.8345681,2.3277009,2.8918031783533475
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2897798782,Nicolas,alcohol,Nicolas,,,,48.8267618,2.3266932,2.5436014026167655
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2901760872,Pabois,bakery,,,,,48.8265852,2.3272339,2.4997243538320006
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2901760874,Le Cellier d'Alésia,alcohol,,,,,48.826699,2.3268854,2.5280025036595233
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2912780876,Eric Kayser,bakery,Eric Kayser,Cour Saint-Émilion,,,48.8333843,2.3867041,2.5558977423300377
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2912780884,Nicolas,alcohol,Nicolas,,,,48.8328248,2.3863263,2.4956934484035824
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2912780886,Sephora,cosmetics,Sephora,,75012,Paris,48.8325744,2.3859992,2.4597162749491495
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2924393160,Maison Monge,bakery,,,,,48.8434503,2.352077,2.7652748980134283
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2924393164,Vin et Whisky,alcohol,,,,,48.844004,2.3521552,2.824617576501074
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2924393181,Larrey Marché,convenience,,,,,48.8423068,2.3534673,2.621875900035918
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2924393408,Maison Grégoire,bakery,,,,,48.8438379,2.3524738,2.802162972797763
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2927318816,Le Fournil de Kuss,bakery,,,,,48.8222496,2.3507278,0.7279432664039694
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2952611276,Boulanger patissier,bakery,,Rue Gaston Monmousseau,,,48.804057,2.3819524,2.3466362548206003
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,2981348716,Tabac du Lion,tobacco,,,,,48.8331474,2.3317566,2.5598016633707075
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,3032392457,Aux Délices d'Arcueil,bakery,,,,,48.8086275,2.3305439,2.410460501138591
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,3048789152,Diarra Exotic,convenience,,Rue Lénine,94200,Ivry-sur-Seine,48.8176471,2.39733,2.7810811262631905
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,3054324724,Carrefour Express,convenience,Carrefour Express,,,,48.839903,2.3566196,2.3272555372836714
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,3105975532,Bio C' Bon,supermarket,Bio C' Bon,,,,48.8170361,2.3190873,2.9604830433852354
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,3109253376,Marché Saint-Jacques,convenience,,,,,48.8326411,2.3368035,2.2405885510039485
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,3237836296,La Cave de Tolbiac,alcohol,,,,,48.827807,2.3718989,1.335596695489767
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,3282330162,Sephora,cosmetics,Sephora,,,,48.8307537,2.3290813,2.573049984126757
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,3289944334,Naturalia,supermarket,Naturalia,,,,48.8311256,2.3277848,2.6758663614107987
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,3289948001,G20,supermarket,G20,,,,48.831303,2.3271428,2.7264231521679294
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,3289948155,NOUS anti-gaspi,convenience,NOUS anti-gaspi,,,,48.8309237,2.3292437,2.5724439322407084
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,3294863901,Le Retro,tobacco,,,,,48.8166374,2.3338042,1.8936170725045736
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,3325885072,Miss π,bakery,,,,,48.8027074,2.364921,1.8619882747683747
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,3354765968,La Cave des Papilles,alcohol,,Rue Daguerre,75014,,48.8343456,2.3282918,2.8423379382915823
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,3358341950,Nysa,alcohol,,,,,48.8168461,2.318719,2.989038556876189
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,3421672199,Karibu,convenience,,Rue Raspail,94200,,48.8109625,2.3879314,2.274233412685105
Novotel Porte d’Italie,Paris,48.819054,2.3594056,3,node,3421703093,Vanille et Chocolat,confectionery,,Promenée Marat,94200,,48.811206,2.385278,2.085731922735872
