nom_hotel,annee,mois,cat_f_b_nombre_ventes,cat_nan_nombre_ventes,cat_n_f_b_nombre_ventes,cat_f_b_montant_ventes,cat_nan_montant_ventes,cat_n_f_b_montant_ventes,cat_f_b_nombre_paniers,cat_nan_nombre_paniers,cat_n_f_b_nombre_paniers,cat_f_b_nombre_produits,cat_nan_nombre_produits,cat_n_f_b_nombre_produits,sous_cat_ref_nombre_ventes,sous_cat_accessoires_nombre_ventes,sous_cat_alcool_nombre_ventes,sous_cat_cosmetique_nombre_ventes,sous_cat_food_salee_nombre_ventes,sous_cat_food_sucree_nombre_ventes,sous_cat_jeux_enfants_nombre_ventes,sous_cat_pap_nombre_ventes,sous_cat_sans_alcool_nombre_ventes,sous_cat_sos_nombre_ventes,sous_cat_souvenirs_nombre_ventes,sous_cat_nan_nombre_ventes,sous_cat_ref_montant_ventes,sous_cat_accessoires_montant_ventes,sous_cat_alcool_montant_ventes,sous_cat_cosmetique_montant_ventes,sous_cat_food_salee_montant_ventes,sous_cat_food_sucree_montant_ventes,sous_cat_jeux_enfants_montant_ventes,sous_cat_pap_montant_ventes,sous_cat_sans_alcool_montant_ventes,sous_cat_sos_montant_ventes,sous_cat_souvenirs_montant_ventes,sous_cat_nan_montant_ventes,sous_cat_ref_nombre_paniers,sous_cat_accessoires_nombre_paniers,sous_cat_alcool_nombre_paniers,sous_cat_cosmetique_nombre_paniers,sous_cat_food_salee_nombre_paniers,sous_cat_food_sucree_nombre_paniers,sous_cat_jeux_enfants_nombre_paniers,sous_cat_pap_nombre_paniers,sous_cat_sans_alcool_nombre_paniers,sous_cat_sos_nombre_paniers,sous_cat_souvenirs_nombre_paniers,sous_cat_nan_nombre_paniers,sous_cat_ref_nombre_produits,sous_cat_accessoires_nombre_produits,sous_cat_alcool_nombre_produits,sous_cat_cosmetique_nombre_produits,sous_cat_food_salee_nombre_produits,sous_cat_food_sucree_nombre_produits,sous_cat_jeux_enfants_nombre_produits,sous_cat_pap_nombre_produits,sous_cat_sans_alcool_nombre_produits,sous_cat_sos_nombre_produits,sous_cat_souvenirs_nombre_produits,sous_cat_nan_nombre_produits
Novotel Paris Tour Eiffel,2025,7,4074.0,0.0,441.0,19600.0,0.0,3786.0,2391.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,866.0,792.0,0.0,0.0,2416.0,435.0,0.0,0.0,0.0,0.0,0.0,48.0,6293.7,2651.6,0.0,0.0,10654.7,3738.0,0.0,0.0,0.0,0.0,0.0,6.0,620.0,418.0,0.0,0.0,1353.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Paris Tour Eiffel,2025,8,3360.0,0.0,477.0,14214.9,0.0,3639.0,1895.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,704.0,629.0,0.0,0.0,2027.0,470.0,0.0,0.0,0.0,0.0,0.0,56.0,4641.7,2191.4,0.0,0.0,7381.8,3583.0,0.0,0.0,0.0,0.0,0.0,7.0,487.0,331.0,0.0,0.0,1077.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Paris Tour Eiffel,2025,9,2471.0,0.0,395.0,10648.1,0.0,3202.0,1601.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,504.0,476.0,0.0,0.0,1491.0,391.0,0.0,0.0,0.0,0.0,0.0,32.0,3433.9,1596.7,0.0,0.0,5617.5,3170.0,0.0,0.0,0.0,0.0,0.0,4.0,404.0,269.0,0.0,0.0,928.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Paris Tour Eiffel,2025,10,2794.0,0.0,378.0,11601.5,0.0,2910.0,1658.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,524.0,610.0,0.0,0.0,1660.0,374.0,0.0,0.0,0.0,0.0,0.0,32.0,3534.2,2069.3,0.0,0.0,5998.0,2878.0,0.0,0.0,0.0,0.0,0.0,4.0,397.0,334.0,0.0,0.0,927.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Paris Tour Eiffel,2025,11,2298.0,2.0,310.0,9513.9,16.0,2456.0,1438.0,2.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,473.0,509.0,0.0,0.0,1316.0,308.0,0.0,2.0,0.0,0.0,0.0,16.0,3037.8,1684.1,0.0,0.0,4792.0,2440.0,0.0,16.0,0.0,0.0,0.0,2.0,370.0,272.0,0.0,0.0,796.0,249.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Paris Tour Eiffel,2025,12,2881.0,12.0,258.0,12434.8,96.0,1903.0,1736.0,11.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,632.0,569.0,0.0,0.0,1680.0,250.0,0.0,12.0,0.0,0.0,0.0,64.0,4380.5,1993.1,0.0,0.0,6061.2,1839.0,0.0,96.0,0.0,0.0,0.0,6.0,413.0,309.0,0.0,0.0,1014.0,193.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2024,1,159.0,6.0,0.5,559.04,39.725,0.35,124.0,4.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,71.5,0.0,0.0,44.0,0.5,0.0,6.0,0.0,0.0,0.0,0.0,131.6,202.69,0.0,0.0,224.75,0.35,0.0,39.725,0.0,0.0,0.0,0.0,33.75,55.25,0.0,0.0,35.0,0.5,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2024,2,159.0,6.0,0.5,559.04,39.725,0.35,124.0,4.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,71.5,0.0,0.0,44.0,0.5,0.0,6.0,0.0,0.0,0.0,0.0,131.6,202.69,0.0,0.0,224.75,0.35,0.0,39.725,0.0,0.0,0.0,0.0,33.75,55.25,0.0,0.0,35.0,0.5,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2024,3,159.0,6.0,0.5,559.04,39.725,0.35,124.0,4.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,71.5,0.0,0.0,44.0,0.5,0.0,6.0,0.0,0.0,0.0,0.0,131.6,202.69,0.0,0.0,224.75,0.35,0.0,39.725,0.0,0.0,0.0,0.0,33.75,55.25,0.0,0.0,35.0,0.5,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2024,4,159.0,6.0,0.5,559.04,39.725,0.35,124.0,4.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,71.5,0.0,0.0,44.0,0.5,0.0,6.0,0.0,0.0,0.0,0.0,131.6,202.69,0.0,0.0,224.75,0.35,0.0,39.725,0.0,0.0,0.0,0.0,33.75,55.25,0.0,0.0,35.0,0.5,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2024,5,159.0,6.0,0.5,559.04,39.725,0.35,124.0,4.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,71.5,0.0,0.0,44.0,0.5,0.0,6.0,0.0,0.0,0.0,0.0,131.6,202.69,0.0,0.0,224.75,0.35,0.0,39.725,0.0,0.0,0.0,0.0,33.75,55.25,0.0,0.0,35.0,0.5,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2024,6,159.0,6.0,0.5,559.04,39.725,0.35,124.0,4.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,71.5,0.0,0.0,44.0,0.5,0.0,6.0,0.0,0.0,0.0,0.0,131.6,202.69,0.0,0.0,224.75,0.35,0.0,39.725,0.0,0.0,0.0,0.0,33.75,55.25,0.0,0.0,35.0,0.5,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2024,7,159.0,6.0,0.5,559.04,39.725,0.35,124.0,4.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,71.5,0.0,0.0,44.0,0.5,0.0,6.0,0.0,0.0,0.0,0.0,131.6,202.69,0.0,0.0,224.75,0.35,0.0,39.725,0.0,0.0,0.0,0.0,33.75,55.25,0.0,0.0,35.0,0.5,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2024,8,159.0,6.0,0.5,559.04,39.725,0.35,124.0,4.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,71.5,0.0,0.0,44.0,0.5,0.0,6.0,0.0,0.0,0.0,0.0,131.6,202.69,0.0,0.0,224.75,0.35,0.0,39.725,0.0,0.0,0.0,0.0,33.75,55.25,0.0,0.0,35.0,0.5,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2024,9,40.0,0.0,0.0,150.8,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,46.3,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2024,10,231.0,13.0,0.0,785.5,83.4,0.0,175.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,112.0,0.0,0.0,59.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,167.4,318.6,0.0,0.0,299.5,0.0,0.0,83.4,0.0,0.0,0.0,0.0,48.0,84.0,0.0,0.0,43.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2024,11,183.0,7.0,1.0,656.96,43.0,0.7,140.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,74.0,0.0,0.0,61.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,134.6,209.85999999999999,0.0,0.0,312.5,0.7,0.0,43.0,0.0,0.0,0.0,0.0,34.0,56.0,0.0,0.0,50.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2024,12,182.0,4.0,1.0,642.9,32.5,0.7,149.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,83.0,0.0,0.0,38.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,211.9,236.0,0.0,0.0,195.0,0.7,0.0,32.5,0.0,0.0,0.0,0.0,48.0,69.0,0.0,0.0,32.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2025,1,26.0,6.0,0.0,85.6,66.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,23.9,35.7,0.0,0.0,26.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2025,2,54.0,6.0,0.0,185.0,66.0,0.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,78.3,41.7,0.0,0.0,65.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,17.0,12.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2025,3,124.0,1.0,0.0,487.1,7.5,0.0,101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,51.0,0.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,130.0,191.6,0.0,0.0,165.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,25.0,44.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2025,4,83.0,0.0,0.0,291.8,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,20.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6,78.7,0.0,0.0,132.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2025,5,212.0,6.0,0.0,819.6,64.5,0.0,160.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,83.0,0.0,0.0,106.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,73.0,290.6,0.0,0.0,456.0,0.0,0.0,64.5,0.0,0.0,0.0,0.0,16.0,67.0,0.0,0.0,77.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2025,6,113.0,2.0,0.0,547.2,12.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,32.0,0.0,0.0,68.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,114.2,132.5,0.0,0.0,300.5,0.0,0.0,12.0,0.0,0.0,0.0,0.0,13.0,27.0,0.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2025,7,179.0,0.0,0.0,760.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,55.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.1,182.4,0.0,0.0,431.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,46.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2025,8,121.0,0.0,0.0,508.7,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,32.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.6,93.1,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2025,9,80.0,0.0,0.0,283.5,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,35.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.1,118.89999999999999,0.0,0.0,105.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2025,10,14.0,0.0,0.0,57.3,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,31.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2025,11,94.0,0.0,0.0,291.15,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,41.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.15,108.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novotel Porte d’Italie,2025,12,108.0,0.0,0.0,423.8,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,36.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,106.3,0.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
