nom_hotel,annee,mois,categorie,sous_categorie,is_weekend,nombre_ventes,montant_ventes,nombre_paniers,nombre_produits
Novotel Paris Tour Eiffel,2025,2,N_F_B,COSMETIQUE,1,1.0,8.0,1.0,0.0
Novotel Paris Tour Eiffel,2025,2,N_F_B,SOS,0,313.0,2449.0,248.0,0.0
Novotel Paris Tour Eiffel,2025,2,N_F_B,SOS,1,124.0,983.0,103.0,0.0
Novotel Paris Tour Eiffel,2025,3,F_B,FOOD SALEE,0,290.0,2078.3,205.0,0.0
Novotel Paris Tour Eiffel,2025,3,F_B,FOOD SALEE,1,220.0,1574.7,140.0,0.0
Novotel Paris Tour Eiffel,2025,3,F_B,FOOD SUCREE,0,387.0,1397.4,228.0,0.0
Novotel Paris Tour Eiffel,2025,3,F_B,FOOD SUCREE,1,189.0,711.8,115.0,0.0
Novotel Paris Tour Eiffel,2025,3,F_B,SANS ALCOOL,0,755.0,2719.4,456.0,0.0
Novotel Paris Tour Eiffel,2025,3,F_B,SANS ALCOOL,1,502.0,1776.4,292.0,0.0
Novotel Paris Tour Eiffel,2025,3,N_F_B,COSMETIQUE,0,4.0,32.0,4.0,0.0
Novotel Paris Tour Eiffel,2025,3,N_F_B,COSMETIQUE,1,2.0,16.0,1.0,0.0
Novotel Paris Tour Eiffel,2025,3,N_F_B,SOS,0,287.0,2035.0,233.0,0.0
Novotel Paris Tour Eiffel,2025,3,N_F_B,SOS,1,154.0,1077.0,113.0,0.0
Novotel Paris Tour Eiffel,2025,4,F_B,FOOD SALEE,0,464.0,3436.5,342.0,0.0
Novotel Paris Tour Eiffel,2025,4,F_B,FOOD SALEE,1,184.0,1390.9,117.0,0.0
Novotel Paris Tour Eiffel,2025,4,F_B,FOOD SUCREE,0,438.0,1563.2,255.0,0.0
Novotel Paris Tour Eiffel,2025,4,F_B,FOOD SUCREE,1,223.0,767.1,118.0,0.0
Novotel Paris Tour Eiffel,2025,4,F_B,SANS ALCOOL,0,1086.0,3902.1,670.0,0.0
Novotel Paris Tour Eiffel,2025,4,F_B,SANS ALCOOL,1,407.0,1429.2,248.0,0.0
Novotel Paris Tour Eiffel,2025,4,NAN,nan,0,5.0,20.0,4.0,0.0
Novotel Paris Tour Eiffel,2025,4,NAN,nan,1,2.0,8.0,1.0,0.0
Novotel Paris Tour Eiffel,2025,4,N_F_B,COSMETIQUE,0,1.0,8.0,1.0,0.0
Novotel Paris Tour Eiffel,2025,4,N_F_B,COSMETIQUE,1,1.0,8.0,1.0,0.0
Novotel Paris Tour Eiffel,2025,4,N_F_B,SOS,0,213.0,1628.0,187.0,0.0
Novotel Paris Tour Eiffel,2025,4,N_F_B,SOS,1,94.0,694.0,69.0,0.0
Novotel Paris Tour Eiffel,2025,5,F_B,FOOD SALEE,0,455.0,3046.0,327.0,0.0
Novotel Paris Tour Eiffel,2025,5,F_B,FOOD SALEE,1,220.0,1612.0,160.0,0.0
Novotel Paris Tour Eiffel,2025,5,F_B,FOOD SUCREE,0,429.0,1484.7,262.0,0.0
Novotel Paris Tour Eiffel,2025,5,F_B,FOOD SUCREE,1,161.0,547.0,97.0,0.0
Novotel Paris Tour Eiffel,2025,5,F_B,SANS ALCOOL,0,1154.0,4187.9,684.0,0.0
Novotel Paris Tour Eiffel,2025,5,F_B,SANS ALCOOL,1,474.0,1709.6,288.0,0.0
Novotel Paris Tour Eiffel,2025,5,N_F_B,COSMETIQUE,0,4.0,32.0,4.0,0.0
Novotel Paris Tour Eiffel,2025,5,N_F_B,COSMETIQUE,1,2.0,16.0,2.0,0.0
Novotel Paris Tour Eiffel,2025,5,N_F_B,SOS,0,269.0,1977.0,210.0,0.0
Novotel Paris Tour Eiffel,2025,5,N_F_B,SOS,1,91.0,668.0,69.0,0.0
Novotel Paris Tour Eiffel,2025,6,F_B,FOOD SALEE,0,471.0,3313.1,363.0,0.0
Novotel Paris Tour Eiffel,2025,6,F_B,FOOD SALEE,1,205.0,1412.7,165.0,0.0
Novotel Paris Tour Eiffel,2025,6,F_B,FOOD SUCREE,0,408.0,1422.7,244.0,0.0
Novotel Paris Tour Eiffel,2025,6,F_B,FOOD SUCREE,1,190.0,610.7,103.0,0.0
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,0,1317.0,5151.6,758.0,0.0
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,1,578.0,2047.1,340.0,0.0
Novotel Paris Tour Eiffel,2025,6,N_F_B,COSMETIQUE,0,1.0,8.0,1.0,0.0
Novotel Paris Tour Eiffel,2025,6,N_F_B,COSMETIQUE,1,2.0,16.0,2.0,0.0
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,0,312.0,2513.0,230.0,0.0
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,1,128.0,864.0,88.0,0.0
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,0,625.0,4540.0,448.0,0.0
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,1,241.0,1753.7,172.0,0.0
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,0,608.0,2073.9,305.0,0.0
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,1,184.0,577.7,113.0,0.0
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,0,1767.0,8164.6,975.0,0.0
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,1,649.0,2490.1,378.0,0.0
Novotel Paris Tour Eiffel,2025,7,N_F_B,COSMETIQUE,0,5.0,40.0,5.0,0.0
Novotel Paris Tour Eiffel,2025,7,N_F_B,COSMETIQUE,1,1.0,8.0,1.0,0.0
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,0,309.0,2655.0,230.0,0.0
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,1,126.0,1083.0,83.0,0.0
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,0,474.0,3162.3,325.0,0.0
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,1,230.0,1479.4,162.0,0.0
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,0,417.0,1382.1,229.0,0.0
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,1,212.0,809.3,102.0,0.0
Novotel Paris Tour Eiffel,2025,8,F_B,SANS ALCOOL,0,1395.0,5123.1,735.0,0.0
Novotel Paris Tour Eiffel,2025,8,F_B,SANS ALCOOL,1,632.0,2258.7,342.0,0.0
Novotel Paris Tour Eiffel,2025,8,N_F_B,COSMETIQUE,0,2.0,16.0,2.0,0.0
Novotel Paris Tour Eiffel,2025,8,N_F_B,COSMETIQUE,1,5.0,40.0,5.0,0.0
Novotel Paris Tour Eiffel,2025,8,N_F_B,SOS,0,288.0,2411.0,218.0,0.0
Novotel Paris Tour Eiffel,2025,8,N_F_B,SOS,1,182.0,1172.0,117.0,0.0
Novotel Paris Tour Eiffel,2025,9,F_B,FOOD SALEE,0,397.0,2646.3,320.0,0.0
Novotel Paris Tour Eiffel,2025,9,F_B,FOOD SALEE,1,107.0,787.6,84.0,0.0
Novotel Paris Tour Eiffel,2025,9,F_B,FOOD SUCREE,0,362.0,1218.8,203.0,0.0
Novotel Paris Tour Eiffel,2025,9,F_B,FOOD SUCREE,1,114.0,377.9,66.0,0.0
Novotel Paris Tour Eiffel,2025,9,F_B,SANS ALCOOL,0,1086.0,4103.5,664.0,0.0
Novotel Paris Tour Eiffel,2025,9,F_B,SANS ALCOOL,1,405.0,1514.0,264.0,0.0
Novotel Paris Tour Eiffel,2025,9,N_F_B,COSMETIQUE,0,1.0,8.0,1.0,0.0
Novotel Paris Tour Eiffel,2025,9,N_F_B,COSMETIQUE,1,3.0,24.0,3.0,0.0
Novotel Paris Tour Eiffel,2025,9,N_F_B,SOS,0,254.0,2020.0,203.0,0.0
Novotel Paris Tour Eiffel,2025,9,N_F_B,SOS,1,137.0,1150.0,100.0,0.0
Novotel Paris Tour Eiffel,2025,10,F_B,FOOD SALEE,0,392.0,2739.1,297.0,0.0
Novotel Paris Tour Eiffel,2025,10,F_B,FOOD SALEE,1,132.0,795.1,100.0,0.0
Novotel Paris Tour Eiffel,2025,10,F_B,FOOD SUCREE,0,454.0,1561.7,250.0,0.0
Novotel Paris Tour Eiffel,2025,10,F_B,FOOD SUCREE,1,156.0,507.59999999999997,84.0,0.0
Novotel Paris Tour Eiffel,2025,10,F_B,SANS ALCOOL,0,1175.0,4267.8,673.0,0.0
Novotel Paris Tour Eiffel,2025,10,F_B,SANS ALCOOL,1,485.0,1730.2,254.0,0.0
Novotel Paris Tour Eiffel,2025,10,N_F_B,COSMETIQUE,0,3.0,24.0,3.0,0.0
Novotel Paris Tour Eiffel,2025,10,N_F_B,COSMETIQUE,1,1.0,8.0,1.0,0.0
Novotel Paris Tour Eiffel,2025,10,N_F_B,SOS,0,271.0,2105.0,195.0,0.0
Novotel Paris Tour Eiffel,2025,10,N_F_B,SOS,1,103.0,773.0,79.0,0.0
Novotel Paris Tour Eiffel,2025,11,F_B,FOOD SALEE,0,326.0,2068.0,254.0,0.0
Novotel Paris Tour Eiffel,2025,11,F_B,FOOD SALEE,1,147.0,969.8,116.0,0.0
Novotel Paris Tour Eiffel,2025,11,F_B,FOOD SUCREE,0,351.0,1202.0,189.0,0.0
Novotel Paris Tour Eiffel,2025,11,F_B,FOOD SUCREE,1,158.0,482.09999999999997,83.0,0.0
Novotel Paris Tour Eiffel,2025,11,F_B,SANS ALCOOL,0,872.0,3168.7,535.0,0.0
Novotel Paris Tour Eiffel,2025,11,F_B,SANS ALCOOL,1,444.0,1623.3,261.0,0.0
Novotel Paris Tour Eiffel,2025,11,NAN,nan,1,2.0,16.0,2.0,0.0
Novotel Paris Tour Eiffel,2025,11,N_F_B,COSMETIQUE,0,2.0,16.0,2.0,0.0
Novotel Paris Tour Eiffel,2025,11,N_F_B,SOS,0,203.0,1609.0,169.0,0.0
Novotel Paris Tour Eiffel,2025,11,N_F_B,SOS,1,105.0,831.0,80.0,0.0
Novotel Paris Tour Eiffel,2025,12,F_B,FOOD SALEE,0,465.0,3171.4,308.0,0.0
Novotel Paris Tour Eiffel,2025,12,F_B,FOOD SALEE,1,167.0,1209.1,105.0,0.0
Novotel Paris Tour Eiffel,2025,12,F_B,FOOD SUCREE,0,407.0,1424.5,210.0,0.0
Novotel Paris Tour Eiffel,2025,12,F_B,FOOD SUCREE,1,162.0,568.6,99.0,0.0
Novotel Paris Tour Eiffel,2025,12,F_B,SANS ALCOOL,0,1199.0,4359.0,735.0,0.0
Novotel Paris Tour Eiffel,2025,12,F_B,SANS ALCOOL,1,481.0,1702.2,279.0,0.0
Novotel Paris Tour Eiffel,2025,12,NAN,nan,0,10.0,80.0,9.0,0.0
Novotel Paris Tour Eiffel,2025,12,NAN,nan,1,2.0,16.0,2.0,0.0
Novotel Paris Tour Eiffel,2025,12,N_F_B,COSMETIQUE,0,6.0,48.0,4.0,0.0
Novotel Paris Tour Eiffel,2025,12,N_F_B,COSMETIQUE,1,2.0,16.0,2.0,0.0
Novotel Paris Tour Eiffel,2025,12,N_F_B,SOS,0,186.0,1376.0,138.0,0.0
Novotel Paris Tour Eiffel,2025,12,N_F_B,SOS,1,64.0,463.0,55.0,0.0
Novotel Porte d’Italie,2024,9,F_B,FOOD SALEE,0,1.0,2.3,1.0,0.0
Novotel Porte d’Italie,2024,9,F_B,FOOD SALEE,1,4.0,10.2,4.0,0.0
Novotel Porte d’Italie,2024,9,F_B,FOOD SUCREE,0,4.0,10.5,4.0,0.0
Novotel Porte d’Italie,2024,9,F_B,FOOD SUCREE,1,13.0,35.8,8.0,0.0
Novotel Porte d’Italie,2024,9,F_B,SANS ALCOOL,0,3.0,15.0,2.0,0.0
Novotel Porte d’Italie,2024,9,F_B,SANS ALCOOL,1,15.0,77.0,13.0,0.0
Novotel Porte d’Italie,2024,10,F_B,FOOD SALEE,0,41.0,113.9,32.0,0.0
Novotel Porte d’Italie,2024,10,F_B,FOOD SALEE,1,19.0,53.5,16.0,0.0
Novotel Porte d’Italie,2024,10,F_B,FOOD SUCREE,0,88.0,248.2,66.0,0.0
Novotel Porte d’Italie,2024,10,F_B,FOOD SUCREE,1,24.0,70.39999999999999,18.0,0.0
Novotel Porte d’Italie,2024,10,F_B,SANS ALCOOL,0,24.0,123.0,18.0,0.0
Novotel Porte d’Italie,2024,10,F_B,SANS ALCOOL,1,35.0,176.5,25.0,0.0
Novotel Porte d’Italie,2024,10,NAN,nan,0,4.0,32.1,4.0,0.0
Novotel Porte d’Italie,2024,10,NAN,nan,1,9.0,51.3,6.0,0.0
Novotel Porte d’Italie,2024,11,F_B,FOOD SALEE,0,34.0,96.3,24.0,0.0
Novotel Porte d’Italie,2024,11,F_B,FOOD SALEE,1,14.0,38.3,10.0,0.0
Novotel Porte d’Italie,2024,11,F_B,FOOD SUCREE,0,41.0,116.8,34.0,0.0
Novotel Porte d’Italie,2024,11,F_B,FOOD SUCREE,1,33.0,93.06,22.0,0.0
Novotel Porte d’Italie,2024,11,F_B,SANS ALCOOL,0,40.0,204.5,33.0,0.0
Novotel Porte d’Italie,2024,11,F_B,SANS ALCOOL,1,21.0,108.0,17.0,0.0
Novotel Porte d’Italie,2024,11,NAN,nan,1,7.0,43.0,5.0,0.0
Novotel Porte d’Italie,2024,11,N_F_B,SOS,1,1.0,0.7,1.0,0.0
Novotel Porte d’Italie,2024,12,F_B,FOOD SALEE,0,44.0,153.5,34.0,0.0
Novotel Porte d’Italie,2024,12,F_B,FOOD SALEE,1,17.0,58.4,14.0,0.0
Novotel Porte d’Italie,2024,12,F_B,FOOD SUCREE,0,45.0,127.7,39.0,0.0
Novotel Porte d’Italie,2024,12,F_B,FOOD SUCREE,1,38.0,108.3,30.0,0.0
Novotel Porte d’Italie,2024,12,F_B,SANS ALCOOL,0,21.0,108.0,19.0,0.0
Novotel Porte d’Italie,2024,12,F_B,SANS ALCOOL,1,17.0,87.0,13.0,0.0
Novotel Porte d’Italie,2024,12,NAN,nan,0,2.0,13.5,2.0,0.0
Novotel Porte d’Italie,2024,12,NAN,nan,1,2.0,19.0,2.0,0.0
Novotel Porte d’Italie,2024,12,N_F_B,SOS,0,1.0,0.7,1.0,0.0
Novotel Porte d’Italie,2025,1,F_B,FOOD SALEE,0,6.0,16.4,6.0,0.0
Novotel Porte d’Italie,2025,1,F_B,FOOD SALEE,1,3.0,7.5,1.0,0.0
Novotel Porte d’Italie,2025,1,F_B,FOOD SUCREE,0,12.0,35.7,11.0,0.0
Novotel Porte d’Italie,2025,1,F_B,SANS ALCOOL,0,4.0,20.5,3.0,0.0
Novotel Porte d’Italie,2025,1,F_B,SANS ALCOOL,1,1.0,5.5,1.0,0.0
Novotel Porte d’Italie,2025,1,NAN,nan,0,6.0,66.0,4.0,0.0
Novotel Porte d’Italie,2025,2,F_B,FOOD SALEE,0,11.0,31.3,9.0,0.0
Novotel Porte d’Italie,2025,2,F_B,FOOD SALEE,1,13.0,47.0,8.0,0.0
Novotel Porte d’Italie,2025,2,F_B,FOOD SUCREE,0,13.0,35.1,10.0,0.0
Novotel Porte d’Italie,2025,2,F_B,FOOD SUCREE,1,2.0,6.6,2.0,0.0
Novotel Porte d’Italie,2025,2,F_B,SANS ALCOOL,0,6.0,22.5,4.0,0.0
Novotel Porte d’Italie,2025,2,F_B,SANS ALCOOL,1,9.0,42.5,7.0,0.0
Novotel Porte d’Italie,2025,2,NAN,nan,0,2.0,15.0,1.0,0.0
Novotel Porte d’Italie,2025,2,NAN,nan,1,4.0,51.0,3.0,0.0
Novotel Porte d’Italie,2025,3,F_B,FOOD SALEE,0,18.0,61.4,14.0,0.0
Novotel Porte d’Italie,2025,3,F_B,FOOD SALEE,1,16.0,68.6,11.0,0.0
Novotel Porte d’Italie,2025,3,F_B,FOOD SUCREE,0,41.0,155.6,35.0,0.0
Novotel Porte d’Italie,2025,3,F_B,FOOD SUCREE,1,10.0,36.0,9.0,0.0
Novotel Porte d’Italie,2025,3,F_B,SANS ALCOOL,0,31.0,125.5,25.0,0.0
Novotel Porte d’Italie,2025,3,F_B,SANS ALCOOL,1,8.0,40.0,7.0,0.0
Novotel Porte d’Italie,2025,3,NAN,nan,0,1.0,7.5,1.0,0.0
Novotel Porte d’Italie,2025,4,F_B,FOOD SALEE,0,23.0,59.2,15.0,0.0
Novotel Porte d’Italie,2025,4,F_B,FOOD SALEE,1,8.0,21.4,4.0,0.0
Novotel Porte d’Italie,2025,4,F_B,FOOD SUCREE,0,18.0,70.4,13.0,0.0
Novotel Porte d’Italie,2025,4,F_B,FOOD SUCREE,1,2.0,8.3,2.0,0.0
Novotel Porte d’Italie,2025,4,F_B,SANS ALCOOL,0,20.0,82.0,16.0,0.0
Novotel Porte d’Italie,2025,4,F_B,SANS ALCOOL,1,12.0,50.5,9.0,0.0
Novotel Porte d’Italie,2025,5,F_B,FOOD SALEE,0,19.0,63.1,13.0,0.0
Novotel Porte d’Italie,2025,5,F_B,FOOD SALEE,1,4.0,9.9,3.0,0.0
Novotel Porte d’Italie,2025,5,F_B,FOOD SUCREE,0,56.0,189.1,46.0,0.0
Novotel Porte d’Italie,2025,5,F_B,FOOD SUCREE,1,27.0,101.5,21.0,0.0
Novotel Porte d’Italie,2025,5,F_B,SANS ALCOOL,0,65.0,286.5,49.0,0.0
Novotel Porte d’Italie,2025,5,F_B,SANS ALCOOL,1,41.0,169.5,28.0,0.0
Novotel Porte d’Italie,2025,5,NAN,nan,0,5.0,46.5,4.0,0.0
Novotel Porte d’Italie,2025,5,NAN,nan,1,1.0,18.0,1.0,0.0
Novotel Porte d’Italie,2025,6,F_B,FOOD SALEE,0,6.0,68.8,6.0,0.0
Novotel Porte d’Italie,2025,6,F_B,FOOD SALEE,1,7.0,45.4,7.0,0.0
Novotel Porte d’Italie,2025,6,F_B,FOOD SUCREE,0,28.0,109.0,23.0,0.0
Novotel Porte d’Italie,2025,6,F_B,FOOD SUCREE,1,4.0,23.5,4.0,0.0
Novotel Porte d’Italie,2025,6,F_B,SANS ALCOOL,0,44.0,192.5,39.0,0.0
Novotel Porte d’Italie,2025,6,F_B,SANS ALCOOL,1,24.0,108.0,21.0,0.0
Novotel Porte d’Italie,2025,6,NAN,nan,0,2.0,12.0,1.0,0.0
Novotel Porte d’Italie,2025,7,F_B,FOOD SALEE,0,22.0,87.9,16.0,0.0
Novotel Porte d’Italie,2025,7,F_B,FOOD SALEE,1,9.0,58.2,7.0,0.0
Novotel Porte d’Italie,2025,7,F_B,FOOD SUCREE,0,39.0,129.5,31.0,0.0
Novotel Porte d’Italie,2025,7,F_B,FOOD SUCREE,1,16.0,52.9,15.0,0.0
Novotel Porte d’Italie,2025,7,F_B,SANS ALCOOL,0,53.0,246.0,42.0,0.0
Novotel Porte d’Italie,2025,7,F_B,SANS ALCOOL,1,40.0,185.5,28.0,0.0
Novotel Porte d’Italie,2025,8,F_B,FOOD SALEE,0,11.0,31.0,10.0,0.0
Novotel Porte d’Italie,2025,8,F_B,FOOD SALEE,1,11.0,72.6,8.0,0.0
Novotel Porte d’Italie,2025,8,F_B,FOOD SUCREE,0,23.0,66.7,18.0,0.0
Novotel Porte d’Italie,2025,8,F_B,FOOD SUCREE,1,9.0,26.4,6.0,0.0
Novotel Porte d’Italie,2025,8,F_B,SANS ALCOOL,0,40.0,183.5,29.0,0.0
Novotel Porte d’Italie,2025,8,F_B,SANS ALCOOL,1,27.0,128.5,20.0,0.0
Novotel Porte d’Italie,2025,9,F_B,FOOD SALEE,0,18.0,44.0,12.0,0.0
Novotel Porte d’Italie,2025,9,F_B,FOOD SALEE,1,6.0,15.1,6.0,0.0
Novotel Porte d’Italie,2025,9,F_B,FOOD SUCREE,0,29.0,93.8,22.0,0.0
Novotel Porte d’Italie,2025,9,F_B,FOOD SUCREE,1,6.0,25.1,4.0,0.0
Novotel Porte d’Italie,2025,9,F_B,SANS ALCOOL,0,13.0,65.0,11.0,0.0
Novotel Porte d’Italie,2025,9,F_B,SANS ALCOOL,1,8.0,40.5,7.0,0.0
Novotel Porte d’Italie,2025,10,F_B,FOOD SALEE,0,4.0,10.0,3.0,0.0
Novotel Porte d’Italie,2025,10,F_B,FOOD SALEE,1,1.0,16.0,1.0,0.0
Novotel Porte d’Italie,2025,10,F_B,FOOD SUCREE,0,8.0,27.799999999999997,7.0,0.0
Novotel Porte d’Italie,2025,10,F_B,FOOD SUCREE,1,1.0,3.5,1.0,0.0
Novotel Porte d’Italie,2025,11,F_B,FOOD SALEE,0,16.0,31.85,14.0,0.0
Novotel Porte d’Italie,2025,11,F_B,FOOD SALEE,1,8.0,20.3,6.0,0.0
Novotel Porte d’Italie,2025,11,F_B,FOOD SUCREE,0,23.0,55.4,21.0,0.0
Novotel Porte d’Italie,2025,11,F_B,FOOD SUCREE,1,18.0,52.6,12.0,0.0
Novotel Porte d’Italie,2025,11,F_B,SANS ALCOOL,0,18.0,82.0,15.0,0.0
Novotel Porte d’Italie,2025,11,F_B,SANS ALCOOL,1,11.0,49.0,9.0,0.0
Novotel Porte d’Italie,2025,12,F_B,FOOD SALEE,0,12.0,33.0,11.0,0.0
Novotel Porte d’Italie,2025,12,F_B,FOOD SALEE,1,7.0,19.5,7.0,0.0
Novotel Porte d’Italie,2025,12,F_B,FOOD SUCREE,0,22.0,66.7,16.0,0.0
Novotel Porte d’Italie,2025,12,F_B,FOOD SUCREE,1,14.0,39.6,10.0,0.0
Novotel Porte d’Italie,2025,12,F_B,SANS ALCOOL,0,32.0,160.0,24.0,0.0
Novotel Porte d’Italie,2025,12,F_B,SANS ALCOOL,1,21.0,105.0,15.0,0.0
Ibis budget Nice,2023,1,,,0,15.0,160.75,12.25,9.25
Ibis budget Nice,2023,2,,,0,15.0,160.75,12.25,9.25
Ibis budget Nice,2023,3,,,0,15.0,160.75,12.25,9.25
Ibis budget Nice,2023,4,,,0,15.0,160.75,12.25,9.25
Ibis budget Nice,2023,5,,,0,15.0,160.75,12.25,9.25
Ibis budget Nice,2023,6,,,0,15.0,160.75,12.25,9.25
Ibis budget Nice,2023,7,,,0,15.0,160.75,12.25,9.25
Ibis budget Nice,2023,12,,,0,15.0,160.75,12.25,9.25
Ibis budget Nice,2023,1,,,1,8.5,92.25,8.0,6.25
Ibis budget Nice,2023,2,,,1,8.5,92.25,8.0,6.25
Ibis budget Nice,2023,3,,,1,8.5,92.25,8.0,6.25
Ibis budget Nice,2023,4,,,1,8.5,92.25,8.0,6.25
Ibis budget Nice,2023,5,,,1,8.5,92.25,8.0,6.25
Ibis budget Nice,2023,6,,,1,8.5,92.25,8.0,6.25
Ibis budget Nice,2023,7,,,1,8.5,92.25,8.0,6.25
Ibis budget Nice,2023,12,,,1,8.5,92.25,8.0,6.25
Ibis budget Nice,2024,1,,,0,115.1,367.38,83.4,24.4
Ibis budget Nice,2024,2,,,0,115.1,367.38,83.4,24.4
Ibis budget Nice,2024,1,,,1,53.9,168.23,37.4,16.5
Ibis budget Nice,2024,2,,,1,53.9,168.23,37.4,16.5
Ibis budget Strasbourg Centre République,2024,1,,,0,189.0,672.3333333333334,153.33333333333334,25.0
Ibis budget Strasbourg Centre République,2024,2,,,0,189.0,672.3333333333334,153.33333333333334,25.0
Ibis budget Strasbourg Centre République,2024,3,,,0,189.0,672.3333333333334,153.33333333333334,25.0
Ibis budget Strasbourg Centre République,2024,4,,,0,189.0,672.3333333333334,153.33333333333334,25.0
Ibis budget Strasbourg Centre République,2024,5,,,0,189.0,672.3333333333334,153.33333333333334,25.0
Ibis budget Strasbourg Centre République,2024,6,,,0,189.0,672.3333333333334,153.33333333333334,25.0
Ibis budget Strasbourg Centre République,2024,7,,,0,189.0,672.3333333333334,153.33333333333334,25.0
Ibis budget Strasbourg Centre République,2024,8,,,0,189.0,672.3333333333334,153.33333333333334,25.0
Ibis budget Strasbourg Centre République,2024,9,,,0,189.0,672.3333333333334,153.33333333333334,25.0
Ibis budget Strasbourg Centre République,2024,1,,,1,73.0,293.5,52.0,20.666666666666668
Ibis budget Strasbourg Centre République,2024,2,,,1,73.0,293.5,52.0,20.666666666666668
Ibis budget Strasbourg Centre République,2024,3,,,1,73.0,293.5,52.0,20.666666666666668
Ibis budget Strasbourg Centre République,2024,4,,,1,73.0,293.5,52.0,20.666666666666668
Ibis budget Strasbourg Centre République,2024,5,,,1,73.0,293.5,52.0,20.666666666666668
Ibis budget Strasbourg Centre République,2024,6,,,1,73.0,293.5,52.0,20.666666666666668
Ibis budget Strasbourg Centre République,2024,7,,,1,73.0,293.5,52.0,20.666666666666668
Ibis budget Strasbourg Centre République,2024,8,,,1,73.0,293.5,52.0,20.666666666666668
Ibis budget Strasbourg Centre République,2024,9,,,1,73.0,293.5,52.0,20.666666666666668
Novotel Megève Mont-Blanc,2024,1,,,0,78.0,783.76,56.8,36.5
Novotel Megève Mont-Blanc,2024,2,,,0,78.0,783.76,56.8,36.5
Novotel Megève Mont-Blanc,2024,1,,,1,37.3,464.4799999999999,28.3,22.6
Novotel Megève Mont-Blanc,2024,2,,,1,37.3,464.4799999999999,28.3,22.6
Novotel Paris Tour Eiffel,2024,1,,,0,825.625,4219.68375,515.375,0.0
Novotel Paris Tour Eiffel,2024,2,,,0,825.625,4219.68375,515.375,0.0
Novotel Paris Tour Eiffel,2024,3,,,0,825.625,4219.68375,515.375,0.0
Novotel Paris Tour Eiffel,2024,4,,,0,825.625,4219.68375,515.375,0.0
Novotel Paris Tour Eiffel,2024,1,,,1,378.375,1718.7500000000002,228.875,0.0
Novotel Paris Tour Eiffel,2024,2,,,1,378.375,1718.7500000000002,228.875,0.0
Novotel Paris Tour Eiffel,2024,3,,,1,378.375,1718.7500000000002,228.875,0.0
Novotel Paris Tour Eiffel,2024,4,,,1,378.375,1718.7500000000002,228.875,0.0
Novotel Porte d’Italie,2024,1,,,0,98.25,341.5,78.25,0.0
Novotel Porte d’Italie,2024,2,,,0,98.25,341.5,78.25,0.0
Novotel Porte d’Italie,2024,3,,,0,98.25,341.5,78.25,0.0
Novotel Porte d’Italie,2024,4,,,0,98.25,341.5,78.25,0.0
Novotel Porte d’Italie,2024,5,,,0,98.25,341.5,78.25,0.0
Novotel Porte d’Italie,2024,6,,,0,98.25,341.5,78.25,0.0
Novotel Porte d’Italie,2024,7,,,0,98.25,341.5,78.25,0.0
Novotel Porte d’Italie,2024,8,,,0,98.25,341.5,78.25,0.0
Novotel Porte d’Italie,2024,1,,,1,67.25,257.615,51.0,0.0
Novotel Porte d’Italie,2024,2,,,1,67.25,257.615,51.0,0.0
Novotel Porte d’Italie,2024,3,,,1,67.25,257.615,51.0,0.0
Novotel Porte d’Italie,2024,4,,,1,67.25,257.615,51.0,0.0
Novotel Porte d’Italie,2024,5,,,1,67.25,257.615,51.0,0.0
Novotel Porte d’Italie,2024,6,,,1,67.25,257.615,51.0,0.0
Novotel Porte d’Italie,2024,7,,,1,67.25,257.615,51.0,0.0
Novotel Porte d’Italie,2024,8,,,1,67.25,257.615,51.0,0.0
