nom_hotel,annee,mois,categorie,sous_categorie,heure_vente,nombre_ventes,montant_ventes,nombre_paniers,nombre_produits,hotel_code
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,1,92.0,330.9,45.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,2,32.0,124.9,20.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,3,28.0,103.4,19.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,4,12.0,39.8,9.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,5,7.0,26.200000000000003,6.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,6,15.0,58.800000000000004,11.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,7,15.0,51.1,11.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,8,30.0,111.8,20.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,9,23.0,85.3,16.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,10,25.0,85.0,17.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,11,14.0,46.9,11.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,12,22.0,71.4,15.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,13,37.0,128.8,24.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,14,59.0,216.9,29.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,15,83.0,289.0,49.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,16,73.0,259.9,44.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,17,106.0,380.5,60.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,18,135.0,637.3,73.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,19,78.0,312.3,45.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,20,96.0,340.7,52.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,21,170.0,711.9,95.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,22,213.0,814.8,121.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,F_B,SANS ALCOOL,23,325.0,1245.8,178.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,COSMETIQUE,1,1.0,8.0,1.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,COSMETIQUE,18,2.0,16.0,2.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,0,52.0,344.0,34.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,1,19.0,135.0,15.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,2,8.0,48.0,6.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,3,4.0,24.0,2.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,4,3.0,22.0,2.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,5,1.0,4.0,1.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,6,5.0,36.0,5.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,7,31.0,242.0,21.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,8,25.0,150.0,21.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,9,12.0,96.0,11.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,10,17.0,107.0,12.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,11,6.0,42.0,5.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,12,11.0,79.0,5.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,13,19.0,106.0,13.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,14,6.0,70.0,5.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,15,20.0,183.0,12.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,16,9.0,116.0,6.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,17,16.0,172.0,11.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,18,21.0,147.0,12.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,19,14.0,143.0,12.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,20,12.0,77.0,9.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,21,36.0,282.0,29.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,22,49.0,348.0,36.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,N_F_B,SOS,23,44.0,404.0,33.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,0,150.0,1217.3,103.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,1,65.0,537.0,43.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,2,46.0,268.6,34.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,3,7.0,43.9,5.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,4,1.0,5.5,1.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,5,9.0,50.3,7.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,7,2.0,17.5,2.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,8,6.0,43.0,4.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,9,1.0,6.5,1.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,10,7.0,56.4,4.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,11,14.0,115.0,11.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,12,27.0,180.6,22.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,13,24.0,200.4,20.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,14,19.0,93.9,14.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,15,24.0,206.4,17.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,16,13.0,62.7,11.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,17,24.0,149.4,19.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,18,38.0,231.9,29.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,19,41.0,279.4,28.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,20,40.0,262.9,32.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,21,58.0,407.6,47.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,22,92.0,739.7,66.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SALEE,23,158.0,1117.8,100.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,0,115.0,351.9,65.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,1,49.0,142.8,24.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,2,27.0,98.1,17.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,3,7.0,25.1,5.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,4,15.0,48.3,5.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,5,11.0,33.0,6.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,6,1.0,2.2,1.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,7,1.0,4.5,1.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,8,16.0,53.1,6.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,9,3.0,6.6000000000000005,3.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,10,4.0,11.100000000000001,4.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,11,18.0,49.4,9.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,12,18.0,87.5,8.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,13,19.0,66.0,13.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,14,20.0,63.9,10.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,15,26.0,85.39999999999999,13.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,16,31.0,125.0,15.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,17,43.0,155.29999999999998,19.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,18,36.0,120.6,17.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,19,30.0,97.6,19.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,20,38.0,120.0,21.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,21,57.0,179.0,30.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,22,68.0,266.7,36.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,FOOD SUCREE,23,139.0,458.5,71.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,0,314.0,1159.0,182.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,1,155.0,599.7,84.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,2,42.0,173.0,29.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,3,19.0,69.2,12.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,4,14.0,48.4,6.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,5,7.0,22.9,3.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,6,21.0,72.1,12.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,7,21.0,76.7,16.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,8,29.0,120.3,20.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,9,40.0,159.3,29.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,10,41.0,152.9,31.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,11,60.0,269.1,29.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,12,51.0,189.6,31.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,13,47.0,152.8,27.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,14,39.0,137.2,21.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,15,79.0,286.8,40.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,16,74.0,266.5,44.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,17,115.0,409.0,61.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,18,90.0,327.2,55.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,19,116.0,472.3,59.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,20,123.0,457.0,68.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,21,200.0,858.8,115.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,22,302.0,1537.1000000000001,160.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,F_B,SANS ALCOOL,23,417.0,2637.8,219.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,COSMETIQUE,2,1.0,8.0,1.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,COSMETIQUE,15,1.0,8.0,1.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,COSMETIQUE,17,1.0,8.0,1.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,COSMETIQUE,18,1.0,8.0,1.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,COSMETIQUE,21,1.0,8.0,1.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,COSMETIQUE,23,1.0,8.0,1.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,0,35.0,267.0,26.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,1,13.0,140.0,9.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,2,3.0,16.0,2.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,3,1.0,4.0,1.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,5,5.0,24.0,4.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,6,6.0,49.0,5.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,7,24.0,204.0,15.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,8,17.0,122.0,13.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,9,31.0,287.0,23.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,10,24.0,221.0,18.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,11,19.0,163.0,11.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,12,16.0,128.0,8.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,13,7.0,64.0,7.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,14,12.0,94.0,9.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,15,17.0,138.0,9.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,16,22.0,220.0,14.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,17,11.0,118.0,11.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,18,11.0,106.0,9.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,19,15.0,193.0,13.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,20,21.0,137.0,15.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,21,24.0,239.0,22.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,22,47.0,389.0,29.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,N_F_B,SOS,23,54.0,415.0,40.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,0,71.0,521.8,47.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,1,51.0,368.3,34.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,2,28.0,210.2,21.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,3,19.0,144.3,13.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,4,16.0,122.3,13.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,5,2.0,16.0,2.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,6,2.0,15.0,2.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,7,5.0,40.5,4.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,8,8.0,61.5,7.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,9,8.0,52.0,7.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,10,8.0,49.4,6.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,11,4.0,26.0,1.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,12,14.0,69.6,9.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,13,12.0,79.5,7.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,14,12.0,69.3,8.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,15,25.0,120.2,17.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,16,31.0,159.1,22.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,17,21.0,124.6,15.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,18,25.0,138.7,22.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,19,30.0,212.4,17.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,20,46.0,250.8,27.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,21,64.0,414.3,47.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,22,94.0,592.8,68.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SALEE,23,108.0,783.1,71.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,0,76.0,242.7,35.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,1,36.0,114.0,17.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,2,14.0,41.699999999999996,8.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,3,4.0,10.8,3.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,4,7.0,24.5,4.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,5,3.0,6.6000000000000005,2.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,6,5.0,20.9,2.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,7,2.0,7.4,2.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,8,4.0,15.7,1.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,9,5.0,17.9,3.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,10,10.0,33.8,7.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,11,5.0,12.700000000000001,3.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,12,18.0,60.199999999999996,9.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,13,5.0,17.1,5.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,14,12.0,37.9,5.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,15,35.0,194.4,14.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,16,30.0,99.7,19.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,17,30.0,93.5,12.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,18,30.0,93.6,15.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,F_B,FOOD SUCREE,19,30.0,115.1,18.0,0.0,H3546
